	Alveolar-Type1	Alveolar-Type2	CD4+T	CD8-CytT	Ciliated	Fibroblast	Mast	Monocyte	NK
HSH2D	0.6125512301670029	5.943780003012322	7.887470924955488	8.663985512685501	3.5665124606663707	2.4769086351698397	5.761956459812869	7.090115596237029	12.158294861089747
HSP90AA1	10.459147150150882	13.13577268314351	16.34874516443467	15.97622121885197	12.623653593852971	14.175465812015243	15.615089990864567	15.868833018133575	16.53645091518999
HSP90AB1	9.913630487539937	13.162529643345982	14.782642455171045	14.231206702677698	10.784139304308196	13.647913244416817	13.977882888375454	14.249600443087163	14.98670796985987
HSP90B1	8.543663876162572	12.517573188855478	11.747834563794656	11.875381912627864	9.157730929170164	14.114215716770126	11.261119756904021	12.35120656901895	13.07362645718936
HSPA1A	8.88673912897206	11.540818700343605	15.637085584017715	15.23552364004636	9.803516050298692	13.729466100107663	15.737806838773409	16.428434046116845	15.546616725209633
HSPA1B	7.751089823172324	10.615494372220237	15.086187902977683	14.582129453308402	8.474411138214002	12.364513422191827	14.8278305337473	15.023588905080507	14.878297297792104
HSPA5	8.295793862873623	12.168031160967624	12.68823354317066	12.79571358620607	8.571929206438815	13.101603298619573	11.456220407672733	12.342157303826822	14.043854032278643
HSPA6	5.669844854640322	8.080843530520063	12.578144144325696	13.242558742848798	5.238386395006608	10.67297340893072	12.033808265303367	13.036126552447714	13.529710427405584
HSPA8	8.725535076571749	12.365127124180223	15.354340994029036	14.876265604126484	10.100394929487367	13.1415498204544	12.60047953712358	13.4551156557604	15.508065429748447
HSPA9	6.641056955812573	10.426313612587652	11.311242545290165	10.944254439680128	7.029542664918432	10.601261391860008	10.19664515470676	10.782924025304494	12.062517062320488
HSPB1	10.581042083939819	12.799393887487497	13.100664966862626	12.797696174433753	10.476373687425147	14.284358690960785	13.180364835033563	14.690127159761971	13.107175710328681
HSPB11	5.916863779355343	8.995044633350087	10.003728433247886	10.275787426822447	9.345287253612746	9.647784345175973	8.439815428677436	9.281217356604339	11.220836881882592
HSPB6	0.8069259244352972	2.579656863651765	5.0406407258956545	5.384298664044119	0.0	10.915857797987675	2.4204836686932634	5.2237591266415455	4.979488349550197
HSPD1	8.035605436078384	11.556393106196682	13.221713230740225	12.58182597519335	8.660982793334316	11.914034432412626	12.794113993886196	13.196247556170274	13.108544385172571
HSPE1	9.332257020981555	12.747908056966484	14.395354456795658	14.121559094516408	9.813709375276456	12.743965941717889	13.927326771610247	14.276739092177785	14.62830512572075
HSPH1	6.550115092927209	10.099197088900752	12.885533184015749	12.298884148525454	9.062424508762739	10.642808503019902	12.75894800355194	13.439282888173535	12.846418095284085
