,liver-apap_1,liver-apap_2,liver-apap_3,liver-apap_4,liver-apap_5,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5,liver-mda_1,liver-mda_2,liver-mda_3,liver-mda_4,liver-mda_5
Kitlg,0.0,0.0,7.45273312824245,0.0,0.0,0.0,0.272723045732413,0.0,1.7163573016666498,0.0,0.0,2.1862639074199097,0.0,0.0,0.0
Kiz,16.8235752723881,16.039955479319,23.5122244688021,28.3812100592464,15.7732681807163,9.37289605863932,8.28907784055843,7.61264221119112,17.6268575905282,18.8551254762395,22.3721337848108,28.7136092898151,24.768689228826,13.6171685536272,23.9880397141521
Kl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364807414611057
Klc1,120.661085617691,108.0568846383026,128.332149308951,70.90355586115105,59.46564556293735,30.18579813394355,50.26204684478705,23.767030759951297,23.661794089088147,41.3927803830351,72.61095880584699,87.45457534070175,99.1741114784167,59.072953508309794,88.1456154536592
Klc2,122.270426512418,150.403229455586,149.352603235526,84.29617932439,87.4400838960458,36.2014303936825,64.62606172164821,48.471854960385,49.524383871061104,72.7555150600153,86.8246025669254,101.940925167972,122.285326917699,82.75399701896141,92.99515059428758
Klc3,5.1443690021513495,4.085936665200995,0.0,0.8382475195724849,1.88952263022298,5.6956230838155495,2.1609560881941854,5.0056848591756,4.592449249755195,4.448369600208481,8.352200554810356,4.921781152395775,5.995885373628835,6.618419962416849,7.9862522206751505
Klc4,107.90187255966264,56.65355079268765,120.94961510260732,97.69124314842804,162.16938513444194,125.78825493567422,168.11682456117148,125.11749025399376,97.12744432665257,146.72476245999616,182.7068903133461,236.5173446444792,257.559880079364,146.08788511960375,203.91825570430012
Klf1,1.04502937402776,4.065356617553451,4.21957601290147,1.04481366507635,0.0,4.75161539872593,3.15417607349513,7.13167455929878,2.08448392690246,0.0,0.0,1.10649677433896,2.2245004991019304,0.0,3.32649813599197
Klf10,52.240308006184,33.3772327502699,42.057074454044205,18.487872474052,35.84379761490705,21.572787868287,29.048647877418,34.071296239287,15.33337417634095,56.1163292254335,8.76990558035145,15.3400847313917,23.972086756517648,12.17509368916725,20.5006545482869
Klf11,24.5587510377095,17.4734760368065,50.573052776320296,18.4729403112241,17.205132744644402,5.778135903493661,10.0042836229303,18.5447027922279,10.811049717024,32.0505183107093,17.3131033105305,32.344233596847,41.626050623867606,21.6420896043893,30.975174001225
Klf12,54.71462991217355,38.285524124320304,61.2748766726592,49.0156479676605,84.59994370016565,34.3188237525895,63.2267820648573,62.801889075094905,49.2443753318251,123.3089152532252,65.26611128605316,80.49393321504965,86.51248936689271,42.5196928482893,78.70611042938215
Klf13,56.460105964281,58.3935146267802,68.78292333667349,75.44503447866009,87.8177781397349,55.436984492933504,76.3373309559513,18.4637949260255,11.2680588865998,35.6188830976632,73.6352414808477,109.557745194785,113.215043462936,49.23362886058471,72.82522477820909
Klf14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5176638044553921,0.0,0.0,0.0,0.0,0.0,0.0
Klf15,255.091586992399,156.555121908808,263.688989539445,287.93591638367,336.936311355894,200.76653366358,282.433521151602,133.768834878992,166.350139693882,236.414304771246,142.309485361472,223.754642776815,251.641930901518,170.89527063868098,278.154845789808
Klf16,109.665292549602,151.675361605672,193.218624821005,96.2921394345763,86.6493204898308,45.971796132199,41.2800211709098,63.928519818991006,30.6304308766056,55.055043468034704,72.95565210326679,112.995275437164,195.440299943168,123.470518667045,123.487111796215
Klf17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klf2,131.513676896969,121.4247016835,136.000143989387,65.7504440354221,127.374353809347,104.619814899859,78.50297904226029,90.4406648882812,90.2817541189217,102.276546701513,120.365102695488,76.86944544818991,84.2042394096527,65.5324711239354,119.107640374231
Klf3,110.743412088556,76.2432724450187,129.732499579648,72.9983374959515,93.7591478174075,32.590350258288304,64.8166145121268,59.9349361521046,64.7346973693559,77.4075969370091,102.283530914996,127.046200847998,142.389580867755,77.5161964465184,101.841999180244
Klf4,21.6109768849402,25.1419564553818,30.327541602382897,12.5507537040944,30.2502134727794,12.3134063389321,11.1026830028437,11.379676324063402,16.2918052630977,17.3039576575608,29.4111612285756,24.1258406788307,46.7104975435336,18.384336583218506,45.4607076898216
Klf5,3.644904578897735,3.36124641156465,11.7834195800774,2.183707069127935,8.562013533118652,0.62104715641623,0.0,0.0,1.13663545373687,0.4587613267418025,0.2286442270654625,0.4793699621843429,1.872585111090295,0.0,0.457862446924984
Klf6,103.3214110984275,88.65697722241796,609.3818449657324,106.7873487847933,310.262243281507,3.630795421878381,13.59022312965513,5.593584402472451,21.95050275015412,28.03097987515268,267.21700046032754,265.9636616297033,374.3706530674355,125.14991655657688,353.91523678566
Klf7,4.99288864255972,3.78918090271491,9.34825543579694,4.913376471334259,5.391413485016461,1.16440870570297,2.9561160860327,5.84662224829074,4.687555854164231,7.704816252261361,14.9760238735983,10.7922966094075,9.17435871673911,7.104634676144661,8.56018589595763
Klf8,0.0,0.247970893720975,0.2476471673152819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262353588433747,0.0,0.0,0.0
Klf9,99.7830787981505,107.192612092695,269.152275670206,180.069189451358,227.232481321527,45.7033856064713,72.8504057155897,76.91005394504829,78.9717413022143,130.452409174077,85.95226174149259,139.62855561862,231.326929012416,57.30538862616999,222.20943323761296
Klhdc1,5.56500842921775,4.66873982991678,6.0494069450605,2.9037119948156347,3.5653034210306744,0.7576597726883749,3.859569497344255,1.89986676947301,1.112977179579095,5.292058992174,5.8544625372175005,7.561261243749349,3.95487369801413,3.0022824347516,3.318371028046645
Klhdc10,238.92004111960003,198.897888502517,220.187199841498,183.16463939040835,190.744857922688,76.33593851006955,84.25764919941889,85.0427751324109,100.96833404439164,126.09173915429636,174.26987766464538,224.42961420716364,232.2400166188205,130.40890193912878,171.99324276081768
Klhdc2,442.755728394171,402.42306206242006,600.1556718262481,376.526736755216,382.31320868273,202.884842088378,199.182376320974,261.710057344882,291.97789166634,337.295441331167,441.188445417844,424.720334840663,443.66619022095495,291.328323598272,473.588987874871
Klhdc3,732.302714916044,563.194562672004,671.522071564046,616.765111887517,568.651028917969,370.478996221066,331.35808116840303,379.897477674545,323.5132928901,404.23862908569504,467.204379184371,533.1859798362931,621.53481213212,522.870997842781,601.1279545693
Klhdc4,174.431114324024,154.779628419457,90.2360143720027,115.074425571246,75.00611082620729,27.7076247653664,89.5456988334419,143.532123111195,73.1444465216482,60.86222939598429,92.23686703545508,147.348059217932,62.4156510996681,108.64896165915,92.37988113237972
Klhdc7a,47.459098740457705,13.735253247469,20.7544562695543,6.397641116755941,20.7006586012579,2.28523493541652,7.721456160237969,14.7561869382051,11.316288220993302,11.3134828050692,28.9825481488747,25.2262429030085,30.40047610078389,12.487279472541802,22.1031023805144
Klhdc7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klhdc8a,1.35356139648936,5.298654517667191,3.6406067064906,1.3323056765476298,4.98235777604978,25.580337224999,29.1041235467491,27.9919885891886,28.097962952473,51.5720918885489,46.432241907209104,49.8154973398614,42.196313795092,25.9633678212152,29.6594878838099
Klhdc8b,0.612336878505192,0.0,0.0,0.6070588996363471,0.615347221915521,0.0,3.04195606048241,0.0,1.80648351703789,1.8870869464134896,1.2301517105205702,0.6504252696604891,1.9281890342322097,0.5960600693686079,0.638526146785299
Klhdc9,1.6786385014140202,0.821170737813707,1.68454117742802,0.8259143957124069,0.8435374941443481,0.749756150069919,0.8278152562266429,0.0,0.829197692858523,1.70736381596972,2.52684437245993,0.8845375764419109,3.5037617906652896,0.0,0.866410536500265
Klhl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klhl10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klhl11,48.954221888429394,36.4191174457064,52.98668668878899,26.9664792816215,38.0643623307557,7.44743852687836,21.2709296794498,16.0695595119331,18.639491055576,28.3199276620259,25.793256493963103,39.8216107958584,45.0567549613884,14.8705434914858,37.782974350225
Klhl12,65.4455569516778,61.561231763893005,76.0891087902305,47.0813118479217,57.1108110408994,28.21484474919849,65.59042198670079,28.06490354118949,38.88239354549879,86.76196612417989,120.508406725875,146.414585283011,145.746829206958,72.36964350471291,113.628074001215
Klhl13,12.3857910292012,13.4376081911827,9.29781051614486,10.9746527007013,12.2376190940126,12.832969480239502,16.487241009264697,27.8768128286626,31.6194916411904,15.8206228521917,26.131946415999497,24.3185388376665,29.601599172400498,16.7787167202897,20.850056531126896
Klhl14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486183543716179
Klhl15,9.09522495653757,4.72827515568622,9.39215451272345,0.0,0.0,0.0,11.8074997565334,0.0,0.0,4.75110670379363,4.70227579477056,6.12479496619649,4.87236591572978,0.0,4.80765471752629
Klhl17,36.7054222125667,43.83533310227121,33.1017326454796,14.8095976218677,18.8353862749356,18.572750303716106,27.884329855833,9.31080396372824,17.6131886190109,30.352134135691102,28.4749988775802,31.8287642223891,31.450642632392803,17.443136581417402,23.3527955326294
Klhl18,90.6557163454292,74.22275483430221,103.903908694109,49.575601337877394,84.9512113306297,56.9904715323475,63.0720719460112,55.3649717727485,62.6642589382278,87.3003181075618,106.215250109237,89.39942067943441,108.196755042035,67.72077631436689,112.453469950882
Klhl2,263.45820124746604,258.225966719772,312.036944980163,270.883156624412,298.330562403744,103.163222271913,130.09323356792402,126.327519591673,121.809510759279,145.47269487185198,141.269414234123,139.545055482553,191.80707968587,75.3125639971603,176.622525495607
Klhl20,6.60843394321085,7.78466744288045,1.79642616892603,0.0,0.0,5.47267714674199,6.15459615513515,3.0843300746791,0.0,0.90488244649768,6.194773188503,0.0,8.37095349061085,7.319492907700961,5.26555253045625
Klhl21,151.31615085407802,279.253892192798,440.779484850528,101.881047171113,210.797829910745,45.1235573426982,56.87108529778301,33.0957340833473,38.5777626018102,64.4683252600237,62.6925267816899,96.020753523722,101.759027372071,69.5507837768401,95.1646286576246
Klhl22,69.1068619038623,88.51514801652601,110.52416087920864,55.061702036167496,53.795704053656,33.33280931374135,39.984468748421,38.88634319349797,34.402633441979106,46.20297738902722,63.2720194352337,71.59979505076812,71.9242449159555,58.02516776962771,85.6083875240965
Klhl23,2.568792879761717,1.28982330840571,1.1517654871196952,0.96911870701054,1.434560926389815,0.7955396348897951,1.73034075282722,0.711770891800175,1.956169023995132,1.89389275607929,1.60336862869544,0.76720548869351,0.7407924051113001,1.000627028007485,1.6210857168540451
Klhl24,62.7953048648913,45.0819651472939,120.194880601089,123.266147721713,175.47772015231004,111.164814794787,132.105896303409,131.91393923118,167.229323834334,244.183873948892,275.499206150076,410.571692675768,386.921287219668,121.062110567286,304.022984768116
Klhl25,162.922272960854,101.256770674072,121.520087625623,119.055857800301,250.494152902742,232.706123146241,127.005825413972,322.590139916625,133.584348476354,158.759447852784,133.24748430746,249.916855021109,141.69036771856702,181.298672041588,263.858789009514
Klhl26,37.1952989508296,51.204000482041394,51.101600457893,31.713987821857906,28.890591072919,14.978540400778,16.1459046994797,17.6839023211961,16.134178517262303,26.4704770207617,16.801875530153698,35.000401718267895,29.6843041673258,26.680863604443303,26.5487223782204
Klhl28,8.082224546811469,12.213424236997302,34.3387338569156,11.3068262957757,20.6968712577583,2.16116556833158,8.91740716129221,2.3127127083361096,12.3710924028423,15.1967036569454,11.873535320792902,24.901564141174603,32.326342578661496,4.6422069377055495,17.4360628988045
Klhl29,0.8800006178273649,1.46542463033005,2.46512709874942,0.9398945656899148,1.04997032588049,0.716741017613085,1.2213559428023402,0.77128485107401,1.31100611918958,1.5120625485189398,0.353834938802476,0.0937936873228019,1.2761210304566049,0.257623778844485,0.270252863685809
Klhl3,0.0,0.0,2.05244782186353,0.998709449617152,3.0752550886867005,0.9096169221137492,1.01053581744992,1.9658302701903896,4.0196702809308,2.07493677038334,3.06629833638877,0.0,4.26090141934982,0.996835890714594,2.1177871104524697
Klhl30,2.75943516012504,0.0,0.553018883648273,0.0,0.0,0.0,0.0,0.0,0.0,1.67438318218451,0.5497246526535801,0.0,0.0,0.0,0.0
Klhl31,0.0,0.0,0.0,0.0,0.0,0.0,0.2111661274480339,0.208104367395433,0.0,0.0,0.6419544661782212,1.57085830689414,0.21810041034657,0.418619657817531,0.214275550997118
Klhl32,4.09828445704812,0.0,1.16813009393363,0.0,0.0,0.526853983058322,2.31353776990657,0.0,0.0,1.7727919913992198,0.588682856102385,1.24054088644662,0.0,0.569549226610885,0.0
Klhl33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klhl34,0.0,0.0,0.822668002758239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klhl35,1.03862599298703,4.11522021548444,3.23964472103163,0.0,0.0,0.0,2.14162715294342,2.04638679950475,0.0,0.0,0.0,3.38981759279001,0.0,2.07573173456428,1.14732978728925
Klhl36,20.683481509619547,17.9753166310531,11.75589675737185,16.326801666418795,15.94571667048255,14.09943746472285,10.368618587162052,9.708354200218402,12.5684538676333,23.07658736828642,14.95366752219568,32.73082363054441,23.729544532699,19.577091290000453,20.779076959124048
Klhl38,0.0,0.0,0.0,0.2452836186333724,0.0,0.0,0.0,0.1425235729310235,0.0,0.50587482550753,0.0,0.0,0.2612188752150245,0.2452036008749295,0.0
Klhl4,0.752343006344912,1.11345898292502,1.46547674685395,2.46127348757252,4.04630735098746,1.02603278122006,0.743610928047142,0.3646751419724729,4.89577376836979,1.12138893466525,3.7571174859205096,3.53493507064325,9.42460385675175,0.366042712299248,3.30894245111791
Klhl40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klhl41,6.605913591727751,8.69939820298343,7.130216428827519,3.6953737927622496,4.38582291109962,0.0,1.66430153466776,1.08750059799788,3.3360961969826604,2.8002500908335297,4.46824734731571,4.676583482722791,3.4029298618239,1.0867493013605698,4.46470349399535
Klhl42,38.9232832812807,41.6677820751988,26.592474425243896,18.358801463078,32.3330602040286,25.023181853326,21.31747220376669,23.0761079481287,33.215920262040896,34.687938368720395,43.1977640780262,35.822326189806,55.9332451414845,34.1852219121846,48.5560253244341
Klhl5,46.8369457561763,62.2173937739819,55.044934919331,62.325151428877,50.278172035484,24.7838346487459,34.6910822941958,31.1459021893058,47.1769719144062,56.265162627933904,56.3622375614021,85.5186318842911,90.3515650776617,49.2286824840309,100.380605122294
Klhl6,4.85176101860552,1.83487095231579,5.5689048173009095,2.5082203388234,2.59460162932242,4.70998381692715,6.978568691118031,9.10016495164099,4.47138529125456,4.8518137324603305,6.7319994084827,7.0921728356754805,8.029860665494489,5.4527401588768205,8.65544776698256
Klhl7,52.322110897502,54.6930841929028,114.627548183731,62.255497184538605,92.8389137910198,35.1330907211362,68.4643783023918,45.9194175647356,56.9486435342985,76.4402834775632,74.8790874430013,111.653322675693,102.748450122096,36.84806467958921,83.9013907079352
Klhl8,14.1191054809705,15.516782358055472,14.600665263094154,9.24706876293989,10.600367457374354,8.278569475015185,10.343837497677264,12.8311305686388,10.9712322638776,13.75793535455755,12.2554204088844,15.7846209802041,25.201914703656502,10.00997463883173,19.1097166454668
Klhl9,104.842027179582,94.2363065448596,149.869480215299,87.37568484333009,122.422622640881,40.5092548812359,76.4581485967946,75.9492479384036,111.778083041255,131.051379657128,150.22068366655398,185.179103551703,203.424108026742,45.594147906726896,182.539286422235
Klk1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk1b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk1c12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk1c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk1c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk1c6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klk9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klkb1,397.7407435192,353.39819973732,442.052627965838,431.964150392915,595.770398143889,1104.1378806234698,964.949129164658,1121.46102235351,1237.22696686863,1333.65556333866,1674.60834736404,2403.98652916044,2300.51738378795,1581.41667839057,2182.95879223849
Klra1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1421349898565,0.0,0.0,1.17000966519173,0.0,0.0,0.0
Klra2,1.5736580237302458,0.0,1.055930622447035,0.999809253475125,0.210186258726826,0.0,0.4211579447533575,1.255508643053115,0.645682051887385,1.82594127784942,1.49594523722871,1.33198313315606,3.177607538078645,0.9910488470929696,1.2286220863454949
Klra22,0.0,0.0,1.21679296031701,2.3047949267249,0.0,0.0,0.0,0.0,0.0,2.41459938959655,2.4553623213827898,0.0,0.0,1.22056180392165,2.42217524214885
Klra5,0.60633144769863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06222526775148,0.0,1.8552964963318848,0.0,1.19997562230845
Klrb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.928798692704971
Klrb1b,8.65627378915033,0.95039722979231,2.94778399680125,2.1556265049531698,0.6385574195416489,0.8794530965509141,0.9601558153452672,0.632130347943751,0.32330882880864,2.59171629179579,2.92028702044026,2.0452494534940704,4.075577913771779,5.20929382335653,2.91246124244317
Klrb1c,1.86080323587973,0.0,7.297182007957639,0.876975936023967,0.0,1.69551463763831,2.75779397577056,0.0,0.0,4.63504662146831,3.72339174918608,0.9630948883618008,0.938285281411578,0.0,6.39974738349444
Klrc1,0.0,5.2997806056745,0.0,0.0,0.0,2.48842806880994,5.436238137612281,0.0,0.0,5.490067183051491,0.0,0.0,0.0,0.0,0.0
Klrc2,1.57218078422461,0.0,5.40591100395268,1.07139499414124,1.22959781004159,0.0,0.0,0.0,0.0,1.24382242969763,2.50437268826431,2.5865966718449,2.970082317761169,0.0,0.0
Klrd1,4.2773379442285,3.36709785952785,1.68455282483501,0.8051768005794441,1.67988468839088,0.7824461334949809,3.37312200563862,4.17804808081954,3.4079210514910696,10.1662566713072,1.70607551594284,4.42682689757491,4.3083695237819,2.53007160727592,5.89303741048555
Klre1,0.0,2.38790645414685,12.002466539541,0.0,0.0,2.23458672085206,0.0,9.615764382490902,2.44818353966023,4.87119459340595,0.0,0.0,2.48366480523398,0.0,7.298793669393951
Klrg1,9.93922916681958,10.858308872541802,23.0245824805607,9.56185889106508,25.239603244772702,32.9449252774355,46.0699064240801,68.8530458570443,48.480772728493,47.914985029869,12.2115211057772,42.8818307969601,41.9045924711835,28.1309220942182,30.0524183455842
Klrg2,9.63699199351666,7.83057394650541,8.42949632541237,4.95979804313058,1.6552047753768302,8.7603903171731,8.03628661251613,10.928911096791,3.17946210600704,1.68977177531921,16.6273102427152,18.7958686313887,8.85904076998474,30.272681447385697,26.5662497702904
Klrh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05917296687324,0.0,0.0
Klri1,1.30790565144189,1.28668710068443,6.49995194205466,4.96725044539208,6.47465025342734,7.16938608178546,7.80142458397412,1.2842743507561,2.62316463080257,10.4622649674246,1.31984420259903,0.0,18.6331550007714,1.28727280349611,6.497032190004459
Klri2,0.0,0.0,2.809564218110135,0.0,0.0,1.729423929932515,0.0,0.0,0.0,3.7404113905684047,0.0,0.0,1.2465805873539,0.0,2.020551816349436
Klrk1,21.32304180187135,19.7319192047676,25.572085865211648,42.59286456867866,30.34303730502946,15.89753036901916,13.4489651528903,11.9542313394902,14.0668834931902,18.504066531702552,14.22673099801135,12.25991947508736,27.4311427730898,13.225531596857053,18.74691801993886
Kmo,276.91209070517897,242.07755949358105,293.913067225581,387.723309082145,426.89873210618896,700.511828978792,771.3578216766299,650.554015178071,794.431451082394,661.535491670562,504.47886953878304,611.2103305428781,513.909282266899,345.884665828807,545.210891406701
Kmt2a,38.3130567449264,27.3557823326235,41.6463169993108,22.8186976153015,32.9978463904931,17.3203887849188,30.171089160521003,22.978561770731503,22.9954545472743,56.3467257254953,37.9001039848648,51.580961351803296,52.4679223456358,32.7432555208947,36.1676391457813
Kmt2b,101.948723972502,88.2446764110329,124.801022404416,45.8073997374054,63.8538426296636,45.9185717368443,56.6385089800545,42.7412115283641,34.115562220464895,76.50728723643141,79.1898387562437,101.219056893962,93.2180531362425,69.8948064356213,82.38815008667942
Kmt2c,28.967979336820303,13.7807808803625,10.1111838881291,0.0,0.0,8.05899383271325,0.0,31.2250031800843,0.0,23.0395552342302,0.0,34.268323873023,30.7067237091118,26.2494658071951,0.0
Kmt2e,10.878620842322302,18.052127409757,26.5182687953424,20.778118254217897,4.68823381041834,7.13815926900337,16.411938371363497,11.0363323502895,14.5271501680817,8.76703195928396,21.096116043554897,18.852639126197,37.1809526197745,18.7872601733313,4.195964295322851
Kmt5a,313.648082731189,347.400381381547,648.587849666875,213.282434269736,295.712264440167,46.73557120783111,68.8803986402708,54.6265745639381,106.897313194041,138.607238118723,162.20098073279,266.19053965745496,357.680343943217,103.063949316726,188.544886753384
Kmt5b,41.5883921768095,30.0374293696855,82.3655469922428,47.5096334698236,64.1329076653204,23.21312721638,39.5081339543282,32.0633180902856,40.2932755763547,66.3709784969522,58.3726945285348,68.14093388282569,78.146613891507,23.9063910977508,58.3590433675398
Kmt5c,85.6072593792618,64.6387566185514,79.9990151936215,28.1325887274122,39.2181567432897,46.6718920205317,99.412713988619,29.672997572944897,41.7904729407064,96.2434126312552,84.9489392840843,109.753610600161,117.289796800487,70.6555504717443,71.2629385812415
Kncn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kndc1,0.0,0.243035050025401,0.0,0.244057966572743,1.74681326605609,0.0,0.243910507588064,0.240063476455196,0.0,0.25057699921867,0.249410199953958,0.0,0.518947044429543,0.0,0.0
Kng1,483.4796641304821,402.296277181822,359.126898934651,269.297283234499,261.78143141592096,271.512372456376,227.056787450066,285.513721249278,299.962339555439,233.63362508523105,387.31175094871,402.2008160322631,410.0540721985871,300.167270706281,832.403321720545
Knl1,5.398363753884669,4.94488397219437,5.01806399875883,7.36447266947477,2.7270003747679104,0.271762061901313,0.436549795552449,0.5276201715170671,1.14789695197353,1.50208780223764,3.10336265397344,3.99603337949008,3.28329759515302,1.1705448252163,2.0593483238168897
Knop1,23.4430252016266,32.9792816678375,38.523507417745854,22.334969954265947,30.49777572437135,4.765265405194355,7.102327349774099,3.03731994429339,11.10651857045525,9.3772033005404,16.23380082311785,19.18038915740345,28.103021220565147,7.24014478381685,19.799905452332748
Knstrn,14.6422050342376,19.1617661128068,6.5185062613817895,12.6234939652284,5.69887794416902,4.50266379197662,4.12378927945401,2.41210340439515,4.09894575180045,6.676209043101059,0.825807078527458,0.0,3.3782750328282005,0.807582750946185,4.168605153867221
Kntc1,26.682189369043304,50.1653474201999,24.1272774420526,21.4580377915299,14.4957915655375,1.00906250290797,1.47579330202684,0.544521985377883,0.926215443118258,6.547023047616969,1.48583844247298,1.77241035946808,2.08648018271185,3.60970506868188,2.24629302616237
Kpna1,85.08964068603821,97.56107612433696,174.3634005581295,95.55257332086714,98.0659000406371,31.825280839395152,29.187934690729,39.096367366031245,60.7055169984755,56.3063588039353,87.6657792576579,70.54570780867161,97.93269136391032,43.1880394381724,71.89145614861614
Kpna2,820.0287939921029,770.474024192676,759.904890305477,887.4083361777381,808.5722189025701,423.60999876921,399.26573161403,397.47761013632896,463.395351862116,490.21538602576896,632.558861985358,645.601493193657,785.2987279595711,603.332132382709,724.047682474356
Kpna3,153.19718925641,133.344995740427,213.688267047555,160.147254821421,175.48675324919498,42.374297221747206,58.8149355558877,80.2118427317652,83.1865196073061,85.98946822601191,219.77038842816896,187.478116637104,249.065624957901,66.9645989987026,185.53982316349092
Kpna4,343.727874726789,266.239756237485,856.587791033311,347.301610535616,523.358436726885,86.4762112951543,147.307026553431,135.832750879658,203.810332661158,166.38818593328998,241.588657720072,270.803658237909,364.227231761851,114.95143724285,279.110845490134
Kpna5,36.591077845281895,31.979499690622,66.063719701953,22.414845261324302,35.0356633033571,8.931343673493151,16.0276768318976,9.56561104173241,15.3250164788147,12.6541740000189,18.2283964961384,15.9753516070982,42.5482566689776,11.0522011275494,28.5789291139304
Kpna6,111.30327983164044,105.72524574986647,107.83354580493274,83.83579376911615,101.394488840189,41.479712189486925,53.0982679622315,51.18663509377095,57.1016493006145,69.74630469643151,73.90016697653455,100.55568070520847,129.2975093546765,84.39811943359575,114.28508242220455
Kpna7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52959601385701,0.0,0.0,0.0
Kpnb1,800.567580449442,748.4982272947329,926.593202912317,759.2167086705921,680.545526265543,279.92137671606,338.15268159377104,378.312885571046,358.418677493986,391.441029606784,478.98478630988296,517.651955241456,683.3067852910569,377.744732799238,573.87155843135
Kprp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kras,65.9249905110683,69.43988019654205,152.14741601268923,77.87269555280206,100.11206041470348,6.9498792210095,19.2056064735026,31.26888264784315,45.975123600313005,49.4332077542386,91.624182818113,84.96899463806334,150.9211618061372,32.7068465013709,108.2660995947702
Krba1,53.445126458329,34.6469495994423,43.839733387914,26.231077101922104,26.349995831351105,16.4003420823244,29.0327946904914,16.4826187624782,18.1403682183289,38.80368216597579,47.1331010798796,43.9716155469398,47.08238141902061,40.6062695180555,43.94926366161899
