,ANIT_1,ANIT_2,ANIT_3,ANIT_4,APAP_1,APAP_11,APAP_2,APAP_4,APAP_6,APAP_8,CCl4_1,CCl4_10,CCl4_11,CCl4_12,CCl4_5,CCl4_6,CCl4_8,ConA_11,ConA_12,ConA_2,ConA_3,ConA_4,ConA_5,ConA_8,Ctrl_1,Ctrl_10,Ctrl_12,Ctrl_15,Ctrl_16,Ctrl_17,Ctrl_18,Ctrl_2,Ctrl_3,Ctrl_4,Ctrl_7,Ctrl_8,Ctrl_9,GAL_2,GAL_4,GAL_7,GAL_8,MDA_1,MDA_12,MDA_2,MDA_3,MDA_4,MDA_7,MDA_8,TAA_1,TAA_3,TAA_6,TAA_7,TAA_8
RPL37A,9651.968459963336,7689.59906901117,8796.076062013202,7950.887372839595,9651.968459963336,13361.313715889,10742.894558466542,11783.44502763193,12664.507642579842,13539.448698628385,13539.448698628385,12664.507642579842,15231.332495150256,12706.735606569153,13118.15871392448,13539.448698628385,13231.479096256102,11542.449242648643,10229.807667054753,8759.250455582142,10062.69239594718,8717.996326526847,8773.880091126155,7867.459912739201,8144.506965569272,7845.197094048099,7950.887372839595,9765.72497578148,10369.977404200734,10578.99260874958,9949.75686620303,7818.208502694639,9529.539095665625,8220.377007230138,9061.292852149794,8187.616174242959,7665.809837318242,12518.61774376951,15165.82212978806,15112.15036637304,16198.035438784813,8386.944060489795,8796.076062013202,11129.749828908512,8503.177207122153,7950.887372839595,10256.93806829722,7867.459912739201,10261.061018981089,10261.061018981089,9061.292852149794,8187.616174242959,9505.761430471732
RPL38,12518.61774376951,10252.48638360432,12132.04765377755,10369.977404200734,14078.697925345918,15579.775836312623,14979.41225170234,15579.775836312623,16198.035438784813,18000.549998626062,20351.763897737987,17559.652719498838,19088.128738778152,18431.87755583843,19088.128738778152,19600.270348821243,16976.135820792355,14871.625466780746,14774.591399641737,12790.065775320914,11542.449242648643,12435.162853820577,11825.285728017798,11059.903082740448,11129.749828908512,10252.48638360432,9969.553912455332,12592.793034304175,13243.611692715382,11059.903082740448,13118.15871392448,9547.656661816676,11672.776017514552,10742.894558466542,11059.903082740448,9716.9084559622,9061.292852149794,15846.272668917904,19600.270348821243,20044.87059193184,20937.063183621147,10578.99260874958,11820.241425188126,14710.843922814958,11672.776017514552,10261.061018981089,13231.479096256102,11542.449242648643,13234.907690043505,15676.389591110992,14078.697925345918,12875.176175204837,15579.775836312623
RPL38-PS2,252.4807491383894,182.3551027333945,209.1433360991292,188.67785997707583,270.4830099634742,0.1005145162609629,127.99342966992782,175.04541745410836,136.63224335209054,0.1152009036577998,179.3977721766552,0.082419555165673,0.0871902373030497,0.1009213502423066,130.67676637887604,117.32197303065814,148.27604798914624,0.2557767759683277,6328.723769244894,387.14270613244105,12280.915895325808,295.901076422231,196.37741030044117,240.8960173414076,271.7699800376282,0.1250585187682823,0.1605976949817747,0.1348402227578733,0.1451671649811302,0.1704421623277432,0.1212658974670316,216.4020664796719,259.16765576274685,212.9839581838301,73.81215615260268,61.68332149817675,69.5768150092378,122.03793152487624,38.51553686446591,37.5123835639563,33.208873169406885,219.0645200652621,0.1260473072506479,304.9724236286521,149.84668025168813,166.7531461287146,0.1338801819469562,0.1182507224815434,0.1812244100773289,5437.649304442845,0.071270453624134,0.0704663233929153,0.0901847861834628
RPL39,5090.327670772697,5019.286142514386,5854.8738480908,4745.453746227527,4872.871620438075,8784.291841596778,7168.0334688484645,7117.072273534199,8123.129558311572,8158.953066740052,9906.6374520863,8594.46760506235,12280.915895325808,9053.428115302744,9121.365550373548,10546.190935896951,9906.6374520863,5810.489604919143,5736.439932011761,5854.8738480908,4172.4542178388965,4856.762580969347,4536.36266433438,4554.573954783391,5139.859564037772,4856.762580969347,4153.689951314007,5310.816916838949,5959.014654953084,8377.477926214944,5655.858345311764,4856.762580969347,4935.593412925151,5278.473605230137,3974.060135775514,5437.649304442845,3178.78763198728,6144.251694852629,8741.534904993694,7950.887372839595,9095.486574860912,4351.268898849556,5204.809323018335,8562.642708992626,5240.974929683574,4588.48672186854,5556.723906846621,5087.397797681803,5562.859316053054,5906.091292649746,5649.181254636906,4633.565904529496,6163.382447492448
RPL4,8646.082568516442,6520.557869186316,7726.981001683813,7557.056490834084,7330.61712132505,10256.93806829722,9969.553912455332,8855.435427714472,8098.99469411887,9178.247678814185,12875.176175204837,14267.60507503552,9343.379946649304,12790.065775320914,12790.065775320914,11672.776017514552,12664.507642579842,7557.056490834084,9057.105357911594,7709.413331431232,5348.680513547875,8250.820060028922,8546.387204259285,7187.682205848199,6274.987486537559,5785.072522778078,5956.625765809482,7118.14079569466,5038.570218084937,7966.772213922486,5527.590053800797,6229.436014462382,4790.833050455556,5713.956650141343,6296.625613828361,4856.762580969347,5580.190991921449,8250.820060028922,11956.19795604702,12592.793034304175,12381.933791435486,7577.323640080937,7845.197094048099,8386.944060489795,9529.539095665625,8717.996326526847,6916.266524771708,8717.996326526847,8138.863739062558,8676.169195803195,10578.99260874958,9807.89770579635,9547.656661816676
RPL41,30398.39693293943,20469.24842499144,25237.17270036689,22460.4740848014,25237.17270036689,42851.99574552186,37475.49474905672,41805.1410159864,42499.20633001819,47287.46306536921,52657.87566989402,50117.43132595587,49479.7190405265,47287.46306536921,55084.28747588536,53535.30798981736,57973.487646991045,25852.650792215907,24578.025902665344,23780.35217764267,23674.791454330683,21357.1360054251,22015.13921919516,18789.57293131369,23780.35217764267,24501.90902109321,23780.35217764267,34324.42859391755,39648.16048317671,24578.025902665344,32384.405062594684,26406.64623725881,33645.53825008923,25852.650792215907,22112.2207731862,26491.48059843846,23674.791454330683,38400.296541103104,38400.296541103104,41805.1410159864,41805.1410159864,23674.791454330683,23814.297417077712,30101.888950299835,24578.025902665344,24644.269232693656,30864.0230148482,22112.2207731862,27959.29119938545,36690.59836029062,28591.462423774174,26872.358867390496,31776.373644186056
RPL5,3739.247811642855,2466.965313248369,2671.8481951611693,3075.89093215524,2523.66925086258,4407.783293399127,3838.62474053866,3310.1781789745464,2737.667394395516,4522.80742470271,7330.61712132505,6916.266524771708,3319.835596139591,6357.115350920054,6328.723769244894,5288.308542963219,7330.61712132505,2970.02224544893,3335.568586531191,3681.9723534728873,2440.196143302306,3481.029808475267,3537.267116566853,2533.99532120976,2202.365467570449,1928.316747400311,2246.4671907244074,2784.3803355542564,1625.0383473462484,2513.446479048456,1931.123415362057,2272.5896520870656,1900.28846819976,2289.589303486563,2543.0822496724213,1759.984084372456,2064.966717347648,3995.936728438568,5810.489604919143,7188.0510066576935,6523.490665745088,3775.675975925723,2827.9070195890517,3506.189754800152,3876.858787056058,3537.267116566853,2718.512894924408,3701.573884218168,3591.10400222551,3549.761580335989,4567.763496728563,3620.02816660495,4046.7106612766233
RPL6,7240.334354542274,6328.723769244894,7484.006985808748,6454.10771616796,7819.504833620534,9765.72497578148,8144.506965569272,8717.996326526847,9343.379946649304,10229.807667054753,12353.477439376427,12790.065775320914,15424.469326667804,12436.781443458243,15112.15036637304,13420.54903741129,14001.667432480072,6040.296302952323,7806.196799870604,7819.504833620534,5892.709098764809,6040.296302952323,6144.251694852629,5695.404717227294,5713.956650141343,5087.397797681803,5003.1371120752765,6357.115350920054,7117.072273534199,6763.884053571457,6144.251694852629,5087.397797681803,5256.345989874954,5549.0957995145545,6229.0029518671,5154.78596525283,4663.55319197754,11726.457860108254,12353.477439376427,12156.202848637527,12592.793034304175,6916.266524771708,6296.625613828361,8855.435427714472,7007.3671097870265,6274.987486537559,6665.51801601521,6135.570790154547,7330.61712132505,9053.428115302744,8353.750647974728,7337.1299725324925,8492.631547915795
RPL7,9061.292852149794,6040.296302952323,6711.743731429819,6763.884053571457,5204.809323018335,10578.99260874958,9949.75686620303,8492.631547915795,7922.284397420975,9061.292852149794,14260.866367440796,15107.783981376624,10256.93806829722,13361.313715889,12927.777121489424,12098.131091869052,13015.13517265706,9807.89770579635,9317.02131227216,9061.292852149794,7030.976293736938,6711.743731429819,7818.208502694639,6751.016368467484,7819.504833620534,6351.981360893511,6419.047354222011,7577.323640080937,5087.397797681803,7187.682205848199,5324.7941508092335,6530.565081563776,5278.473605230137,5066.170670627336,6229.436014462382,5204.809323018335,5959.607556222511,10439.252576147694,12592.793034304175,13539.448698628385,14389.875104543877,6613.5528481002975,6172.010420479357,10971.151008548262,8377.477926214944,7330.61712132505,6229.0029518671,6895.69224127021,9343.379946649304,8784.291841596778,10634.124544705915,9607.604690520258,9607.604690520258
RPL7A,17297.916552813007,13324.01581157318,14389.875104543877,14260.866367440796,16198.035438784813,22015.13921919516,20044.87059193184,18206.340165179856,20351.763897737987,22761.714337181733,23814.297417077712,24501.90902109321,26406.64623725881,21357.1360054251,26406.64623725881,26173.641295308786,27808.88008959852,13539.448698628385,14078.697925345918,15112.15036637304,13420.54903741129,14508.71143368437,14041.95722291224,10548.528049789666,15313.07874857175,14710.843922814958,14699.541329008594,18376.74082943829,16534.063347647912,16976.135820792355,16264.331800786553,15231.332495150256,16264.331800786553,14041.95722291224,13231.479096256102,13539.448698628385,13231.479096256102,22112.2207731862,20937.063183621147,23780.35217764267,23780.35217764267,15313.07874857175,14389.875104543877,21357.1360054251,15830.115552280136,15676.389591110992,15424.469326667804,15424.469326667804,18250.05176896089,19177.347140813083,16961.414091465085,16407.54584912622,17670.205094691588
RPL8,7992.381534699027,7610.472862709106,8377.477926214944,7709.413331431232,9178.247678814185,11057.15856173894,10548.528049789666,11726.457860108254,10634.124544705915,13361.313715889,15676.389591110992,13231.479096256102,18789.57293131369,13234.907690043505,14260.866367440796,16961.414091465085,14078.697925345918,8123.129558311572,9651.968459963336,7577.323640080937,7194.901596509731,6833.114121124141,6767.1485123499815,6823.801411847832,6523.490665745088,6520.557869186316,6675.675026145585,7689.59906901117,8796.076062013202,6637.461580007717,7922.284397420975,6296.625613828361,7427.697303425537,6454.10771616796,6172.010420479357,7064.096439822813,6328.723769244894,13606.622786820044,13231.479096256102,13231.479096256102,14629.21372235446,7966.772213922486,7405.821098168823,7118.14079569466,7484.006985808748,7118.14079569466,9223.347340063336,7405.821098168823,7950.887372839595,11726.457860108254,9906.6374520863,9248.38085541415,10578.99260874958
RPL9,7405.821098168823,7577.323640080937,8562.642708992626,7728.507787288669,8144.506965569272,12156.202848637527,10142.917428364217,9529.539095665625,10142.917428364217,12436.781443458243,14774.591399641737,13308.557382377248,15165.82212978806,12875.176175204837,12435.162853820577,14979.41225170234,13420.54903741129,10261.061018981089,10369.977404200734,10006.97496279976,7557.056490834084,7427.697303425537,7709.413331431232,7665.809837318242,5666.690572704811,5978.622800708575,6086.596119065811,7173.072464362972,6637.461580007717,7557.056490834084,6520.557869186316,6274.987486537559,6484.687122026081,5937.369309241282,5956.625765809482,5810.489604919143,4856.762580969347,12592.793034304175,15273.246748908668,15579.775836312623,16976.135820792355,7032.156619176145,6911.040723836364,10369.977404200734,7427.697303425537,7194.901596509731,7966.772213922486,8123.129558311572,8855.435427714472,10256.93806829722,9677.230569877433,9057.105357911594,10252.48638360432
RPLP0,20469.24842499144,16534.063347647912,16961.414091465085,16027.545775611812,21286.95681625464,24578.025902665344,22015.13921919516,21678.996654172253,25852.650792215907,30398.39693293943,39648.16048317671,34765.87968397538,47287.46306536921,34765.87968397538,41805.1410159864,50117.43132595587,47287.46306536921,19600.270348821243,19394.59861223948,18916.81038503981,16961.414091465085,16154.1427667355,16632.794350845084,14041.95722291224,17348.823490131934,15231.332495150256,12592.793034304175,17297.916552813007,17559.652719498838,12927.777121489424,15750.567784025568,13234.907690043505,16407.54584912622,14699.541329008594,11581.233830955342,14871.625466780746,12156.202848637527,29311.12332438864,28441.719547583187,27808.88008959852,30864.0230148482,15846.272668917904,16027.545775611812,25237.17270036689,17297.916552813007,17513.330504283884,19088.128738778152,16154.1427667355,22150.81711865064,27959.29119938545,21286.95681625464,19177.347140813083,24246.54938527196
RPLP1,38400.296541103104,24501.90902109321,30933.34852569938,24501.90902109321,30933.34852569938,45839.364158222204,40542.76948333667,42499.20633001819,45839.364158222204,52657.87566989402,63210.95141910031,58519.74640093742,55513.48694946075,58519.74640093742,65745.38557798527,69576.82542629547,70988.11719633995,28591.462423774174,28441.719547583187,26173.641295308786,25237.17270036689,24578.025902665344,25852.650792215907,20979.48625594483,32384.405062594684,26592.649661589345,24246.54938527196,39648.16048317671,55513.48694946075,25237.17270036689,40542.76948333667,28591.462423774174,37475.49474905672,29311.12332438864,24644.269232693656,31776.373644186056,27959.29119938545,50117.43132595587,49479.7190405265,43528.2658244678,43528.2658244678,30933.34852569938,30101.888950299835,33645.53825008923,28317.140458844468,29311.12332438864,37475.49474905672,23780.35217764267,32922.88738971072,50117.43132595587,34765.87968397538,30398.39693293943,36690.59836029062
RPN1,3992.453628306263,3335.568586531191,4536.36266433438,3805.2348387825896,4444.729467307187,6135.570790154547,6200.710154170181,6229.436014462382,5038.570218084937,5695.404717227294,6357.115350920054,6357.115350920054,8796.076062013202,5580.190991921449,8144.506965569272,7007.3671097870265,6163.382447492448,2573.6582420276263,4368.779593602572,3458.672646125368,2827.476197573222,2990.96815168814,2671.8481951611693,2347.8106450879072,2314.309600143466,2799.66303522786,2745.392242971925,2656.5509708222585,2747.6634367066263,3074.059997830248,2506.874611743476,2284.88472619146,2345.8701338725195,2345.014634369885,2852.499542085245,3078.797351968578,2351.9338209477523,2475.096682675404,1981.6846764159852,2071.1233611437046,2351.9338209477523,2539.0792980100723,5154.78596525283,5625.100746817009,4686.261098055864,4228.091837716384,4373.351628846601,4909.220866031789,2540.346502736931,3335.568586531191,2745.392242971925,2612.9087759346767,3079.4847488730056
RPN2,4840.460643457524,2899.139058514551,3734.350057551942,2908.5030685686197,3537.267116566853,5331.986080661689,3642.890964173993,4351.268898849556,3974.060135775514,5810.489604919143,5527.590053800797,8064.080073145144,5581.977756701064,7819.504833620534,9182.995995737883,9248.38085541415,9765.72497578148,3370.19607974345,2018.0141655077744,3950.2539636609104,7337.1299725324925,5409.382479693637,6435.095897127576,2989.798389697861,4424.1326448067,4619.488967922811,5348.680513547875,6751.016368467484,7118.14079569466,3285.8222653960843,7032.156619176145,3612.3324115100368,4044.767849355928,3638.153873751281,4194.500818918766,5736.439932011761,3549.761580335989,7665.809837318242,2830.93364004934,4301.062825778189,2793.807356678118,2787.7547977401723,3562.0120746386738,4169.694238789495,5655.858345311764,3590.993884123108,4913.037986065796,5580.190991921449,2570.772509720468,6135.570790154547,2345.8701338725195,5240.974929683574,1841.011445282413
RPS10,8896.478785634385,7007.3671097870265,7966.772213922486,7118.14079569466,8759.250455582142,11672.776017514552,9057.105357911594,8923.126991610541,9807.89770579635,12875.176175204837,12572.795058752508,12572.795058752508,12790.065775320914,12107.29093426699,12875.176175204837,13324.01581157318,12436.781443458243,9591.157772127248,9191.047859358972,8250.820060028922,8741.534904993694,7922.284397420975,7845.197094048099,5937.369309241282,6172.010420479357,6229.0029518671,5959.607556222511,7819.504833620534,8220.377007230138,5549.0957995145545,7883.211081118924,6179.566076370364,7557.056490834084,6586.25280695304,6200.710154170181,6484.687122026081,6296.625613828361,10548.528049789666,12098.131091869052,11825.285728017798,12486.34769916468,8377.477926214944,7187.682205848199,8923.126991610541,7382.078547712697,7883.211081118924,8796.076062013202,7577.323640080937,9532.959748859565,10742.894558466542,8220.377007230138,8923.126991610541,9057.105357911594
RPS11,13015.13517265706,9591.157772127248,11542.449242648643,10439.252576147694,12381.933791435486,15750.567784025568,15165.82212978806,14389.875104543877,15107.783981376624,17513.330504283884,22015.13921919516,22015.13921919516,23267.21829951289,18250.05176896089,23780.35217764267,24000.01943085071,22015.13921919516,11581.233830955342,12107.29093426699,13308.557382377248,11489.19602495429,10006.97496279976,9182.995995737883,8250.820060028922,11783.44502763193,9547.656661816676,8386.944060489795,11880.347314084938,11357.438564172498,10252.48638360432,10971.151008548262,11820.241425188126,12280.915895325808,10634.124544705915,8144.506965569272,9182.995995737883,7950.887372839595,16110.526814244437,17513.330504283884,16534.063347647912,18000.549998626062,10229.807667054753,10812.906235351473,16407.54584912622,11581.233830955342,11726.457860108254,12572.795058752508,10847.433493931669,12927.777121489424,15165.82212978806,12664.507642579842,11726.457860108254,13361.313715889
RPS12,19493.83563075594,12353.477439376427,15165.82212978806,14267.60507503552,16976.135820792355,28441.719547583187,24000.01943085071,24399.44140788828,23674.791454330683,28317.140458844468,38400.296541103104,39648.16048317671,38400.296541103104,40542.76948333667,42499.20633001819,41805.1410159864,52008.647571888425,16961.414091465085,18376.74082943829,18789.57293131369,14745.48791746801,16198.035438784813,16534.063347647912,13308.557382377248,14389.875104543877,12435.162853820577,11936.675459218057,17670.205094691588,15846.272668917904,17084.038717716387,16961.414091465085,14078.697925345918,14871.625466780746,12790.065775320914,12518.61774376951,12518.61774376951,11542.449242648643,20979.48625594483,22112.2207731862,24578.025902665344,24246.54938527196,15579.775836312623,17297.916552813007,21580.72042657192,18916.81038503981,18206.340165179856,17559.652719498838,15750.567784025568,18789.57293131369,24000.01943085071,20469.24842499144,18206.340165179856,20469.24842499144
RPS13,7557.056490834084,6833.114121124141,8217.81778378822,7610.472862709106,9807.89770579635,11393.077906230155,8717.996326526847,8295.209040083959,8646.082568516442,12790.065775320914,13308.557382377248,13118.15871392448,13539.448698628385,12592.793034304175,14389.875104543877,15107.783981376624,14629.21372235446,9716.9084559622,10634.124544705915,10924.890456684536,8796.076062013202,9248.38085541415,8144.506965569272,7064.096439822813,7330.61712132505,5468.246246445032,5468.246246445032,7194.901596509731,7845.197094048099,5527.590053800797,6895.69224127021,6172.010420479357,6665.51801601521,6163.382447492448,5549.0957995145545,5625.100746817009,4958.071674353396,12098.131091869052,13308.557382377248,12435.162853820577,13747.720811291389,7168.0334688484645,7330.61712132505,11726.457860108254,6823.801411847832,6419.047354222011,8250.820060028922,7337.1299725324925,9529.539095665625,11253.352602258812,9765.72497578148,8796.076062013202,11169.30635453704
RPS14,12572.795058752508,12664.507642579842,14267.60507503552,12107.29093426699,16534.063347647912,15273.246748908668,15585.951602066109,15273.246748908668,15750.567784025568,19088.128738778152,18789.57293131369,14979.41225170234,24578.025902665344,14267.60507503552,16407.54584912622,24578.025902665344,18000.549998626062,17297.916552813007,16961.414091465085,14629.21372235446,12790.065775320914,13880.516180071854,13118.15871392448,12381.933791435486,6726.222330978255,11820.241425188126,10742.894558466542,11129.749828908512,11542.449242648643,11672.776017514552,11411.003061394527,9317.02131227216,11293.281798366772,9949.75686620303,7845.197094048099,10261.061018981089,9765.72497578148,16632.794350845084,18789.57293131369,19600.270348821243,18431.87755583843,11783.44502763193,12435.162853820577,12927.777121489424,11357.438564172498,12107.29093426699,14774.591399641737,12592.793034304175,16110.526814244437,19547.241961856347,15112.15036637304,14871.625466780746,16110.526814244437
RPS15,14774.591399641737,12381.933791435486,14710.843922814958,12518.61774376951,14629.21372235446,17670.205094691588,16632.794350845084,17419.078309107124,19547.241961856347,20622.76723706114,23780.35217764267,21678.996654172253,25220.091582734225,21286.95681625464,21286.95681625464,25852.650792215907,23267.21829951289,16154.1427667355,14710.843922814958,14267.60507503552,14710.843922814958,11489.19602495429,11059.903082740448,9807.89770579635,14745.48791746801,12706.735606569153,12572.795058752508,15830.115552280136,17348.823490131934,12790.065775320914,17348.823490131934,13015.13517265706,15424.469326667804,13015.13517265706,11357.438564172498,13324.01581157318,12381.933791435486,23674.791454330683,22150.81711865064,22150.81711865064,22460.4740848014,14774.591399641737,12381.933791435486,13539.448698628385,12280.915895325808,12664.507642579842,15112.15036637304,11489.19602495429,17297.916552813007,18920.026097829326,14699.541329008594,14508.71143368437,15112.15036637304
RPS15A,15579.775836312623,11393.077906230155,9607.604690520258,12381.933791435486,16407.54584912622,15830.115552280136,23674.791454330683,22460.4740848014,21286.95681625464,17348.823490131934,35003.05345264492,43528.2658244678,25852.650792215907,35003.05345264492,30864.0230148482,37475.49474905672,26592.649661589345,10924.890456684536,14699.541329008594,15107.783981376624,4633.565904529496,9607.604690520258,13015.13517265706,13420.54903741129,11581.233830955342,12664.507642579842,12132.04765377755,16961.414091465085,11936.675459218057,14629.21372235446,19600.270348821243,9182.995995737883,17513.330504283884,16264.331800786553,8923.126991610541,15035.320977437212,5857.78535321836,27808.88008959852,32012.589623173324,28317.140458844468,30933.34852569938,9505.761430471732,14979.41225170234,26491.48059843846,14710.843922814958,12435.162853820577,15750.567784025568,17084.038717716387,13176.152535540748,19600.270348821243,18000.549998626062,14001.667432480072,18920.026097829326
RPS16,12353.477439376427,9969.553912455332,11393.077906230155,10742.894558466542,13234.907690043505,18206.340165179856,14629.21372235446,14629.21372235446,14979.41225170234,18916.81038503981,17084.038717716387,16110.526814244437,21286.95681625464,16198.035438784813,18916.81038503981,20351.763897737987,20351.763897737987,13243.611692715382,14629.21372235446,12436.781443458243,11581.233830955342,11393.077906230155,10369.977404200734,9716.9084559622,7966.772213922486,9607.604690520258,9356.817332295264,9969.553912455332,10256.93806829722,11489.19602495429,10455.855479242153,9248.38085541415,11542.449242648643,9317.02131227216,7883.211081118924,9223.347340063336,8064.080073145144,14389.875104543877,16198.035438784813,17419.078309107124,17348.823490131934,10142.917428364217,10971.151008548262,14041.95722291224,11129.749828908512,11129.749828908512,12486.34769916468,11411.003061394527,12664.507642579842,14774.591399641737,12518.61774376951,12592.793034304175,15035.320977437212
RPS17,10546.190935896951,9716.9084559622,11059.903082740448,10252.48638360432,9505.761430471732,13420.54903741129,12572.795058752508,12098.131091869052,12706.735606569153,14389.875104543877,17419.078309107124,17419.078309107124,20469.24842499144,16632.794350845084,17559.652719498838,17559.652719498838,18920.026097829326,10971.151008548262,10742.894558466542,10812.906235351473,8295.209040083959,9121.365550373548,9529.539095665625,8193.884685538835,9057.105357911594,8784.291841596778,8383.380368982036,10006.97496279976,10634.124544705915,12706.735606569153,9969.553912455332,8193.884685538835,8064.080073145144,8187.616174242959,8193.884685538835,7819.504833620534,7427.697303425537,13420.54903741129,17348.823490131934,16961.414091465085,18250.05176896089,10742.894558466542,9949.75686620303,14745.48791746801,10578.99260874958,8796.076062013202,9906.6374520863,9677.230569877433,10369.977404200734,11357.438564172498,10742.894558466542,10455.855479242153,12107.29093426699
RPS18,21678.996654172253,19394.59861223948,20622.76723706114,18431.87755583843,17513.330504283884,24399.44140788828,23780.35217764267,22150.81711865064,25623.721680808987,26406.64623725881,33645.53825008923,32922.88738971072,45839.364158222204,31776.373644186056,34765.87968397538,42851.99574552186,39648.16048317671,19493.83563075594,18000.549998626062,16976.135820792355,16264.331800786553,17513.330504283884,17670.205094691588,14979.41225170234,15579.775836312623,16961.414091465085,16198.035438784813,20979.48625594483,19600.270348821243,19600.270348821243,20469.24842499144,15579.775836312623,18431.87755583843,16154.1427667355,16632.794350845084,16961.414091465085,15846.272668917904,28591.462423774174,30101.888950299835,32922.88738971072,32384.405062594684,20351.763897737987,19547.241961856347,19600.270348821243,19177.347140813083,19493.83563075594,20351.763897737987,18250.05176896089,20979.48625594483,25220.091582734225,20050.48527609078,20351.763897737987,22015.13921919516
RPS19,7689.59906901117,7435.558981903178,8250.820060028922,7818.208502694639,8295.209040083959,12107.29093426699,10006.97496279976,10548.528049789666,10778.866358630175,14001.667432480072,16110.526814244437,14629.21372235446,17513.330504283884,14508.71143368437,15424.469326667804,16198.035438784813,15424.469326667804,10062.69239594718,9677.230569877433,9356.817332295264,8193.884685538835,6629.742508139105,7240.334354542274,7118.14079569466,6637.461580007717,6484.687122026081,5937.369309241282,8546.387204259285,9178.247678814185,7579.170108767201,8562.642708992626,6097.760094827074,7610.472862709106,6328.723769244894,5038.570218084937,6040.296302952323,5069.621017762305,14629.21372235446,14508.71143368437,14508.71143368437,15846.272668917904,7726.981001683813,7064.096439822813,10439.252576147694,7577.323640080937,7382.078547712697,8784.291841596778,7187.682205848199,9547.656661816676,11542.449242648643,9183.095290790094,8295.209040083959,9248.38085541415
RPS2,20937.063183621147,19088.128738778152,18920.026097829326,18250.05176896089,21580.72042657192,27808.88008959852,25852.650792215907,28317.140458844468,30398.39693293943,35003.05345264492,31776.373644186056,33645.53825008923,42499.20633001819,32012.589623173324,37475.49474905672,43528.2658244678,42499.20633001819,20937.063183621147,22460.4740848014,18250.05176896089,19177.347140813083,19493.83563075594,19493.83563075594,18250.05176896089,19394.59861223948,18920.026097829326,19394.59861223948,22150.81711865064,29311.12332438864,20351.763897737987,22460.4740848014,19394.59861223948,25852.650792215907,21580.72042657192,20044.87059193184,21286.95681625464,18431.87755583843,36632.74282923355,30933.34852569938,30864.0230148482,30398.39693293943,20622.76723706114,17670.205094691588,20622.76723706114,18000.549998626062,18250.05176896089,20937.063183621147,17670.205094691588,22112.2207731862,30933.34852569938,24000.01943085071,24399.44140788828,28441.719547583187
RPS20,6897.697732529839,6097.760094827074,6351.981360893511,5729.262626219823,5695.404717227294,11169.30635453704,9356.817332295264,8098.99469411887,9034.783607990164,10578.99260874958,13361.313715889,12875.176175204837,15579.775836312623,12486.34769916468,13231.479096256102,13747.720811291389,13243.611692715382,8138.863739062558,9053.428115302744,7689.59906901117,5527.590053800797,6328.723769244894,7577.323640080937,7427.697303425537,5636.514701424776,5506.558046343415,5369.755160799881,6720.294046953884,6629.742508139105,7382.078547712697,6274.987486537559,4808.831975176548,5549.0957995145545,5324.7941508092335,4264.71284788848,5681.193661256257,3913.752469963104,8295.209040083959,9906.6374520863,11057.15856173894,11059.903082740448,5655.858345311764,6328.723769244894,9807.89770579635,6637.461580007717,5976.551221015339,6586.25280695304,5959.014654953084,6751.016368467484,7610.472862709106,7484.006985808748,6613.5528481002975,8123.129558311572
RPS23,8138.863739062558,7665.809837318242,8220.377007230138,8187.616174242959,9532.959748859565,15424.469326667804,12107.29093426699,11169.30635453704,10924.890456684536,15424.469326667804,16198.035438784813,14774.591399641737,17084.038717716387,14871.625466780746,16198.035438784813,16027.545775611812,17559.652719498838,7992.381534699027,10142.917428364217,9248.38085541415,7689.59906901117,8158.953066740052,9053.428115302744,8562.642708992626,5655.858345311764,6435.095897127576,6163.382447492448,7405.821098168823,7405.821098168823,8594.46760506235,7187.682205848199,5681.193661256257,6097.760094827074,6040.296302952323,6144.251694852629,6328.723769244894,5331.986080661689,11956.19795604702,13243.611692715382,15165.82212978806,15273.246748908668,8187.616174242959,7950.887372839595,9178.247678814185,8383.380368982036,7992.381534699027,8193.884685538835,8295.209040083959,8353.750647974728,9765.72497578148,10778.866358630175,9532.959748859565,10778.866358630175
RPS24,11411.003061394527,8353.750647974728,8144.506965569272,7427.697303425537,11820.241425188126,15231.332495150256,15035.320977437212,11820.241425188126,13308.557382377248,13176.152535540748,20622.76723706114,19600.270348821243,18431.87755583843,18206.340165179856,19493.83563075594,15676.389591110992,20050.48527609078,13231.479096256102,12435.162853820577,13234.907690043505,11726.457860108254,12381.933791435486,11783.44502763193,10578.99260874958,8546.387204259285,9182.995995737883,9223.347340063336,10812.906235351473,8923.126991610541,13880.516180071854,8503.177207122153,8594.46760506235,7579.170108767201,8717.996326526847,10256.93806829722,9121.365550373548,8123.129558311572,16534.063347647912,19394.59861223948,21580.72042657192,21678.996654172253,8855.435427714472,9969.553912455332,16154.1427667355,10847.433493931669,9191.047859358972,9677.230569877433,9716.9084559622,12706.735606569153,11489.19602495429,11880.347314084938,12353.477439376427,14078.697925345918
