,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5,liver-mda_1,liver-mda_2,liver-mda_3,liver-mda_4,liver-mda_5
Pias1,37.768873829998704,50.2454282592853,59.1610915608467,55.3876766525762,73.3794697947376,79.3577633028638,80.983158832662,112.574526397717,51.36488801089229,96.1176151743258
Pias2,96.06920823683907,126.364610136404,123.952620254165,143.749716141491,145.494279180314,193.394130735696,203.028937236323,263.868046210668,144.175400082291,217.854831190334
Pias3,16.187825925731477,17.3166971542176,15.9374505681814,11.64614628991125,25.9805238805298,19.5223211710456,26.6018716532636,37.77843367774695,22.9916205838298,29.714977145629803
Pias4,54.7808462525499,79.1028523118574,83.08744732562191,60.299926209653,87.0039899561598,110.344273361581,132.452942632608,173.150520463371,125.064271565172,132.615063536186
Pibf1,7.040276904708049,9.716451819022462,6.68955472901973,14.4308626466843,14.3681481585361,26.8487457946931,13.3200112887504,30.9320116755145,5.0718583169161295,18.9923227285229
Picalm,20.21726656629415,33.5978624608047,44.1203531127466,45.53963906743775,50.46299961260095,52.85357726235645,76.0299331606355,73.12737720795279,26.3064738817095,55.2999263756289
Pick1,68.94897770310061,92.0163215547599,91.9076595162765,84.6035971736661,133.969289106709,118.872599231609,150.090510813288,228.065716317038,114.719825330181,170.481020680505
Pid1,231.962638620765,307.4703166699555,306.770487587883,420.644177279284,434.699987877816,313.66976553454504,242.87437436411048,337.4609035666135,162.1687613950765,385.62049244737295
Piezo1,16.3860605363904,17.6477634927099,16.334417334482602,19.065191662678306,23.843114634476105,45.9870451859031,50.9210823311054,44.6069211471815,44.520599790160105,47.6308930732584
Piezo2,0.465482103311385,0.366243218213681,2.7569844770540097,0.884860528874295,1.2181806977191516,0.0,0.0784913276169649,0.2274249931077644,0.0715000900317229,0.67548362199359
Pif1,0.0,0.820108845915109,0.0,0.0,1.69732983722832,0.0,4.388915916257431,0.0,0.803569243654713,0.0
Pifo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piga,10.4499522263836,20.1311463519179,7.34595241772578,12.343857148241598,21.2503084654144,17.644739721752398,15.2790132597472,27.351069550601803,9.070667493847711,16.2975038807513
Pigb,12.527416930497902,17.693697892131397,10.3211610193235,15.143999589732,12.7287476672883,34.0431325807871,23.2914751669045,35.7815643158079,25.766141903448897,33.855735107172606
Pigc,99.58943422931708,128.17843700094,89.62744547007809,73.25783737218109,90.341336302221,143.737147515093,64.1103247286024,79.035328399124,119.536663224334,131.63947106909902
Pigf,74.91967686779509,49.028580828638,82.5188211201797,52.6788356385324,67.1619095367042,77.6742444531746,145.927489158811,195.48952714353692,88.18659371016192,146.385482457604
Pigg,20.41563874000495,31.19192116154361,25.328077018083054,29.1072134041194,39.69743483322021,40.7515919592021,42.9528898926384,68.7914874528085,34.62194574208175,46.43087501174396
Pigh,47.221518941546094,78.9034292858365,71.35225571416541,80.695617679198,72.8150436824185,100.670741418156,94.622678113326,118.185231604302,58.619606165104,91.6084636852665
Pigk,413.713837872594,475.91455882024695,503.410926818741,575.12026511433,585.158030140184,792.807877687512,735.329707655999,825.6609368672,463.16390475876,791.877091242122
Pigl,18.0387180304948,31.2786313836884,24.0150808767349,19.788118236411897,26.14658208242789,35.2570527182285,53.0636286385503,59.15203339031321,50.1190736529854,45.742928409594
Pigm,27.547426338558804,32.042991952560705,39.3527993771423,40.877390207284606,55.669740169243,64.960248718995,89.87871266017,107.0017242114055,43.72057219550725,77.3872979571265
Pign,83.09718752258921,135.30832394187598,113.604205530532,182.794505740082,199.422804182638,215.412544914498,231.722895201012,362.988402190971,101.608933603081,219.16350069236
Pigo,65.0313945823334,51.722301507247,59.92365572845139,48.7494170810586,58.7528430268052,70.6783636142888,71.34159247484591,97.718026687816,83.92149374809959,57.314685240362
Pigp,160.1952878688636,231.09646152309224,273.07946333884536,203.5021133272004,142.066816569452,216.0026724655864,170.9787596861785,218.6524709977253,116.72731659347352,244.5252762845084
Pigq,48.7642885686436,39.5713894283548,56.758336227220894,38.5539731146537,56.4535218510606,67.5845917925761,70.8563199168362,84.7152155506165,52.2925180191215,62.6155542633953
Pigr,3564.5956542733,5012.64106681322,5108.02499076596,6537.51545196349,6052.15387381935,6789.0033577044105,6430.535201336011,7900.530159348051,4270.177460984,8465.331865702181
Pigs,165.74316823493498,134.115853931601,155.665856231075,130.971794983708,153.431665763922,255.432841983969,255.782643602602,253.93220509714905,263.216102278569,236.44682488884
Pigt,327.96134579350297,289.661075047711,272.1887929584629,232.90899440071,297.37422034043203,421.81208700157,419.170455107288,431.968064808787,448.441253587306,467.703674399874
Pigu,38.9962238848135,0.0,0.0,0.0,5.64332525032134,0.0,0.0,11.6293282694965,0.0,0.0
Pigv,12.6044960096258,15.71699840476685,10.8039731898777,8.15407777185945,16.14379515451225,16.8389762686204,26.8051512948596,21.183143220014987,20.9713999940334,21.92906626998805
Pigw,2.01167204810847,25.9950325948044,16.094165641837403,24.13237524666049,39.3558708520377,30.8016498019657,58.086197814379,65.7739576450209,18.494599560564,37.0599517443319
Pigx,260.413247682328,259.641513835247,250.836117923314,229.70285612157505,370.698355170942,448.72004101010594,471.895116383135,647.944215638805,353.731181056805,539.047997231785
Pigy,55.2180966658911,63.5250830533856,65.2911297480196,61.4228128230908,60.657533860361205,89.1415898172862,86.35869604056091,107.975796100791,65.74737816841821,86.18631755794209
Pigz,6.2366960841479,0.0,3.834904870981561,1.9549824020938,3.0270037945988704,5.030355099850191,8.5945754275704,0.0,9.7738231239966,4.15267630522243
Pih1d1,74.7252377467955,51.735019705489,70.39426040262441,49.46791664231421,62.399536818999,84.0439167872012,71.81880295075271,103.593709462888,99.341649097543,81.2606252621811
Pih1d2,3.78808626599801,1.04134048887209,0.0,5.22867826082284,3.15986220260934,14.7112319211452,14.1139704129939,6.403384070376871,1.01825934179745,14.7239571477968
Pih1d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pik3ap1,6.10693660900695,13.9308412229689,4.04402560580292,5.952460571504529,15.0038309203588,69.1677953929361,95.3807657710698,88.53855559850919,41.0456292459847,73.4078443443157
Pik3c2a,16.6420028473228,25.5928208860142,22.2971940674872,40.0361893775011,35.8496646087156,58.7050107962208,57.30951458035621,78.96031944892421,9.08050601037032,56.3919437311232
Pik3c2b,1.442705012569698,1.20466920537267,2.067498382148276,2.020651655489065,3.7058788663285,6.508830454011635,12.635076228659612,8.9507611315886,5.56115909233158,6.85625177582804
Pik3c2g,67.3144160031875,70.5310173647936,74.5188174422497,101.208716258019,80.363699476865,100.179715086997,71.30530110823659,89.8636633279375,52.845611865837405,73.772071756445
Pik3c3,68.8160292663019,73.0898496506707,77.08633722859,90.8888823688418,73.6042214413515,101.252832094616,122.183061745185,148.325251562875,74.91216783190941,129.673998268912
Pik3ca,24.8586564432494,36.8032887840995,38.2897606099697,55.0266811685744,74.65258859920209,72.6798853250369,79.556650186278,108.005728217598,35.0142715034817,78.43028388331079
Pik3cb,53.361133028246094,68.77217337872561,114.780544170203,106.912864786844,124.543450033179,125.261428949569,132.827553516038,171.527012342647,88.1947617398658,160.885813282686
Pik3cd,16.3413525445218,18.2683339785722,17.930289861634897,8.746384657838929,32.2332741431103,27.5529071273318,29.3758637454183,34.785091439096604,29.0826765354642,27.8064082474617
Pik3cg,6.13339873790038,5.49943070216687,8.31797610929374,5.94350385811468,9.55193313459752,6.95300132047462,6.52031687508087,8.92338520106494,8.33315841074723,8.16436956817659
Pik3ip1,1.1758389447429498,0.322279982245975,0.3160275307338779,3.9279638046621095,0.65889596293697,1.961288776429215,0.344917947113143,0.3365851417771285,0.3178752011430825,0.0
Pik3r1,43.274259718763744,69.39049485096625,76.97752317528575,65.7922969585686,79.228106598267,55.0498899903485,91.6586272344527,152.3812457914079,37.884883780780456,107.0165266870719
Pik3r2,108.541149740224,104.226431446739,78.4651337499574,92.32100949566193,128.571979956179,133.544520880779,156.149177510806,147.792575324373,134.043398550823,150.399297680857
Pik3r3,7.451427855383559,9.47714418779734,9.25747604323198,5.02610821047457,11.5009180018184,6.330277079993781,5.9982610674764,13.5589328262407,3.0995449026677697,4.46567959573291
Pik3r4,35.98668196392923,35.899452673500406,43.38629115017895,44.4231305467196,50.758172731031,47.27307866970965,57.7832698782188,59.829656385458605,41.13309116298775,57.97351854720911
Pik3r5,3.28056614459813,3.61671796586703,3.0037672714917405,4.73863764505131,6.57379611958341,7.337581553834309,7.53075250150558,7.628140873759099,5.20094138926347,9.58264539284934
Pik3r6,2.60888327934942,2.88940059104999,4.02930709974595,6.58793082914488,3.815920930707392,2.09133560576658,4.8819026391365,2.60574331469262,3.24189424371098,5.17441433561246
Pikfyve,14.2592106966427,32.4331145578282,26.9497979019935,29.7643338065461,43.47801175498429,48.9502117247544,60.316371276109706,75.792421295843,27.748912131289,47.3632714403434
Pim1,7.51753315468917,26.0687415260834,20.6830896653982,51.6200380175925,37.8655821558525,23.859137695507897,31.2632067634375,38.5245583424181,13.9117925307722,40.8512865034317
Pim2,27.6951690563031,29.8439074819204,22.3536589244832,33.1868594352843,28.253077907554,28.647148246512604,25.6301148254995,48.7529728419399,32.708977999162194,39.7118079692489
Pim3,95.929437923239,91.5832684773558,52.47922860012445,82.13410578399895,145.4026761807648,103.04671835706743,201.4799917165725,249.9670585537205,140.28252580322035,250.5622745548815
Pimreg,0.0,0.0,0.0,1.02258283329746,0.0,0.0,0.0,0.0,2.02671270902331,0.0
Pin1,393.49361995354894,349.49155820897903,443.348706331222,345.72554275301803,497.56870501328905,465.473865256604,579.244031038899,682.703058068213,509.00333219758,619.65384213129
Pin4,253.418429113408,489.49645168732695,416.54429916212007,498.40262621195296,532.119508390379,755.6636891086121,1085.35252436644,1255.8734514164698,357.63471824849,888.081197518237
Pink1,714.2517141430335,466.9723024175421,467.2909851856695,417.5850431980021,450.1628703639705,444.505762543141,502.5211367275075,440.99320958694153,417.804145677855,576.1861432131365
Pinlyp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8237682914174096
Pinx1,54.21818835880071,67.1355310418835,35.30266929291079,42.92114105545871,52.8938168497737,64.8696214242786,76.83092261242709,115.847049530254,66.95572589339329,72.9149271132505
Pip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pip4k2b,66.63705553561479,99.3373065015978,81.6691630475952,86.6226685682577,107.827990559723,162.77742617254,174.79181859365502,192.997781491342,143.625744835065,173.25563938192298
Pip4k2c,44.25817319463736,58.2488551576295,56.600855741059,48.517152958612144,69.684584473004,103.56165499726156,95.20883467193649,113.5927131149041,77.744852465304,118.78986974624856
Pip4p1,161.152701698648,169.470316607309,109.246523917989,166.513733778702,192.814167530022,203.848684213079,329.079063041642,433.897449478539,217.099580126881,299.260018534488
Pip4p2,55.2445713005165,54.616210610452,65.1598301338848,75.2124774794957,99.4732520622299,130.899769972983,160.53652180094,202.711041997049,88.4738523590612,158.181940737638
Pip5k1a,23.648801907490306,32.4544932933727,41.7892516826488,33.718511686384204,59.31071802903689,73.1871796501575,73.16784602550159,92.4369595683498,41.0494800435211,77.2274436145987
Pip5k1b,0.566966118420175,0.0,0.91454246714598,0.0,0.0,0.4658109405195385,0.3320750023345475,1.43384184705033,0.2264702844090589,0.7069098540223799
Pip5k1c,27.214479982890424,33.799922442190706,33.681318567507326,22.401738547786948,34.075320726861634,44.1562342192482,49.351507718831805,44.910317096079815,46.75452879591047,45.42315606572955
Pip5kl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pipox,1083.2283217456,1290.69953339952,1254.50491120741,1268.84777063981,1183.90056299174,1805.05723895812,2112.5935729319,2031.47751306411,1431.48302346599,1867.46291984314
Pir,41.853045806621,93.7484080454332,83.9537311616553,116.085965526297,95.4030698732855,351.929592500803,299.130419555388,363.05990669223297,173.978273382917,489.902264993846
Pirb,18.8437245045019,12.6540096108355,10.8169224637488,2.46778562068413,13.8502313738897,6.278899355782079,23.2558916319084,16.341217909762097,21.613018794818696,5.73348014239969
Pirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pisd,0.0,14.4061747079668,12.2380048891333,0.0,38.7751321202063,53.7062204607728,6.26326602517318,46.6430472086892,29.837465394552,17.1893213552321
Pithd1,147.553631076626,141.294569107668,106.751216409873,112.470237314335,194.41127604475705,215.998569046214,224.655976357638,235.25243405404,191.944315727828,277.40904747670504
Pitpna,335.2991027979525,246.1338436601335,353.37634214524644,310.387024040408,340.542458175571,563.0090661715376,695.904842477915,719.4930241300569,525.7278774167526,615.1747376000656
Pitpnb,137.607097091549,189.8390248526055,181.3262916713105,200.827096742258,271.526383093778,278.9404938875635,336.37494141759555,464.028062396729,267.0539806604295,363.8428492643245
Pitpnm1,52.5359923257331,27.8827466341228,36.871024613087,31.12502401294089,49.051786250653,102.746586008778,115.522066336265,163.784640176462,92.9491407827096,111.521844501191
Pitpnm2,6.201792586160389,12.0933184573395,15.3500341131055,16.7832606972901,13.6352175437167,16.94390482967,31.928100591157698,26.920901879256,33.6447543424614,17.933591856919602
Pitpnm3,0.0,2.07893786416428,0.0,0.8310917239702621,2.56515645668572,1.4749607390482,1.8050545936974696,1.7529391014824,1.83630975365248,1.3001250752221698
Pitrm1,32.8657389824671,53.584353724473495,44.80071072243796,54.573448651396,70.6964111262175,85.2278564686075,105.58094324031153,130.79936499698852,61.4522474092305,97.1417722394565
Pitx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pitx2,0.0,0.0,0.0,0.406201214512154,0.828099408466485,0.0,0.0,0.8522407527928101,0.0,0.0
Pitx3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piwil1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piwil2,0.0,0.0,0.0,0.0,0.502480805543642,0.500119411366009,0.0,0.0,0.0,0.5041353278460621
Piwil4,0.0,1.29969920518028,0.254669052798173,0.0,0.0,0.0,0.280025384471926,0.0,0.0,1.072410442331125
Pja1,42.25821901740471,83.68461206205629,117.210440278425,124.876232374833,166.576758393273,136.691394348452,184.957996151171,186.660294803927,62.95750247158001,135.473202594974
Pja2,42.41232089986656,72.94298748844825,69.96636971630815,85.65963361672004,92.91321564312835,102.7076824366521,105.84510839778883,157.33380174458995,58.5598049064611,127.63526832600049
Pjvk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pkd1,24.4313856040372,26.1165632096629,26.6582008327199,22.6932424866922,44.8099128528547,58.4969018764578,67.5588563538506,70.1009763343252,52.0584112235417,70.6063333327083
Pkd1l1,0.0,0.0,0.0,0.1667431967888719,0.6777022690195941,0.169005032786168,0.0,0.0,0.0,0.172147565860166
Pkd1l2,1.9252824515130904,7.27953808974741,6.2519646350463605,2.66257416971791,7.854674376321321,0.904524744829126,0.0,0.0,1.74864173762632,0.933931313215736
Pkd1l3,0.0,0.0,0.0,0.0,0.0,0.1006066163852435,0.0,0.0,0.0,0.0
Pkd2,3.49058740765876,8.481507430283049,7.50537153064463,10.968482495817804,15.2730542980178,15.7317571751527,12.8312235669666,20.0857559568402,7.50521524578457,22.316316951362
Pkd2l1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pkd2l2,0.483596656100675,0.524990028175297,0.0,0.527966877310213,1.05955024631798,0.0,0.0,0.0,0.522818984957746,0.0
Pkdcc,704.5304334025841,869.3096414231579,297.903955392873,366.51642495501,580.939103397429,705.210132637435,908.025312920009,915.76441444596,614.92346685999,1004.39038250369
Pkdrej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pkhd1l1,0.3035891498189805,1.0401294815374151,0.872658091000913,0.907868442951535,1.481386057431725,0.718978561466765,3.47121222973572,1.335050744354909,0.513631307455375,2.02427939327475
Pkia,1.34245281206204,2.1826965532023,7.150358153091481,8.76990030917202,5.87819380112076,2.95375781100067,10.0637939136665,11.251218843544,10.2079327504958,13.9623573036671
Pkib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70914105286361,0.0,1.1744201471070002
Pkig,337.4876246550155,282.194559522473,386.7963978194335,292.59105571420105,397.4520048137165,373.1319361168655,360.397774600986,545.2225711153469,300.46947153435303,319.6918225442715
Pklr,689.0002589108066,2105.75544334704,3164.7301210531,2305.453856255932,2265.72816124735,179.90097093254082,190.37229013917903,175.18881103745736,160.78871148924546,205.5001983268378
Pkm,84.37092759022536,46.690649910990246,77.33205346461779,63.34972134837475,55.6125156895377,152.63903630167516,130.89822048706552,191.8950069968585,236.00606316140352,227.840479283177
Pkmyt1,2.27649342875465,4.56805597022998,1.4763176032726597,2.008232059916,14.6288183689563,15.8421974296786,17.8699648955852,12.240188076648,12.868768764254698,12.147529538309698
Pkn1,121.079684266462,102.673930528605,111.320980025294,88.9819011046221,139.502536753176,154.864795312766,169.967118346582,191.025326457001,152.341780994102,165.500086684959
Pkn2,14.13023282975125,23.995082815105352,25.060866493158752,33.255055965132854,33.812666229028046,44.60604425227465,53.6206801209975,80.811747308488,20.872147043446947,51.4417427939085
Pkn3,0.8010171455019499,1.11613985099792,2.6072584979194904,0.667703016017843,3.66889411824034,3.38874454505199,1.91526037672986,3.28878102701996,2.8369638999524702,3.95991743165758
Pknox1,23.0995876756317,35.5203864079248,29.3941615613524,35.559213271519106,43.763701756551896,57.9731938738481,63.97342529575,67.972126676812,50.445013834321,62.6383582634089
Pknox2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pkp1,0.0,0.0,0.0,0.0,0.0,0.580463877063793,0.0,1.49951934302048,0.842391791211951,0.2966500498058739
Pkp3,81.16734047889929,42.8970042977736,79.83701646327941,48.6810494038204,52.917580912766894,100.409263765965,88.024031872099,137.80747952461002,124.209524679892,165.08382880629802
Pkp4,135.33977036434402,177.52163858361598,194.363443681509,233.647655124462,280.01668099946204,467.8537392298901,535.494278712688,592.868749653729,330.813989338598,533.361695340034
Pla1a,23.8058113726402,19.5883634280982,24.0544933469182,17.1679886193185,37.5197238213126,420.276388371636,382.430383240949,321.565293517928,207.707409004353,387.809025714196
Pla2g10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pla2g12a,40.26269186929691,31.2457454572365,14.224695787047285,15.483670108987802,36.36612427484346,92.9652118337434,84.1774169472985,75.05729785224842,90.5265118503581,135.2709444124701
Pla2g12b,437.540321220215,408.532999318554,425.141550454116,419.849568473867,569.691783250295,1102.01450086837,1358.0552948225802,1269.77784045033,925.110794786258,1245.80669694886
Pla2g15,73.10823409459809,73.3377968493743,92.299513076083,96.951310843087,143.623741783253,156.056620115126,189.435235056181,198.71165492606,127.28912136658998,197.571946354337
Pla2g1b,0.0,0.0,0.0,0.0,0.0,0.0,3.853495288023951,3.98767808865668,0.0,3.9234480073180698
Pla2g2a,61.3739181812518,17.4175253103548,64.2009564801239,63.4596835462024,27.577188151813505,43.0930176213867,82.7366736872013,18.0854989609283,55.2937428404652,67.537186541784
Pla2g2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pla2g2d,0.726645557350135,16.711722974938098,0.0,16.7549300993958,2.43613631208991,6.500095512478009,1.7225022321640602,55.1254490469816,50.40481367750421,11.5004589647202
Pla2g2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pla2g2f,0.0,0.0,0.0,0.0,1.04136588106643,0.0,0.0,0.0,0.0,0.0
Pla2g3,0.0,0.0,0.0,0.55786062136296,0.0,0.0,0.0,0.0,0.0,0.0
Pla2g4a,7.26176592400465,5.306445412106849,10.8699680599601,9.7916274055214,11.81503366098925,12.270006972126447,10.71873610879095,18.97505865917136,8.22963704091975,12.86239674345345
Pla2g4b,7.86029650997065,22.090697765725302,3.178664029100495,7.573032384116665,18.045257818992702,25.1429252249243,38.13444615719775,28.716368499315447,21.976398490793454,22.592221302644248
Pla2g4c,0.0,0.0,0.696042292190275,0.8920258995861751,9.43570127813788,0.35666969745168,0.0,0.0,0.1741102852308559,0.0
Pla2g4d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pla2g4e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pla2g4f,0.0,0.563291411669223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591036675292771
Pla2g5,0.0,0.0,0.0,0.0,0.0,0.0,0.946862749842007,0.0,0.0,1.82676732864005
Pla2g6,14.657168100067484,9.849196047252626,2.1293964131619454,6.529078946769285,9.20467691399914,27.25940337956665,10.577937603492884,25.4601032612608,5.2309667627305005,11.998214265267158
Pla2g7,3.51544880285732,3.861676964653941,5.30320446456078,2.32567623817384,1.56084640265956,20.2379793621031,20.225088632765697,21.3101966726712,23.392998431269497,33.312782052256104
Pla2r1,3.90479600980612,6.036714289648659,7.457909681402955,8.88924708886355,8.18067799023485,5.1292135138993,5.5220223603945495,5.225009679402951,4.245867669014195,7.394649689302599
Plaa,129.572339367435,222.972494834072,199.76330343350105,241.747171108512,257.263455477369,277.32599260927003,280.479344478911,386.2589875992881,120.356492596177,330.431770937816
Plaat1,1.70795784096958,0.931563460352676,5.0542320884462,5.63196996971154,1.88411347691633,2.35216982237536,0.4930467086090029,1.43189034999493,0.919082322430078,0.9366474223985078
Plaat3,323.59892128007647,248.528419314799,269.087234828527,232.8668978477775,182.917193468834,198.7255287058865,256.403777840337,280.800272255071,87.7586941726475,273.985894049092
Plaat5,0.0,0.0,1.98911888676476,0.0,2.10560733822455,1.0306138383222,1.0836422112346,4.289321813086231,3.00790676861816,3.1993219820694705
Plac8l1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plac9,6.587894555657471,16.1930658336039,7.03746608233738,5.41391678551611,7.39706808255152,1.857052212137709,5.776493823915139,9.600994453273382,3.60590850773048,7.569230436305681
Plag1,0.361503194670344,1.18101000147066,0.0,0.7958581813615279,2.39514744969881,1.2027389266666002,2.52985017132854,0.408316401500123,0.390416633607187,2.0035973535601004
Plagl1,0.820863742172025,0.298432049928172,1.47072130855705,1.20104392136197,0.30292664745748,0.302948896497812,0.320083854920997,0.0,0.5909618303767379,0.912018536527644
Plagl2,6.865734403306525,8.081827827738085,8.220687160689575,6.5827735878044855,16.3591939956759,10.036126104348616,14.464353060103935,19.73990807551841,6.802889435386501,15.358154495572048
Plat,10.8193215264764,30.9305008509348,22.7625397756106,36.1503563552492,28.373023639262,57.56585058923671,63.4814703274258,92.9792833486331,66.5916899347398,140.072650567958
Plau,39.6279134191543,48.9700330800943,29.0329370495297,28.1089049755823,48.541012900695,73.4116779668216,78.8669942492415,81.4657805522558,44.39302449487639,79.0889403601331
Plaur,0.0,2.60341937410814,0.0,3.4332679798930497,2.69515393687322,27.4460239789481,24.06814040520835,24.09039970123555,15.3993664664053,34.89840273931215
Plb1,0.0,0.0,0.0,0.0,0.0,0.367850908226485,0.0,0.0,0.0,0.0
Plbd1,1014.9375207172,684.62918802643,879.6915919955161,713.2930865160879,790.244677697323,484.915404911368,560.554325152345,617.960342930539,368.156507269179,589.1833551675891
Plbd2,1359.63875172232,894.4175980391769,1122.37171266264,1012.24678604557,980.226443757168,1236.96165061654,1383.37542739008,1407.6584461427697,1561.66269447853,1450.99984762043
Plcb1,15.504150063503214,20.2267320520609,22.652784641356305,22.5420451777933,33.074576466933706,18.56019680132935,22.532199791708106,30.075586198402203,11.53134881424919,23.12219503373165
Plcb2,9.78072048460516,11.1538074336995,6.50921852352036,12.568596490458,11.3901296084422,12.0026352071982,14.230822614902802,8.017643194492718,11.6142223161596,13.7798687179496
Plcb3,60.1359382542444,84.2159664318086,65.1586506457609,68.17170206725561,90.7583091283603,103.537599004699,128.924450029359,136.87757743477502,86.5327575231503,134.36125295907
Plcb4,0.0,3.5474756070950897,1.94920450674156,3.8598414386823694,2.1983416777614098,0.599888347465192,0.0,6.75109411966349,0.0,2.83673555257141
Plcd1,21.1700157580456,9.74462477753551,9.52890888468498,10.7008992570678,15.0284834702536,19.81871430878289,23.6793668909414,17.5577564368124,14.404846477871,24.5858808088038
Plcd3,3.77519285631506,5.55424582204265,4.09234697564554,3.71533599271747,4.76937399448932,4.73319712359079,15.0539348038936,6.929711071980711,1.82379194982988,9.345523402632551
Plcd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plce1,10.576335153886896,12.09863430771764,14.959993702595812,16.41256115629704,17.090418715644343,41.031619980626246,60.31155442199611,68.8225121331082,41.0115144340072,57.00325927367376
Plcg1,116.66463563281602,124.54388419978,96.1318582068808,90.61023159889668,153.806927091657,182.700328484438,217.901859101571,268.652581015968,185.670574686872,198.562166201085
Plcg2,14.5761434624964,12.0239607645357,10.5163913993239,8.523790362905709,10.662636533460198,13.4515064544385,13.9015489461561,13.242721588580698,13.8980055908602,15.0820591678629
Plch1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plch2,0.0,0.724842935587759,0.35343236155726,0.0,0.0,0.0,0.0,0.0,0.709707409619289,0.380821141667817
Plcl1,0.1823273195660665,2.046387454896041,0.9273348941920848,0.2721585789657144,0.94713888353498,1.811611091692435,0.854574704340515,1.02275624374272,0.1961899989924535,0.403356360043628
Plcl2,39.1843100939615,42.9320029339911,78.1628585488386,71.76432538161909,68.4548830617951,77.9590921713171,94.8734784501748,94.2626812642365,55.9479770709262,93.7961198751654
Plcxd1,0.0,0.0,1.473105380296885,0.0,3.2045412472648453,1.02153896855655,2.1087623443468297,1.07648425598279,0.9873499119946152,2.153372384667385
Plcxd2,1.652938873074185,2.0379575856573,6.4691472966721495,5.009090455033849,10.84747142521085,10.1539294471861,10.0367283523209,14.4818947328863,7.6050485278307,13.22606537270404
Plcxd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plcz1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pld1,5.03928475172009,2.13225364162572,21.8405313995952,18.574785932475603,11.4022011838111,4.66257703338771,16.4809233361171,8.169488905514731,1.68683372533765,20.6412273448974
Pld2,5.71803335554383,13.5213634701708,4.757302227122991,10.6938936239195,8.44742545106155,35.5474849716114,24.1428046432556,32.2604177098252,30.5085672029542,23.34727843585189
Pld3,272.997077969838,167.489349760765,224.18194491705896,170.394455198917,216.564997991658,305.861765798618,320.211888462965,278.94138198071096,290.277674167901,302.984228616128
Pld4,242.093413302402,117.965954480654,157.185965467885,130.191670952365,174.56872176562,181.516856204351,188.835701679796,171.350594260251,200.179935064076,164.41952791508
Pld5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pld6,6.39059162203192,21.167087111115897,29.9937556039204,16.4947290180512,24.29153989693,52.576141193701496,39.4526865596262,49.91863501617971,16.1124745099053,32.3217558605942
Plec,0.0,1.1789706860889,0.0,0.0,0.0,0.0,1.3302015569770596,1.2665009745496985,0.0,0.0
Plek,8.78081217751475,8.50119285254145,19.2414540320671,23.79152951532929,21.5386106184725,26.029986156833147,25.602185469642805,32.92139800825165,22.908345731190256,31.196112507561114
Plek2,3.7886740354016,13.4068996859925,7.28401674347412,7.446212168411981,14.0547965981005,15.9155733666199,22.5449047693078,16.2076777908372,15.0269401080492,25.786995216472803
Plekha1,13.42564738363364,25.08557132892345,20.962201727402647,28.19402227735081,46.3455439972485,44.569611229978,51.7761609155773,72.12236996735815,25.288474875520176,46.80170879360427
Plekha2,12.9338407144807,10.9116898460615,13.934497791452598,18.7201699350405,21.1368190718575,16.2848932504205,11.4477006946524,17.6734444805614,11.5065084583101,19.1329096715353
