symbol,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 4,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 7,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 12,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 2,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 9,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 1,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 6,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 10,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 5
EIF4A1P11,90.9856912849661,83.9731584848183,526.510706488601,0.0,0.0,54.5589033998404,97.20354864317171,0.0,0.0
EIF4A1P12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.94429158719,0.0
EIF4A1P13,0.0,99.54415817398012,59.88559979344689,0.0,0.0,0.0,0.0,0.0,0.0
EIF4A1P2,0.0,47.79287091285979,0.0,4.59221678056113,21.4118962475104,7.50278529615646,3.4847687460642303,1.74826508273258,0.0
EIF4A1P3,0.0,0.0,0.0,43.3089727208575,28.6032836747512,0.0,0.0,0.0,0.0
EIF4A1P4,70.1018731914783,181.267143536143,236.53275947428003,74.9187517988864,275.810836620406,204.16922374315,135.80549853178002,427.811143023442,186.617772993518
EIF4A1P5,0.689180447332104,13.9223601296401,3.76911788435244,0.0,0.0,1.65527546371028,0.7718508365152329,0.0,4.631863315798412
EIF4A1P6,4.20399430639383,5.5284825396538615,1.53182314232677,0.4775274010592089,1.26107689586233,1.8912939944330505,6.1860518323293,5.07939773558936,2.66086511543177
EIF4A1P7,0.633691498818924,2.6703089099862405,3.8603703902890096,0.0,6.40998336904682,1.01293106558251,1.61289825361384,1.40766211876275,2.40918299700325
EIF4A1P8,2.56623542209451,1.76612237332128,0.0,0.0,0.0,0.760222590628697,1.35114256423088,0.689007697402322,0.0
EIF4A1P9,1.25582280003094,4.67452260044817,4.326452299089371,0.5103896649909699,1.99896933598308,0.735056601421678,3.32772646623664,2.73552328130744,4.663970550146559
EIF4A2,11195.8874843821,13354.9366775605,14969.2865809562,9072.35783455704,11951.8273044577,17147.7268567693,7130.78556573165,33175.5866623948,17800.9141843985
EIF4A2P1,12.2483504811241,4.5540218795051,16.5723185062458,0.980327628652544,5.36465949642566,11.0779286378786,0.0,6.106779319972191,0.699428905622362
EIF4A2P2,8.770336584444339,0.562085205472382,5.24524144513351,0.0,0.6578044618766611,0.0,0.0,5.4868730092391385,0.0
EIF4A2P3,4.41201363999822,7.2706772206233,12.907489200106498,6.35774760237302,19.851558222978,18.6180260083107,11.4417074850207,6.927302559745059,2.8352617872463
EIF4A2P4,5.0058866803933295,1.68269879728376,3.91877876607402,0.471000484897243,0.633578560984323,2.3216498862544706,4.9164087000968495,8.777213553191151,7.06438107874868
EIF4A2P5,0.0,0.0,2.50571932117676,0.0,0.0,0.0,0.0,0.0,0.0
EIF4A3,1128.0557711267802,2025.39411727163,1604.8584991051,1296.57318577896,2145.88260926978,2090.6275908264497,909.1890699248912,4673.6277058364285,1998.06828335886
EIF4B,6674.6677403107215,15967.4536357908,21206.7130524954,9584.1995866053,16101.7513933292,20735.0376921274,10788.4048649876,43820.8385089247,13393.1849799579
EIF4BP1,5.3660510591687,14.0418908090013,46.5536763959693,4.19969107835544,10.6608214456224,0.0,0.0,5.22718553998203,0.0
EIF4BP2,0.802085043959617,4.02362469903921,4.99374682997807,2.20473156401304,2.09273782296636,2.77105503379509,2.91098825043044,1.23869808297144,3.1504565768990203
EIF4BP3,3.0910041701283104,5.3268216730308895,10.0540284184591,0.7615241484787201,11.7281861378789,6.157890365999418,2.15611646224821,12.1676396539641,1.75747631948306
EIF4BP4,0.0,0.339514553641036,0.421132854391892,0.0,1.54380740980585,0.8662168437818709,0.0,1.17583811187229,0.415551828161687
EIF4BP5,0.380651617867616,3.41907322876221,2.59561742999369,0.303805179027339,2.7962389841732698,2.67231347892032,4.78074332046557,4.69599649342437,2.55173560852167
EIF4BP6,4.35530444840431,2.18830602621396,10.8319602640594,0.479348866034642,8.28193298152771,10.062463496994,1.6477470544547002,3.40981907058018,0.0
EIF4BP7,183.70759580385,636.5596090055079,692.495628794431,280.525566436954,527.817778041666,647.203705974301,394.390002707224,1485.31803419398,524.217534667418
EIF4BP8,0.0,1.73993125061182,2.6298159572649102,0.297657734735254,4.64168261097196,2.60520417436827,1.1652080677317198,3.13854040097855,0.417130872473891
EIF4BP9,0.0,1.56715606664783,3.2784875277583905,0.778600382623399,4.08182679152668,0.0,2.02273351206498,3.2562356660152503,2.16925598623226
EIF4E,898.3626725924271,799.937892383902,893.6055706511438,665.181781005041,834.5117931196249,1139.1884839065,460.136719014383,2343.4266327147698,980.36834658955
EIF4E1B,2.62699068285084,0.332832044966197,0.0,0.214553395231148,0.7639234081383921,3.974129128941741,0.0,3.1967193104001,4.54027874569058
EIF4E2,1696.95088522259,3874.50494908976,3004.68421439605,1690.22197293076,3314.62804158764,3252.25365127677,2167.54380712842,9200.4064945081,2631.39699047742
EIF4E2P2,0.0,1.06197996730957,0.0,0.0,2.46667172850457,0.0,1.22794704304746,2.47204638116847,5.21435521763367
EIF4E3,391.8914695541769,1309.83518410094,1249.5686448872698,511.835984075837,1386.2263798156198,1266.678686174,1130.3421765045098,2488.39420890053,982.88657136878
EIF4EBP1,1648.2376896434305,4398.699036987029,3197.626633722349,3039.87059894573,5214.78619806404,3495.78851149128,2688.3868031935103,11665.4268250062,2883.08656550408
EIF4EBP1P1,29.995244730656,0.0,6.942978234617679,0.0,0.0,0.0,0.0,0.0,0.0
EIF4EBP2,749.601040367714,1727.04661940995,1906.58330163781,862.6418658573648,1801.1571599109698,2059.8619942570604,1244.70708949148,4236.14415194088,1499.309153789
EIF4EBP2P2,19.7318444019589,0.0,0.0,0.0,0.0,7.88464422961019,0.0,6.9765651612092805,0.0
EIF4EBP3,663.247969827078,1141.12900122554,866.352476459321,699.530056779258,1230.86558238953,1032.12476359393,461.380810070599,3384.7007165259,665.230490256752
EIF4ENIF1,526.095730272426,459.237947929868,521.598392785442,293.92282080313,348.655745515344,740.907344384682,156.053876538561,1520.2512371399896,839.112481350189
EIF4EP1,12.5984317986534,31.4738613817079,7.62254698940323,0.0,7.96899134411845,18.1901168098844,8.47393684344383,0.0,40.2792272872239
EIF4EP3,15.882748162097304,0.0,0.0,0.0,0.0,1.6656739106395702,0.0,0.0,0.0
EIF4EP5,1.38703104286939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5623766222418505
EIF4G1,4377.92223191552,4456.74492407265,3603.52810740627,3052.5740269450102,3826.468315471379,3843.81352009431,2498.48254952508,13417.4909236517,5047.49172760924
EIF4G2,7320.14653039622,11356.6683719536,12059.5279974852,4509.545494354929,10072.8565508806,12758.0014265304,7136.88961711088,67788.2710739195,12506.1751720362
EIF4G3,522.165776872636,542.395948138754,351.038147709786,177.994392237373,349.5966605052961,450.665456784831,180.513559553025,770.887713728334,795.0625839701062
EIF4H,5005.88642350005,9569.784090874,9449.75627109292,5735.52385850357,10580.3703638755,10998.6051777523,6262.571058941108,24827.0747684843,9075.16830086829
EIF4HP1,0.0,0.0,6.15074056944106,0.0,6.52997283111357,0.0,0.0,2.37887096301442,2.75227423617158
EIF4HP2,63.1044213566941,86.91680355608509,45.4941145993013,103.948122161719,32.9550155032784,54.80532037749251,28.805261676507,249.976272445382,45.5679730368991
EIF5,2269.47269020098,3082.36985562532,3821.2305990762,1989.7916387352304,3238.91592606945,4548.29239604658,2210.38283677677,8035.23986581453,3748.866385822179
EIF5A,9988.00585140014,21954.566553997098,20331.7932524059,11974.1647277174,21310.834244302,22316.570253818,12507.0748517236,52726.0374152584,15995.0747202719
EIF5A2,41.561093989732,333.175870815757,391.53453693757,104.647868289781,55.75548338781779,176.89785486962398,260.560086035253,217.00488015768696,55.90501117737461
EIF5AL1,36.72816071020209,5.89990068309736,58.5718345873842,34.5990307858354,32.9491252842379,28.720248272975503,17.8543321918265,54.5339227285938,42.6983231735204
EIF5AP2,13.0688033946147,3.9438657245330697,5.7769269644170205,2.0292637713797097,2.7786633305847204,1.01109604553617,2.6108766125181697,3.4697812415931897,0.960585289924102
EIF5AP3,43.99547893578771,0.0,0.0,0.0,0.0,0.0,0.0,46.6530210328128,8.77738098343799
EIF5AP4,0.0,0.0,10.0509810249398,2.57790420085476,0.0,4.365949599789911,0.0,0.0,0.0
EIF5B,869.989130916061,1472.814995954,1412.81108232544,1136.3586444274,1223.96718585778,1623.50549950218,768.055156343136,2915.1039649835498,1149.8505061564
EIF5P1,1.09340202365381,0.0,0.0,0.0,1.160943172174,0.67074351789263,1.2146421494356898,0.0,0.0
EIF5P2,2.04435672346245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF6,2632.4817124908104,6496.11281367776,5946.180978120589,4513.880277418971,6670.22673675734,6365.03538058439,3611.66987496007,18662.9531116847,4649.802311881261
EIPR1,641.840988568557,1085.79632044429,922.081600792194,616.878047744051,984.953402615116,1169.13601106285,661.193201311008,2760.92361360087,875.8154364443228
ELAC1,92.2284125277092,314.787223678569,348.65652502469703,175.369964785271,153.143414967951,381.6914223380661,162.195337493137,614.665527823434,211.867393343132
ELAC2,1252.8994187261098,975.0780377244008,1001.36707702862,575.1079093499379,976.963320486691,1088.64722582527,628.150303184648,2479.67963241074,1690.97416647711
ELANE,65.1722838152906,245.006851359925,340.295239056344,1281.8553693056,845.302864408868,187.351352400303,600.0946804092961,457.559067076865,256.308981437326
ELAPOR1,114.248790715917,210.36839099108897,179.99158941835495,95.3449636108818,253.552838908789,294.576117567412,231.733503127561,385.534245936085,208.51148555627896
ELAPOR2,151.147657010781,35.4162181526692,81.972769421457,26.1316472700417,78.2909864190681,146.971911044293,40.434295383300096,140.95679795886298,122.93447725891
ELAVL1,749.513953545741,1306.25702405276,1270.62240951298,818.258911850368,1241.9386241644502,1523.7998600478302,807.085423601824,3204.25782587032,999.475835463427
ELAVL2,11.6658449683757,0.0,8.65205809997895,0.0,10.942126906572303,0.0,0.0,24.0258834218091,2.33584516116978
ELAVL3,4.34393692075751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5147421188237
ELAVL4,8.212685496550879,0.0,0.930894070301032,0.0,5.24761514387915,0.0,0.0,0.0,0.5832814239913571
ELF1,1262.76212976108,2081.59347631504,3090.87339135063,777.482837966597,2345.42289960554,3372.82591535146,1640.42123529263,5323.40164205723,2512.12747506713
ELF2,1074.38036072484,875.593914346097,763.068945558694,371.753108470871,877.802622982437,754.398149619691,380.256531536807,1468.2803071337305,1634.8338776972198
ELF2P1,8.206776951107349,0.0,0.0,0.0,0.0,3.12460222939091,0.0,0.0,14.1267444897651
ELF2P3,1.1332847053976598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELF2P4,0.0,21.5784672054444,0.0,0.0,1.70873354293957,0.0,0.0,0.0,6.763573137273822
ELF3,312.23168920462297,35.4358345491018,9.28583130215626,29.6060917106792,67.0912099312409,23.723663450591697,24.6859218748757,112.692770457238,223.301604106537
ELF3-AS1,230.11401817388,39.792506857903206,5.228734730237742,8.360068870991121,13.0979470753916,5.41129935285786,4.42256890415551,20.1793881690189,331.821336738074
ELF4,928.696245773046,1250.33822259129,1572.85333331934,580.072995189845,1501.5771993844598,1521.74131708346,878.2166693219722,2932.54849859435,1840.30000084804
ELF5,4.0524272711032,0.915827035646947,0.0,0.197553055460445,2.73961687855824,2.15815833831581,0.2670999144320289,15.2297227142086,1.40771800432987
ELFN1,2.42481567136995,4.58905115884902,0.245907727036874,0.0,1.7815062491495002,3.99824653526513,3.40093121560682,0.0,4.368162915660339
ELFN1-AS1,8.95093256039232,18.5377101935965,0.0,0.0,0.0,31.229594495399,4.70085828978405,12.2151189938369,26.0529152811059
ELFN2,2.14017791695975,1.30837052909477,1.80405696337689,0.0,0.613722822605896,1.02673740688359,1.03249314567963,5.83973589665029,1.58965899896938
ELK1,437.263960694908,866.007747869642,1073.69442271265,480.451231816648,1099.96410953613,1382.9082442361498,714.7112173256578,2616.34501134974,801.296036841899
ELK2AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787532900330769,8.411305877058693
ELK2BP,5.24107247837397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELK3,379.324121842422,738.945450102265,1171.15751664139,384.368498996342,902.7782917565088,1268.00925047142,641.017805377554,1785.70822636858,705.429361733422
ELK4,321.007870111191,285.937648122909,307.98922781037703,118.67656384744,279.807350239379,363.577502551058,145.963979645902,531.8831811321401,540.261063502831
ELL,365.974855209199,495.26011872398806,420.2250697224449,316.456695274823,506.486159779465,530.636941133156,177.984961738659,1322.4135212904598,690.454319549267
ELL2,81.9801046792211,83.9207762393994,226.914000430149,53.4928592928744,117.098409556738,249.630010371304,183.982963652074,314.76550967879297,161.67948754746
ELL2P1,0.0,0.0,6.0617736086439,6.16785987868418,15.8432641659245,12.0765290707182,0.4141774413035221,3.29078635934988,3.88339631181371
ELL2P2,4.4813106023196605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELL2P3,2.28744198980781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELL3,75.1252286149221,40.2047745301816,38.8324277164714,31.375341356815905,56.953667944893,111.711826089957,37.9884217191722,83.1017734238645,60.06623156345221
ELMO1,855.5115247730838,1453.98767445703,2109.56620541136,975.022687805971,1755.4194190545002,2543.3832228259807,1089.50004994715,4199.8021723376205,1434.48333176983
ELMO2,1578.7151750220098,1095.28127924905,955.044240691733,656.2764110570299,1200.51926889646,1158.62466670976,495.681382491842,2311.9979846113893,1672.59163439191
ELMO2P1,0.0,0.0,0.0,12.725133790241,8.42130316430834,0.0,0.0,0.0,2.84359563222738
ELMO3,216.094388526096,18.87496131688,24.100311646733303,23.7490951878021,13.971979578174,23.3093858296525,6.98568150529755,69.608278776646,228.179886059724
ELMOD1,9.60414794850292,0.5309360924557921,0.226099669161959,0.0,0.0,0.0,0.0,1.7631998985611002,0.0
ELMOD2,186.588975057373,167.72363853540702,173.850752877851,184.106773328681,298.723883691445,356.586775229739,150.521434563536,539.092016115638,278.595963758509
ELMOD3,898.1476529169389,293.268144574412,343.207954711976,185.002934096594,232.600759760569,337.908280941806,113.130397000631,611.921979864965,1129.62426438733
ELN,38.9685270064217,3.60435117089203,8.78656666392442,5.258114017829652,16.422120691952,12.7717395225621,3.927949742061181,0.0,39.9175384150451
ELN-AS1,20.366948813818706,25.3443841909104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOA,388.956849168342,397.420754738878,561.06611740085,215.42466264439705,537.777283407338,526.144200386354,326.547737821708,923.5685650202852,739.280299625663
ELOA-AS1,68.3527510702324,55.92591509973129,36.1866129432306,7.32077131375895,11.9259834933999,159.26881728438602,16.4378898777772,308.447636767931,54.6141424521478
ELOA2,0.0,0.0,0.0,0.0,0.0,0.0,0.207701079771968,0.0,0.0
ELOA3BP,0.0,0.0,0.0,0.0,0.0,0.0,1.34028710709995,0.0,0.0
ELOA3CP,0.0,0.0,0.0,0.520407722355848,0.0,0.0,0.0,0.0,0.0
ELOAP1,0.0,0.0,1.81590793817384,0.0,0.0,0.0,0.0,0.0,0.0
ELOB,16446.4751614063,37518.204166464704,32762.5823242435,24165.4889116796,36347.8326874978,32117.3635622433,22403.8220430458,90935.773110713,22991.116691131407
ELOBP1,0.0,4.87435116630547,6.0921628940161,0.0,17.3567654487317,0.0,0.0,17.1444998480443,5.95931323425791
ELOBP2,15.6426171684737,4.810112857108621,0.0,0.0,28.2445503344788,6.24553441868914,0.0,11.060457113363302,0.0
ELOBP4,11.6151727688654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOC,1229.13813900162,2910.7535480044207,2113.54576274818,1439.91200592189,2363.8068432521104,2759.61534406236,1467.53967446178,5800.9468363281385,1636.6989044793
ELOCP10,30.4504596230882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOCP18,0.0,0.0,0.0,0.0,6.48636620950737,0.0,0.0,6.6558009824445,0.0
ELOCP19,437.922570841901,165.573164130885,131.448557603076,265.315574948353,401.963177867108,130.701137820978,104.621333011292,883.34286457851,1200.72424353167
ELOCP2,0.0,0.0,7.316876489461699,0.0,0.0,0.0,0.0,0.0,0.0
ELOCP21,0.0,0.0,0.0,0.0,6.86562031288859,0.0,0.0,0.0,0.0
ELOCP22,78.08778614497359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOCP27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1515147727992,48.2166444212533
ELOCP28,0.0,37.59988953577,0.0,31.9135083626822,0.0,48.8374856591502,43.48584788632339,164.207185496084,73.7125956835713
ELOCP31,26.897882451843905,1.6489629067156202,6.592781929367582,0.0,0.0,0.0,0.0,0.0,26.1169543004342
ELOCP33,29.551911152430897,25.5268597906927,0.0,2.92489327867464,0.0,0.0,0.0,26.0688324825313,1.6484345372569702
ELOCP36,28.656316954495395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOCP6,14.715039757159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOF1,2141.97957375678,3680.90620583579,3297.544318481,2621.7737294218105,4030.13812437219,3933.77030971578,2192.05542933008,10409.2445308535,3168.46241919108
ELOVL1,2016.92694347405,4499.9736415606,3711.3278755023703,2102.18999228422,4102.02254754939,3910.74858512386,2449.93082164432,9025.79486925661,3953.4800004937897
ELOVL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8267174221228071
ELOVL3,6.647884303815192,20.1326741189235,17.3668417165618,14.5535051537053,11.8433304197672,16.2586271382457,22.762501878306107,33.410520454593,33.0162375238735
ELOVL4,15.751989482499098,6.640796886820692,15.531379669973,13.5459314447953,16.8046049154522,30.023462033508395,5.903253256815599,41.3687711219039,11.275955433448804
ELOVL5,1334.6519801824302,2184.3494421664604,2403.8472413744503,916.515714907601,2399.9680379840697,3036.67453503117,1727.5759707732095,5630.87896161171,2481.78175237393
ELOVL6,113.475798835934,33.6490179553682,13.5199306476493,9.00691662039157,21.309577442565104,9.83125097115449,6.559479557633599,1008.15334336515,40.479064117401705
ELOVL7,32.0031226083367,42.5598199260726,54.3621143900448,11.8254818811253,122.457938862386,16.2484908370374,45.0753094863366,170.64119331809,48.3722680106894
ELP1,1028.15190117464,344.834908370188,401.0969192015951,357.040756392433,315.857010823704,504.396591379956,225.287699690242,712.0940248731281,689.1607313588361
ELP2,1933.7076498346896,1623.8490690739902,1175.96147857498,991.640595826207,1460.80719326391,1168.08061239048,714.0646217637309,2323.94449982801,2850.67940046129
ELP3,538.296748166681,777.279661115481,582.7949643408921,521.3512412131221,616.0065175300141,957.636493907902,412.375880771874,1890.48755060599,558.607891641645
ELP4,216.045000792987,528.166300392469,571.6423505587551,229.328587851238,366.083098589029,477.152660425218,194.362951760678,1223.95987173337,265.59823595197
ELP5,925.497667541853,1270.78993260824,872.232676204111,1121.59210376595,959.980488943498,1914.6680428738605,885.0505971034801,3560.60676678509,1196.85891850476
ELP6,573.638584290534,1068.14318039093,822.133696047812,587.512541198877,732.328273205204,1025.1551826941,525.928026199294,2168.62598173458,769.82866633893
ELSPBP1,3.4412139342977204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMB,1473.12336673067,2268.2414405056,3392.1137429636,908.880285519336,2512.0337303883703,3979.31428391936,2056.39789902934,5039.44643452498,2534.32848719799
EMBP1,88.7277277990559,78.2761042747217,179.58950277345798,108.975896754531,99.3674251918693,140.458026789302,119.441592769526,650.437755348223,236.768746697221
EMC1,372.020581664334,437.100844555686,868.467028962378,239.174592670313,516.4394899154989,933.466483676513,465.739248274166,1637.91707836042,739.312231410643
EMC1-AS1,87.1247137308973,95.9212684306353,184.204272359393,90.7256525388112,119.682695658987,77.0185875661282,81.56712551572329,602.209891422448,196.419953735576
EMC10,2510.51565496912,5799.61239524772,5081.07302331459,3892.6605402228497,5870.46970606846,5903.20636089285,7595.15691506929,27905.3797136109,4279.8457391332
EMC2,143.41189388883498,526.2137144706401,522.4823062056549,95.4241973373132,290.870796657479,745.3674042982782,337.441662239198,997.0639082509268,508.980458852122
EMC3,1060.06453312504,2694.01295386228,2282.8654647120497,1246.24884070523,2891.2251314378805,2185.90462785371,1649.02833241021,5902.80450935563,2158.54331099484
EMC3-AS1,304.598233831498,295.080182249273,311.614864249866,237.582101021167,337.910465928964,265.464660496937,113.419152160314,486.42784316569504,335.821494604306
EMC4,1829.35201200744,3163.104799745189,4115.82018363312,1648.81468553863,3742.99441131434,4915.71007126319,2244.18862302888,9710.90680880468,2187.92555348355
EMC6,1492.60050144536,2745.3554224878603,2109.85773939136,1974.4991500621104,2575.896910278361,2593.69763747671,1509.68579193111,6284.696889306551,1906.05842398294
EMC7,1230.28902089671,2792.48230596359,2826.50760176785,1228.2344003094502,3017.88013637721,2690.14969900698,1613.8024853583402,6617.03153799985,2004.01759597914
EMC8,529.378826392789,947.967100030578,871.834314151293,514.942644380185,969.715880975033,1374.42590776288,517.194838771959,2121.97162325558,960.428087290354
EMC9,803.32705874584,566.934766687152,403.293158780932,421.2217444780229,568.200739769134,484.452807079114,196.487058541642,1065.19430898365,1050.13745455276
EMCN,14.1407548293756,0.628155815434908,0.144666542342863,0.0,1.6726322004333505,7.51038752206275,0.0,0.134413342456681,0.0
EMD,3341.08149354956,3996.61162776276,4236.76073583319,2417.23793618929,3431.38016326692,3787.94196568798,2037.30259324591,9334.59915834283,4548.99410532242
EME1,36.714802259634105,7.83901380517859,6.7570872299454106,5.102606445552099,26.275792121961494,10.7326827234448,2.50588485790816,42.6656481142968,32.8354369501262
EME2,842.1289262367619,232.318923034365,176.998795033023,128.758524275207,149.193928097769,197.59312357039693,84.16519825572809,378.173164994216,1001.88580798259
EMG1,734.6516497157339,1125.96541900074,1190.5821954816302,937.268272527695,1117.26311283685,1675.84831035939,592.610037559052,3648.1499761102,845.363566883468
EMID1,5.61324661799651,18.7254671308799,12.5606788876556,18.896636598876103,35.494649945058704,29.351844696546102,11.3082131968156,29.1717076516805,32.569455708203805
EMILIN1,44.34697316635779,101.914508670384,39.8554207909088,68.1410806253022,89.25705421593399,66.864198303003,82.68111809340141,275.825540844464,69.90446715063929
EMILIN2,2407.87619269994,4227.67973606855,2675.49325407464,2752.197679839551,4428.04721647938,3205.35543227898,2669.31153825401,11412.2337715575,4494.39592876276
EML1,21.1800802688249,3.30115928537068,2.34920180403694,3.65287211385582,6.28733380805855,3.00436472540182,4.64424290567038,0.0,3.99568390734822
EML2,2105.24788076398,1005.49466156431,749.681068630211,604.016152291905,1085.17319950426,933.389587598381,448.686438501679,2275.8789127070604,2316.68477431144
EML2-AS1,50.8970453537545,35.0881285332142,198.507637090942,146.924905207682,202.277627129528,105.322985343839,45.44868154263,756.214368630663,213.430384038162
EML3,5699.309013790649,2980.25368608831,1988.86741309714,2107.85581087905,2707.22494899453,2267.14489749123,1399.3535977647698,5890.873374770239,6561.392478988591
EML4,977.053258819282,495.058673422161,493.351679006713,289.02854441414297,436.6240768073381,556.738441036183,298.949324633106,913.065377154254,1284.07129036147
EML4-AS1,67.1394441080669,88.52286906840418,38.499246025036896,21.457009199342306,44.0974098572273,101.690257325425,42.2020091563044,89.187376512438,87.2237760656288
EML5,12.8347736163947,8.56223369563299,46.5049180996618,43.49051206340901,16.4753226703823,16.4924611212943,8.78718636793509,122.173480708262,24.8104705814534
EML6,61.1628861686131,38.0023490098321,4.00537553191179,5.5824106778306,2.03839580214119,11.6636495602906,3.5795730716744303,47.2430577118888,113.900326125371
EMP1,61.6249087329694,142.326117622292,121.600566846444,3.52362399497409,107.807444052161,36.9969751191548,25.3518345835951,309.551921508446,38.8429110359063
EMP2,26.13118445722549,5.639175062380638,1.63890516459928,8.51254066830961,3.93466631904734,2.34961209648449,1.23924785226582,9.83647093852141,5.530602703494519
EMP2P1,32.1125591456821,9.87922681656627,12.3885011538198,37.7330889591889,17.365885787891198,19.247700029928,17.138540049315697,79.4768484238138,36.3143347439636
EMP3,27271.7324347796,56018.017961148704,58216.10573919991,37235.6008065133,62962.155268444105,56575.8759074638,35285.3414702273,156307.30187229198,43653.1449517049
EMSLR,34.65105009352001,8.980860529392286,11.9102296709426,0.0,11.644108011252598,4.00200395726479,8.08870728782282,0.0,7.21105675041563
EMSY,434.447896557864,566.063777129065,689.7405311035982,158.335396651905,616.4096175201561,516.480285767045,244.991245087071,890.3285689553751,732.945086120417
EMSY-DT,234.182308605032,349.970955198792,271.340680799525,165.945856791132,228.92716314996105,227.659752265948,127.029668642074,581.1781042127079,175.653854261098
EMX1,1.76293013505417,0.0,0.0,0.0,0.0,0.846992824248731,0.0,0.0,5.0682936187548
EMX2,16.3386695110499,0.208990069685704,0.2380352937788949,0.1750124263894689,1.79594678615199,0.260834992301915,0.2196699171214649,0.448044474855603,0.256068352629083
EMX2OS,13.373735718157,1.05066281552153,0.2280466150214589,0.696938036224844,0.188201998696948,0.420219590613035,0.17752847584905,3.07211390669648,3.0984358392803
EN1,7.91629487457365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656619259824832
EN2,4.12782544882829,0.0,0.0,0.3986731464977789,1.139567377269,0.0,0.0,0.0,0.0
ENAH,6.195495237464678,1.35062122910344,17.859503668835302,2.26354970384471,1.4280931067201,2.86682560383291,7.35827419543793,27.3458706897192,1.4527207672276798
ENAM,3.3709536221757,2.32583636603807,0.0,0.2680589288844769,0.363768527516715,0.0,0.2816851952951369,0.0,2.66832171357273
ENC1,539.802463904982,520.0240947017691,300.135417512793,177.998035167324,364.604083588668,189.154565432512,130.965523383687,737.05545190736,876.913047690672
ENDOD1,181.24713618985905,311.19817760819,277.534677426975,100.741964333088,298.70868312617995,285.589500109018,158.680618819193,728.6549523653661,251.87239326813705
ENDOG,441.920536737612,1272.1552122434698,709.0307013798862,656.3118537296759,1162.13328143078,1022.68821669656,508.365677969784,2456.268528422589,686.88576712837
ENDOU,4.4168303890011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13265720986431
ENDOV,477.33655079610986,381.813971293586,236.711963143174,372.968101503858,530.096437778539,322.20889800816,229.324872031744,1309.49579722959,659.882354896001
ENG,918.743943206615,1137.69968866897,1186.67154309827,450.822523582524,1432.75816020017,1334.73957969294,746.0180216772211,3324.290946853431,1534.5711432235696
ENGASE,2153.41228807342,302.285219989526,367.4558956447509,303.607170605634,255.012853202568,249.562726302938,114.101709903301,900.349830376312,2477.78001546339
ENHO,90.4667668590558,235.872724260604,285.428442439588,233.454889069959,349.59191032865,521.2916209466549,247.26983337336105,873.93861166822,136.35144133033998
ENKD1,346.3478874888629,326.457255037594,281.933336022506,335.491307845588,344.487370505335,387.334720653926,243.517241015723,1270.1574923372698,512.168373869093
ENKUR,55.590935145401296,81.6048558539756,149.28224307681802,52.784916572423,144.483367925437,45.5332262290314,118.861967027745,491.4318980990449,82.83912090937442
ENO1,11364.5754934452,32947.3583168939,32135.2862723415,16917.738838581397,35025.7806241425,38541.987199265,23055.9156991685,90588.7889680458,22487.076009236
ENO1-AS1,0.0,0.0,14.171226362562098,30.5998526435255,13.7659169152898,47.7220556166933,9.87863299618735,0.0,0.0
ENO1P3,2.4917363708499702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO2,1673.5474578373596,558.669581280355,530.87457400812,408.188024163194,548.516292760547,555.6503615306079,258.025197622652,1331.01642102309,1528.77622604715
ENO3,2809.49100868461,729.5621300988098,565.209810738606,357.230644116122,627.0159069378881,502.97121771348,107.511501051635,1382.14565155818,3419.86408180482
