,liver-apap_1,liver-apap_2,liver-apap_3,liver-apap_4,liver-apap_5,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5
Erg,4.14576112589437,14.2363097897852,15.7711947228667,6.02687042509371,16.3634606584924,0.0,3.20313012756936,12.7336534038446,10.746572790443,14.576196251401
Erg28,472.284684911093,278.044431576204,335.072534260325,310.071509954966,375.274425135904,495.384046340592,327.295691533553,548.298656159683,563.401244265921,504.113654924802
Ergic1,363.030547307977,503.02613338615697,489.267663423938,338.287256986028,498.537103176011,303.215541075743,396.692608393112,437.88687326174,405.085698646295,457.678569217616
Ergic2,203.9743367538855,219.3687056133496,379.0916551869185,208.1810898285864,269.02538723089947,71.42784513980315,116.05481190549744,130.56392723913467,166.57717811603197,183.1659105688056
Ergic3,926.627469978095,780.2416378987401,734.056277527331,842.372473469177,1051.17699613048,1450.75527740148,984.644595968718,1046.63823576444,958.605177881498,981.8422815757872
Erh,658.341179721405,660.2945794266599,772.56577893818,571.049827562795,613.231391379315,237.1879711473182,310.803438736358,303.774562657641,292.0639274591,377.64023364409553
Eri1,107.072996487828,118.671153400962,157.47385093508,133.68993548109302,124.95564319545,28.9162412336583,44.7598376409432,38.8198401397026,78.85659333848129,49.7227597122049
Eri2,24.3985218025152,42.767770098784105,65.1782721755456,33.4346829384393,23.145473621545506,7.0823461871265305,19.5517920550823,9.4557429777641,14.3061418389589,21.5445397877288
Eri3,63.162124537560814,68.98564050002491,76.37714916496986,62.86107326404805,49.09736312356985,45.93080234273175,14.895086153989716,32.3062487267016,29.942829124088497,26.6755279511454
Erich1,55.8348658509104,45.96458661290811,61.0485675549404,33.3153569556795,45.9456658764569,14.3076829138407,11.7157567766342,23.0402966810472,29.331616156469604,33.7364044366457
Erich2,0.0,0.0,0.84119902727139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erich3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erich4,0.0,0.0,3.38960508596363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erich5,2.2869838184795097,16.7607149491167,15.101212578275002,13.2781125421459,10.326649924629,6.256517669353991,11.4480874584803,32.6930392709975,12.5785344488816,12.744728585024
Erich6,0.0,0.0,0.517389465681128,0.995918902514827,0.515497019560932,0.0,0.0,0.0,0.0,0.0
Erlec1,179.580976245316,269.65814898437304,322.483259709472,284.525233111954,371.6468849209471,163.288030424686,221.304712308624,229.144829414632,326.63346954034404,366.8222540607701
Erlin1,356.274220586831,464.592139293958,482.256961038184,536.787539485397,497.811267273433,248.865304692847,294.436742760225,372.492801805544,387.410988245631,431.8051790876741
Erlin2,179.32970082018298,169.702430926219,213.642166610708,160.983970275918,185.810429826539,83.0972375455172,108.479258538035,119.171816098786,115.530341230825,144.21342461656
Ermap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ermard,102.161723820567,94.88448069702758,129.328369499489,36.706418851102704,38.559825999029,25.1981870668112,70.993045496478,14.9522705649333,41.6273466587514,76.08599044070459
Ermn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ermp1,259.817547500615,279.691782564836,185.71166136584,266.239576812923,246.850061431416,84.32218649978971,84.2635679322363,116.364270479229,121.033083511551,120.883559248874
Ern1,95.7550385869825,73.756654379054,102.67602740234248,68.4197883752695,82.96591413187801,54.3085422724375,65.29910394955671,79.51627098005,76.903619065759,80.62517524874251
Ern2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ero1a,245.55961768340904,237.909665722241,224.83487047443,195.810917351978,203.512055040228,85.7860699694865,139.660789151798,160.86216644747,160.388699589335,131.517053411964
Ero1b,242.20249744885552,112.454979213641,202.3032936130275,106.2132238126255,228.0039914561605,50.5130213487705,149.0452834148095,77.60688674523651,112.364993079548,132.688647779812
Erp27,4.55622870379346,0.0,1.5127302769921398,0.0,1.52027359726293,0.0,0.0,0.0,1.5252313067706298,1.5585007972394898
Erp29,839.333305585738,673.5777767464094,619.4650051926544,546.998769630495,941.959359251941,779.3222766779635,709.5182563773204,729.2623116977454,680.7757670788039,830.490616957586
Erp44,930.404427709698,720.6660360657111,928.7289529889372,766.168508668582,1046.16285858554,624.670529686171,730.151792529623,790.7711116305201,857.1944164251249,914.970113540921
Errfi1,1997.32333172722,2218.48792368872,3864.09811845375,2743.3284298996,3574.1122958742,1241.85832966979,2951.74740066393,3479.03843491666,2318.39497785954,4815.51033536073
Ervfrd-1,0.0,0.0,0.0,0.437349862527114,0.0,0.0,0.0,0.0,0.0,0.0
Esam,109.300052618771,105.7975521765415,78.06818377179201,64.5134054482835,78.074243448014,30.78835556561075,36.2600235543283,34.0015244976589,39.5953821608088,46.03257744780365
Esco1,25.3953389027184,20.992153761467303,84.4055786782604,22.182430989327504,46.368231661489496,8.449535337067209,15.0435944473946,12.4238997461103,28.2767549254907,27.259725858646803
Esco2,0.0,0.0,0.0,0.0,8.149221355415749,0.0,0.0,0.0,0.6314197694194711,2.29215404807215
Esd,707.1335745441565,396.348180347455,724.9583423387526,753.118427597984,941.5095132882076,717.7100117506925,589.5109314721569,837.1454916435655,740.9327623984755,644.762754408187
Esf1,29.5964392293584,41.7831061161714,91.1459098056716,43.8812546941611,49.371142836581605,11.7205345966921,12.780101162409,11.7392696289063,31.701482650642,23.4023185128835
Esm1,7.87937845926695,5.83992397844996,11.0378049982285,10.5735580638605,5.18877364953145,0.0,0.0,0.0,0.654387749105799,0.0
Espl1,8.93091974621748,15.335455878411802,4.97795032910246,9.13526631403438,2.78159464867759,0.7034724359703951,1.73622803090875,0.571938810385964,1.55563849299222,3.17111637002886
Espn,0.0,0.0,0.0,0.0,0.0,1.3812956156267848,0.0,0.739193990681255,0.0,0.0
Espnl,0.0,0.969824878965085,1.50026755151818,0.0,1.00594104450935,0.0,0.0,0.9732659184218708,0.0,0.524456048241762
Esr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esr2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esrp1,0.0,0.749264230244375,0.0,0.0,0.51248975576719,0.0,0.503553625614845,0.167782185627255,0.252898792721044,0.0
Esrp2,520.985291909376,379.033972094373,410.656436772581,370.442851622659,399.313485713304,319.993281138098,353.218682298085,364.272422064631,330.482437414873,412.16373085707903
Esrra,221.7600230424175,193.4127611777705,278.3958150935045,155.4002442023345,197.30525476349752,63.4363447426465,73.685607592312,76.484766916027,56.7508884305115,105.24770613272648
Esrrb,1.16857483309046,1.1407902965228998,0.0,0.0,0.0,0.0,0.0,0.0,1.15113734255024,0.0
Esrrg,13.1092645549218,19.0085760470653,22.444483375672306,18.292583421838103,28.984483275201,17.5173415580486,8.044160781419482,25.45849828999789,16.0025547648224,31.489385523171897
Ess2,92.2050451389341,78.2923947959582,90.30126314593272,99.9940573338766,82.19399134638559,60.71667943645289,53.807037527740896,49.48826002955179,60.5329376757008,60.9291146899323
Esyt1,285.447158500279,187.86261016374297,200.10493290015896,159.256304263242,201.050496570021,99.6552769082509,104.545214710837,96.9444627855299,114.970381201483,149.28996630265
Esyt2,100.098870397611,109.779930841818,151.842259773385,83.51887516486791,106.385065716908,46.054471526393,88.78985201310421,77.8237431654663,70.2536758324436,105.006878796441
Esyt3,0.2848841312735169,0.0,0.0,0.0,0.0,0.0,0.5608379422639189,0.0,0.28194820965169,0.286625874437203
Etaa1,14.9328292961616,18.9201202554633,36.8743860049592,24.2443936015403,33.1974337401725,3.89582314710242,7.956118975452191,8.28505082379205,16.1496616511095,13.2815168314591
Etf1,725.2758061538581,724.888613512621,1290.35144863901,929.941844168052,951.887693695436,235.261394352544,242.810032195577,339.900709151109,432.93682142364,470.733344191802
Etfa,933.616501113446,1303.70981526851,2397.94663731315,1306.16577920436,1686.6703417258898,792.9972821046381,1337.61980812552,1049.6213619937598,1782.8155901673397,1810.31098073803
Etfb,3057.5364004669395,2540.8177341752,2943.7746098948,2773.51882277687,2997.98346811753,5751.90386756313,3693.18929399819,4749.91934668879,3866.6202330804094,3956.79956782016
Etfbkmt,23.924780137383102,15.4021266029565,21.9136993919584,15.8784975385998,21.0447981120905,5.90241786802245,16.5432933487552,12.599442712637998,17.5258235815255,27.007893131274
Etfdh,863.483801890031,816.563532905086,1340.99779854749,733.458558170921,1194.9939378137,861.226730011891,1437.32850069466,1213.47088326095,1656.92470478826,1745.00900598803
Etfrf1,725.10073216902,236.61888471281893,922.289288025437,850.277590017252,777.288806817587,843.740052508685,947.353391805235,594.393717072914,864.483538109523,723.944529376162
Ethe1,677.862254626566,345.819259101607,696.222820736412,276.107027969998,603.104074430549,1203.73314252389,1532.97944844496,1419.54106026599,1124.96629382797,1008.63609674976
Etl4,65.5618910701334,46.0716491670981,58.4110238905919,52.211398924225904,58.5773948044913,41.9431621113497,79.9478103991852,59.6497133377985,55.6003786283897,87.00186943408809
Etnk1,285.14465602682003,278.334383451805,340.042343051945,196.504702078226,216.757480586742,81.9255505037953,152.6444863352,70.200058937796,113.088045161368,195.719531544554
Etnk2,11.739724853575598,3.61084855426817,9.30426317961456,25.1933328228383,23.378773981123,8.33076840034655,8.41911171903959,3.70630302223656,2.9773598585237204,16.3274631667989
Etnppl,296.792140839755,76.4296452723213,352.57087637537103,101.275049773707,406.29946125569097,144.369696723124,446.089272542018,219.499929165931,261.019439702799,214.117939213925
Ets1,113.075545169966,162.414978697406,164.411512431631,120.865226654805,129.133546601171,72.1993299992079,91.02320117612292,118.731917219549,136.577898877936,151.726612013897
Ets2,298.786197108591,291.486323111489,395.804967894878,238.188264137782,281.15520835396,72.0986838681425,102.177543340334,123.392074797147,115.779531830104,182.665905680094
Etv1,0.403636098879171,0.099490401654836,1.137340173568762,0.3762095226812739,0.0984765837420334,1.040651981917808,2.77123563293979,4.139670799681226,2.609164774332065,4.060260751877235
Etv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Etv3,69.8482612787677,46.16466719375765,73.81537770676245,41.30181521595761,65.40543247019204,32.66043863323316,45.85152667718404,28.98284017362821,53.3410676429956,70.11933888366656
Etv3l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Etv4,2.023812093164255,3.38283151906918,0.0,0.3313802042315725,0.67623300823579,0.0,0.0,0.0,0.0,0.0
Etv5,25.4867227474014,32.647575080377,20.5477264429774,22.981884432516697,20.8160312592095,19.382196312580103,13.5761366503986,24.2979196193011,23.0368493959091,25.603029489049
Etv6,86.26489022987431,72.6776989431564,80.1039466831495,74.6585817019712,68.51532762002181,71.02619229257509,50.7521326009527,39.75936516913279,34.9811002090517,69.2235663895325
Eva1a,169.308674791595,125.888251439786,279.523685925194,222.912623263182,229.244736492144,122.757328213085,157.197444032166,156.009589184975,220.72323180116905,179.01433113318802
Eva1b,73.10600248666141,77.76257565061421,50.5411155863674,33.3236629370547,72.1599052279763,56.90073039957851,71.9747478059596,97.542413073372,94.959063949361,114.729697578435
Eva1c,5.800076426632019,9.21061058573941,21.8749368215123,3.56185432140748,10.158616233778,0.6603401663326589,3.6137717055982703,6.38542246149302,0.0,1.48116689732935
Evc,105.090939021507,87.3294720625156,139.356216190641,93.0727782608608,12.272609625748,9.82561606245366,107.37331002149,106.025617901982,97.53265288630509,9.702537587654769
Evc2,7.748681955087201,8.53559975676183,13.9259659186735,7.62153130254776,0.324784489724027,0.8732252420192841,4.8661734727985,4.42835051801002,4.84462351852687,0.9989672861248852
Evi2a,17.6892014453933,1.02556097323324,25.8987898074377,2.9988751226659,3.1149713206694503,4.771787144427781,2.09447650373121,6.17302676496589,10.5170641409694,2.12135132611986
Evi2b,22.6040194874677,11.0694135392572,26.0483308657182,27.4176943330844,13.7423928466845,8.67026150671234,16.3349162078961,12.6378011721574,27.5737384980823,18.3117150407649
Evi5,234.932019025162,192.42597130938705,318.060972225404,312.424750968052,363.742506843655,145.01880674212902,204.229016098918,252.891225406288,324.66554839559603,341.078677790389
Evi5l,32.760577718536,9.85554328831625,23.34033203651736,16.5393866390061,22.44614912346485,19.4258100528995,28.886467258780154,17.68548333719201,22.3270098925681,31.41182653991336
Evl,22.187612803801105,22.94833175505615,10.141251669260884,11.959469603077686,6.54046523904863,17.217441599167003,10.79982632005635,13.95626813076105,18.019560980912733,20.75617351349925
Evpl,0.190413157501221,0.371914243833527,0.3834908749814529,0.188553437541403,0.1919561351651439,0.0,0.0,0.0,0.0,0.1977653377910589
Evx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exd1,0.0,0.0,0.390584145835324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exd2,38.5976996942398,38.2619552075693,47.5756275309489,47.5391147792105,47.1669428363023,28.7596569633962,27.4763409605372,31.5253334805732,43.9857690974716,36.0433547532516
Exo1,13.2380316034207,27.403404278726896,20.1117872943424,13.2210868913608,5.375088338707581,0.891546139386429,0.0,0.962349379402636,0.982637032561324,1.9874859662876496
Exo5,50.84551052406611,39.838888861090105,74.6062890543759,53.7542760021184,52.0742886000533,18.7558592315316,37.1113145284972,43.16435916669249,45.554209415207005,38.4088385869309
Exoc1,54.3106923358442,55.4222735364749,68.8970096880916,31.1083624973996,45.7396456955797,30.149506499705,20.6694102786706,20.7975000134182,30.949769085975102,26.8520406822516
Exoc1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exoc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3789849556733,0.0
Exoc3,106.85093422761214,86.25413694694058,95.14620591097004,94.19209406190848,85.8756736151335,73.17272615447675,63.9503772959185,79.14727313958049,76.9863060745949,83.8917091887511
Exoc3l1,15.7084343025584,26.6912009729472,18.7116874428954,6.94829813495942,20.5543540871421,28.1252286737494,24.2408229398354,16.2419780897071,9.165456156050132,25.631662460262604
Exoc3l2,36.703975120806106,44.3596480978224,34.7262081450859,33.639717018867394,46.97931670878,67.48524430218761,62.9901533286452,63.6251278684783,39.7456609787167,64.7639189289204
Exoc3l4,8.14344858738359,8.7849703673517,11.176513968013,5.49595515972394,5.59274188215533,1.91676604802706,1.68957017256,3.30784934803445,2.11329373748764,3.04977275226237
Exoc4,37.11487079668435,30.20793698510945,38.47059324781295,33.14874487868775,41.72919374730595,14.658387408936653,18.3170363947587,23.53215577646675,27.67680345610845,29.31350479428145
Exoc5,66.102560729194,82.1552344833753,170.7617486043,83.7855529779524,118.166281655457,25.803952218734103,33.953814737901695,34.7518859822794,64.07591683725,64.49768086725061
Exoc6,82.576530691315,59.7304020993791,105.093062357651,87.06849485231301,71.4295584297076,30.2583939081526,62.25493033018889,65.60058225985,71.34778686477419,64.9258249353653
Exoc6b,31.39645858174315,26.420140012983,21.66318696252481,23.363538257878,23.228913886318804,11.3246656505098,8.234865603122,14.3743339319598,11.87265415515365,14.2428951984028
Exoc7,125.112647380349,98.6070013993845,91.0896470062305,127.48179439922951,105.95588055987852,74.7880290271235,59.9318670177405,78.957017940869,62.5644400756915,71.255352312731
Exoc8,86.50093501422701,68.8404225059238,77.752323565469,68.63483012363889,52.36209278951671,37.7919218940585,36.8011918017018,53.5976970352482,39.0821681884834,59.7659550244026
Exog,20.2617447046346,18.2633162699684,22.25750755134189,12.7592239876211,23.9209745987322,8.18488903666891,8.64012317884481,6.55415200194321,11.3814725567847,12.216694896192
Exosc1,131.34407171307595,160.978632395713,198.494166398574,101.7895500561225,121.774981249692,32.8767252680214,30.72954702776355,48.889820379615706,25.10000835806555,51.741621112609
Exosc10,265.079884629002,206.362804834351,237.984711428657,187.996608489609,179.648625451684,108.884469600579,109.752053459053,121.105022229379,117.989455383769,120.945504555649
Exosc2,14.141571580554055,7.82968991479875,29.7683437693291,22.6542796743647,4.7403860956834745,3.122187301795255,0.0,0.0,13.7783689286903,0.0
Exosc3,192.302094612746,113.062814157099,188.70820140828096,168.601014816458,227.446754519583,54.380212622479,100.63527569629998,71.6382313932313,129.330947910339,139.981004719394
Exosc4,270.399538650207,215.093786122474,235.99185174092892,238.460643421612,218.519364088276,163.768963359872,136.796940291264,154.771001177402,137.85776187712798,122.489173544879
Exosc5,513.836670671025,437.65865048826106,471.73614949379896,562.269458651903,452.293853850009,392.369204578754,261.579062661247,228.991872390903,252.991759983083,284.93613820136
Exosc6,106.125935225994,87.1075485315805,156.184913935897,61.3419048932034,77.940883734815,10.3598234159228,11.4066196315658,22.2374542487854,17.0030938143375,51.6351033796062
Exosc7,220.807390477305,291.26338925860296,305.530016241325,175.23365282919602,159.061304517841,94.6580739446813,158.57947076628,153.991334432001,142.275349838914,194.315603775199
Exosc8,43.76305755646909,64.65233281976106,53.8217941222072,42.2591643801895,35.2591448335931,12.7713912559147,20.98391569867715,19.485783742162,17.4094319467613,24.2422111041564
Exosc9,68.90810385054169,95.4547337687648,137.18741077299703,69.67395873295185,61.5445184098877,16.926658318907084,46.69955160126848,25.91400656525803,42.9241532495159,67.38903048172202
Exph5,18.11867416174854,8.241453992647799,13.554390341037688,7.284269062757374,14.27851675643967,6.6693568938483,10.0078327656384,20.32189652294049,21.87995009124187,22.95167203317575
Ext1,173.398252579883,165.88262463938102,169.82766150632298,160.698918625246,184.133224542355,133.25331403892798,111.58645172091002,149.369874103064,140.218626018607,148.49555239424402
Ext2,142.6475044303743,111.67309526583922,100.38373617584384,117.88240538546842,117.08022416405156,101.90462664571884,70.97286728335621,100.5058958063334,85.57349513552727,114.14538120601333
Extl1,29.157150407227,25.7410668478295,33.0888389659472,37.1672093092894,36.1616914005624,132.525305356791,148.60766940069,192.508585676934,116.244653385948,186.150871163224
Extl2,10.432150827328831,14.9674724184168,12.37630171413188,12.95754981168155,13.296792099322076,6.130347339294519,13.82688332060315,12.98817188369085,13.65553074225066,13.501464725558678
Extl3,42.80942408622235,43.74973462743546,51.571911104541,31.75095983513325,43.9761002851073,26.233155193539,28.9190229105044,24.507818314374447,25.864677780126254,37.6516759726835
Eya1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eya2,3.6047296938935953,2.62530053994874,1.11232736706845,0.4418366245347735,0.9005002709291751,3.4236379714437364,0.54695591879117,1.289230710425755,4.098523588239395,4.549437946881804
Eya3,86.68674159628999,67.76545573689354,67.56628179264715,56.20874821508661,68.26450938357056,27.7710538380259,39.34755752722465,41.6668045033163,45.45024308092885,54.7371132384332
Eya4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezh1,81.3811243651631,59.52350710745729,88.8450111454109,55.987162360179006,59.4455104621229,51.0502988594435,52.304402851023504,44.625569283782205,37.9361082184917,60.63879270998471
Ezh2,41.9660469490366,49.8285313399586,59.46823572780729,40.027651409036,25.5625449375103,9.02301068898882,15.3230697764476,7.100970224838929,14.096292319639002,27.3177499765635
Ezr,44.207139870057546,43.76491050506665,45.5424561676456,34.8162280921905,32.67456553266595,20.507274491170648,13.32390636514765,23.54908268581955,23.0025571639433,22.363499627601445
F10,2141.42135270204,1455.35239403173,1739.95702402279,1724.5995953703698,2072.7176676002105,5755.867234168721,3611.5272948531,4933.87345633984,3798.90831277044,3461.3586704711497
F11,147.91572639858762,103.48760363748,155.93966031071744,123.37231983146508,204.463577046124,318.8157164023408,415.69141570501046,384.7429152695661,438.8394381703756,555.6944480617377
F11r,863.661070630706,671.296738148993,776.891806427219,746.9461915555029,855.2572646741789,596.101472584054,690.2075701158701,746.762113489643,709.742291623746,797.677474799808
F12,2254.8343837887787,1906.54578043285,1813.1735444757148,1778.571194803485,1668.83926850304,3413.8291880965435,2806.689644612375,2874.070506430855,2534.155460213865,2854.54907933432
F13a1,0.0,0.309379524773598,0.627736999457112,6.33990415004274,1.56654702097639,1.43008047612456,0.9434638354596032,1.85202221397836,6.3028677370022,0.955301116537138
F13b,187.74145227908292,187.409543914074,358.44316120240995,176.49462993314398,345.93488123398805,228.27998192831905,389.571644112279,402.4999834976831,693.9190993232401,542.451367173642
F2,11501.485843986298,10909.02141454,10611.0953131255,10900.3143534302,11875.2395559977,19291.2408482233,14995.4681142124,17737.7878886201,16827.7507008268,17450.5886076505
F2r,30.1846096754612,33.0118277160861,21.481242818012,34.6176779300296,39.9415958792351,6.9018134401012095,7.07337326531789,31.2641772430935,12.2182463740902,20.7563689806176
F2rl1,2.93271233936095,1.91727533640183,1.45614717385896,1.4145119111855302,1.45742630617493,0.0,0.0,0.471983465756961,0.0,0.0
F2rl2,1.08352201486018,1.06360590918101,4.31776365378511,0.0,1.07972075698286,0.0,0.0,6.29105086383363,3.2233899360082203,0.0
F2rl3,0.577293139702244,0.2826059930858739,0.864528783462365,0.0,0.0,0.0,0.282065102314151,0.0,0.2829408645114569,0.289670422886484
F3,7.84486532077623,5.3970346175952,17.9712384860443,13.4759349733958,11.6643961762154,2.1439326696476697,0.7802766652708649,0.7631162684285822,7.044380917247991,3.94649296575789
F5,408.39546911841,289.71692838849503,275.6320717744735,313.179840183975,314.391538677149,201.38571746592984,172.6467206942194,191.358289884084,198.6141609945364,217.712656522379
F7,699.0686005370419,539.054856115686,700.526386201083,575.404344996107,682.497127412651,762.294284412733,561.161108221228,627.050631383181,576.086072653579,591.672949194425
F8,30.7073353966902,33.8678545611913,34.644874302109606,21.059405402132302,20.9685990219784,17.904506514764897,26.5004158375612,26.5318073872708,17.9717081707764,36.6985486874321
F8a1,190.698680764688,263.038782669502,230.783667117954,199.236571088148,229.173319629795,251.467047199229,152.447317565256,194.28609937517,183.797714688875,234.633871792494
F9,1143.69885542062,1471.24884169733,2552.4880555338395,1445.99785112086,2501.51203861374,965.8601886653528,1572.79233685115,1269.11042481165,3089.7176862325605,2224.55561899747
FAM187A,0.0,0.0,0.0,0.0,0.0,0.0,1.06160782374582,0.0,0.0,0.0
Fa2h,0.0,1.17682511275669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faah,247.1812648876515,203.59546460477,207.3535044550645,348.2719931963145,336.0030025153055,691.324936924924,644.2986018483571,825.0104535581006,534.4851853812625,710.6245647548501
Faap100,33.4954712100675,34.2452413822566,28.5684570202508,15.5450654614989,10.8015149664655,8.85029402445801,14.9507610366486,25.6900794901577,15.9657923055332,14.5869291731716
Faap20,136.15096685755302,135.803519489238,96.91859765558227,107.548779655798,138.16489113241502,45.438026479349496,29.7200911562484,43.5350070357606,40.4293491609246,19.4751827150871
Faap24,19.8572946166401,16.448557038979303,24.5486689793633,13.0213274921222,19.7820186507909,7.92514498321116,7.09598922047704,15.5622792366806,10.3267710633695,12.032529331240498
Fabp1,22703.1553062396,12694.5310357486,37061.487248568,19847.735853794,31909.116391237403,72871.5425197236,90194.2402125934,109975.937342192,111488.824076888,110174.093200755
Fabp12,1.156383085007255,2.6841781040316697,2.770230924721755,5.34011678321155,2.77548402431475,5.0615074374685,1.38799264903529,4.079215759457456,2.78205216240811,0.0
Fabp2,37.6769031478611,91.9490218424684,212.92452327673303,109.502250174001,186.530386867565,107.334871843814,65.3994393148306,81.5530963971033,95.7965451758769,105.449783593613
Fabp3,21.1144555836764,9.122007455519698,2.3694552977745498,2.27258873016748,4.699256675827719,10.5215350363014,37.1834612078899,24.834549072445604,39.1435644620512,30.911229326601
Fabp4,60.0882122196575,243.3136147306845,333.4603817173085,86.3090939675335,102.3912385107725,0.0,12.556594293550551,1.32029265564658,9.457513471515052,11.05055583791915
Fabp5,1669.48738253823,1301.01114009691,1205.82353724519,862.298402411632,704.4114882867551,779.705877501064,1205.30233678309,2641.5676617796803,1300.22595587147,1031.81244342735
Fabp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabp7,799.912711132273,490.789050776819,741.681485458208,634.575828013054,489.119008693187,1205.6811729019,1040.9604108125,1069.6006862293,2163.5465246489102,1743.27392138073
Fabp9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fadd,55.7513807154207,46.5196322344532,46.8301235994664,29.1970675420684,38.94733341930821,16.1796409241432,14.7203341258777,29.561071678632697,23.726299540234,29.4083951953661
Fads1,130.81567218623502,142.25827699549,158.051271136362,213.409157938148,590.876155458096,4406.12873271737,3546.3696271238105,6477.753130622421,4585.3133734434605,4590.44988623936
Fads2,255.609501133524,275.000763031073,367.99309149015295,552.561320376067,977.812161699973,9039.367311032109,7300.12581207678,12300.3584158745,8875.349795318709,8820.12431149351
Fads2l1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fads3,125.822228825167,118.278432839461,110.1002709731,67.6041552305477,114.37226790906,21.1215935637756,15.4224667420984,22.700754674311,14.3382376794247,14.7984719811826
Fads6,623.354878402258,457.057263429146,714.237538992732,588.2370096174681,805.840843298147,620.610618829612,648.145699542891,581.4554475750621,532.824051637312,685.249254458666
Faf1,423.2013944967141,359.60622820391603,439.968429312534,416.7970891589,356.326990020894,204.149884419414,182.548933698942,210.169362502254,197.374152517472,228.916979826725
Faf2,187.2388531924245,169.273244056818,166.98077899623354,166.71629024687002,161.40754685761098,106.16401643327008,83.5809529796822,115.712716220478,107.8317208922088,110.90543079409916
Fah,2967.03021693677,1505.69583174408,2389.0641849775,2466.81520770472,3430.04525385396,6624.64986492105,5271.80964820832,5901.95881196654,5089.254876855,4919.68617089544
Fahd1,264.849604093496,179.657396208975,321.23418013699296,210.97383106696603,365.79084917979696,250.520500850545,394.781271847084,345.194829047566,460.906149998078,627.627443411031
Fahd2a,182.50776756755693,131.895415273602,150.368245477211,117.641838338604,197.093536609116,510.566117529527,397.361944204633,396.087395166102,352.034971139956,352.311568910243
Faim,37.21016781867,21.3396308431236,33.6812027903908,17.7865970439158,25.111579728982,0.0,5.93494249143246,25.7795198236394,18.8471498883089,27.0250823911958
Faim2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam102a,53.0242759970475,118.838477449823,143.371252089478,46.0851412490015,67.20550596080591,25.4480140747999,34.0844148016302,23.2523159451943,25.1627509910984,43.18154144567799
Fam102b,11.54375848144297,7.7472802686192,26.8152310838322,14.722111234379348,13.93779150750825,2.919656972197365,5.99429757819925,5.20657427262155,14.10814712882635,4.744046194549385
Fam104a,122.29584709101306,93.01517460489958,144.50256472993226,89.57991611281236,89.32135916184211,61.47485819701895,58.3614578699298,77.20101735314896,51.844777359808845,72.822216733337
Fam107a,0.0,1.57608645646858,0.229785868703769,0.4409447437942265,0.4555948120002684,0.2065071523711,1.12681873385819,0.445959440554783,0.681411921926,0.0
Fam107b,144.89729196105685,142.09558885099494,214.32048247499748,150.6223679436318,161.07237826339616,99.53895484213434,122.82393923718983,93.42462554271336,113.44831612141986,145.7701839794722
Fam110a,1.70690502713808,0.0,2.5047632247194103,0.0,2.43641503157045,0.0,0.0,0.0,0.0,0.0
Fam110b,17.607368406330398,18.9005452676728,13.266303376670498,9.55872910098169,16.7808259121523,10.3188796493836,11.443516036853302,12.74345319347,15.6152596319498,17.1904801104959
Fam110c,12.105272291405498,9.22472352048518,13.7525826182946,10.637007444642,9.23768126620523,3.6418942590205896,4.83380654949006,8.21325262118507,8.39744935989194,10.274509915391
Fam110d,22.6627834720468,12.425002492127,25.7883490944058,15.8117761045493,22.9924423331542,11.7610406626116,7.20439272552596,11.1652353449384,12.8493808978603,22.4654149984542
Fam111a,25.0790287620435,33.4296589877315,43.253798932126,33.3782701136845,10.6254882850048,1.7605194325287,1.5216752768884398,0.377436199653579,2.69779630250067,4.96358538467421
Fam114a1,111.334814372924,135.362356095048,164.85568629700398,129.661819040514,154.733931057169,40.687173930275,69.8658440633323,67.9375497612024,92.6933691663342,113.723243309353
