,liver-apap_1,liver-apap_2,liver-apap_3,liver-apap_4,liver-apap_5,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5
LOC690617,2.899303711010618,1.4663887464448757,0.0,0.0,0.0,1.9970249367235973,0.0,0.0,0.0,0.0
LOC690784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC690813,0.0,0.0,0.0,0.0,0.0,0.0,3.160368759877072,3.126713851607895,3.638358738797452,2.1582797305754715
LOC690821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC690948,0.0,2.0561190823043707,1.2771326476221863,0.0,1.2687965740124751,0.7695843189417202,0.0,0.0,0.0,0.0
LOC691030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691083,4.070825105573418,3.554464434514406,4.246873800831505,4.055589200999405,4.4868616128687036,4.868350997454386,4.597347349474903,4.578267497227908,4.6041635825374465,4.544936788507394
LOC691113,5.299871515713326,4.703831044830627,5.306177751979095,4.973730315243616,5.130797134833816,4.560355390494688,4.582938189666479,4.781509311048194,4.634461089629165,4.611731908791196
LOC691141,4.706179051492768,4.626918013220374,4.719154638944374,4.60167468415129,4.1636692982912455,4.951183905566607,3.9623908599598137,4.375703406417346,4.025345463766498,4.645153682885955
LOC691143,3.287445702934609,3.2896942774941182,3.2921304422917403,3.1897972833162527,2.996509792369878,2.5889894246391587,2.5819336354505595,2.666866187357107,2.6542253173689208,2.466787740357011
LOC691162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691170,2.4403254733451765,3.1793969647789804,3.846120431401393,2.8051032127111513,3.4792100865429063,2.9353854507528356,3.3033916567350152,2.533325466191329,3.606238758754532,3.4716915727419035
LOC691189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691254,2.488414351392308,2.103381959673959,2.7366643406425726,2.369778465435888,2.4985135710895072,0.8235468595653619,1.7345288744150242,1.8111152140846642,1.9303919312915767,1.7467821463568507
LOC691272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691277,0.0,0.0,0.0,1.0229653829428462,1.5460453406754178,0.0,0.0,0.0,0.0,0.0
LOC691286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691320,0.0,0.0,2.2665528079905073,2.576863426412651,0.0,0.0,0.0,0.0,0.0,0.0
LOC691325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691352,1.2297803171536956,1.940068284559009,1.9439379362014173,0.0,1.7489533175252436,0.7437421069475345,1.9418504457990744,1.7440210634967839,1.5286090408612312,2.4676192454114356
LOC691368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691418,2.883446674072302,2.855018661275809,1.6683551656564992,3.096591935248744,0.0,0.0,0.0,1.6231501216267343,1.6395779238846997,2.2750702002800387
LOC691427,6.460753036690458,6.035722937991465,7.245133970651597,6.852511214284399,6.837490845386054,6.487801096531249,6.383210726610841,6.293018663083336,6.312008253037575,6.851662454290846
LOC691485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691670,1.2306542738388175,1.2158755631025204,2.114152644137306,2.3359462582696597,1.2303971073344093,0.0,0.0,0.0,0.0,0.0
LOC691695,2.272801969060945,2.4721613340407864,0.0,3.498279547261566,3.9108403186302048,2.4115798881471897,0.0,2.7091870186886196,0.0,0.0
LOC691716,0.0,0.0,0.0,0.0,0.0,0.0,2.284665835167637,0.0,0.0,0.0
LOC691807,6.029339683658426,6.165297531475747,6.429982355420373,6.0435999590646485,6.292219761134306,5.683555125779911,6.02261648489274,6.171208095358424,6.161563046766139,6.224062770581466
LOC691850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691918,2.01865740318377,1.5812286020082507,2.000362603689816,0.9400427747947949,2.4990283221087712,0.9118764941141371,0.9400227153463473,1.4422160820163588,0.9634839717174876,2.7106073937888686
LOC691921,5.523367355082521,5.83592442569963,6.261047536239392,5.844463327036468,5.989443614756428,5.920842136697189,6.024995021848601,6.178759723227275,6.189978852550005,6.197315115001626
LOC691970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC691995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125596943439292,0.7245631669700963,0.7333115873427818
LRRTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LACC1,3.5585647218531458,3.659262808920455,3.6203680543259553,3.8348200273424355,3.3597300220171893,3.3108209458505273,2.7706509555653325,2.6081799290407885,2.7763132647267117,3.168135684238253
LACTB,6.118357161946929,6.009847463967408,6.426312280254269,6.0391148662696965,6.545744684704687,5.575289381848034,6.066761971788662,5.986717503697843,6.334890162197901,6.389117682593999
LACTB2,6.419948727156259,6.422701196052087,6.924860319885236,6.850832846048355,6.841071513602259,6.891720747700029,6.881738672405529,6.983133647562373,6.9495363662063045,6.912379587584667
LAD1,1.7257988810303655,1.4759862474023209,2.1518844293697295,1.3446056380854339,2.3308926497207416,0.936504420428247,0.7622468812510034,1.4738347550744129,0.0,0.7758924978386483
LAG3,1.4826706488346852,1.463942652967184,1.8111684065296316,1.4721919942047208,2.684519338322043,2.949475970100901,2.7146978386928513,3.099780540009717,2.9168978237290926,2.9426609594500883
LAGE3,6.747491302765089,6.626396185299111,6.653794192699283,6.59403340733018,6.750012496153491,6.6787109788593595,6.42367435185924,6.465360099877698,6.4515279378077555,6.6992603521130185
LAIR1,0.0,0.0,0.0,0.0,0.0,0.8041141197449453,1.6220312290390526,0.0,0.0,0.8660487775433441
LALBA,1.215445378379701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2383492400961595
LAMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMA2,2.364232297432463,2.125953632158532,2.3040595286389007,2.181821850072456,2.655893649160751,2.1647757154228002,2.301534683119208,2.713866086567346,2.6757646255694625,2.8685565031025644
LAMA4,2.50490005114508,2.847871769147462,2.8198530868009706,2.3912031707581445,2.919276135602523,2.5647136593147644,2.7179068899627734,2.7995083269922287,2.886385058998743,2.720885330352271
LAMA5,3.184419990957175,2.647845526878589,3.2903321454907792,1.5196608174058677,2.5101402660333294,1.4066606211162054,1.4355675542812167,1.8793395348058552,1.1170562364185834,1.82792079204396
LAMB1,3.769482696492221,3.9111593121611525,3.8691803509914124,3.378928935578392,3.4558223467916123,2.843351513040239,3.0358625077140053,3.3705924057737255,3.15888078659981,3.248843041679276
LAMB2,2.4067778835560496,2.30065472935681,2.3658872923800556,2.208551642463931,2.3576112179876207,2.6213930292984644,2.8314757694330583,2.7024989759514555,2.692426188406987,2.985203964991929
LAMB3,2.5977818714507928,1.0701376747837674,1.932945913498034,2.0069447550117125,2.524324195867617,2.3864563375199426,1.7651549486052844,2.4877754711056355,1.4400462868233892,0.9785894279380889
LAMC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6174713634945939
LAMC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMC3,0.0,0.6124379909149947,0.0,0.6216952567357036,0.0,0.0,0.457925183734403,0.4430715748324714,0.0,0.7873485087051563
LAMP1,2.496808854732187,2.344515516181273,2.3482698070478953,1.212684466406637,3.201639640326157,1.7950541726068854,2.8913117758303297,2.3332117450425613,1.4291692216051224,3.0057524180341013
LAMP2,7.517859077744478,7.518920234912739,7.8076409512996525,7.6973993353253425,7.764372096361348,7.3335054987803465,7.620515294908246,7.840199027708851,7.903559564814342,7.801841634307883
LAMP3,0.0,0.0,0.8951832625844519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMTOR1,7.1812438346228715,7.112567660229046,7.2675302576877785,6.992527355098749,7.06976983340533,6.9317373253123415,6.652373986299093,6.8321328885595705,6.773365780243087,6.83832397632271
LAMTOR2,4.469863709479119,3.4126852011303233,4.207141436000373,3.1548180227024702,4.528998477809235,4.416495939932818,4.747076634256796,4.267099945914404,3.8880495216235604,4.608799719042607
LAMTOR3,5.54414245731061,5.582985425509015,5.870063181844553,5.360995149352885,5.602031045619307,4.654296812631353,4.600600465553016,4.490184355781361,4.661013790616115,4.753591918494804
LAMTOR4,7.3514964172461985,7.1716075108324935,7.364701460632297,7.196173618349772,7.362580970991993,7.553830283822284,7.333261853209363,7.25787113559255,7.036596061682245,7.329602896916265
LAMTOR5,6.333930965385612,6.391032779853777,6.476095007457005,6.196210437208365,6.2184061421220695,6.133988330473967,5.8945204591602565,6.262307153675712,6.194796915380898,6.468521786476339
LANCL1,4.570216036875439,4.197374170061351,4.5965722030330385,4.100474080704181,4.151744295909532,3.9200024390342234,3.9565461136440527,3.466266006810134,4.171392738211306,4.511888616724578
LANCL2,4.120289952073635,4.227300986215353,4.050899738915063,4.10215290092146,4.009406316690659,3.43973019189872,3.624946137919588,3.7438579435560224,3.907992696362225,3.3690007239556734
LANCL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAP3,7.404642179943432,7.173827874832328,7.52763451370361,7.392969016409967,7.678267601291295,7.214188325747701,7.277364912368063,7.398951779908986,7.541438405183049,7.514097986863855
LAPTM4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.243524375745217
LAPTM4B,5.012053697765349,5.1544480864516835,4.831977404210337,4.9138004936065505,4.977017200148781,4.843206349218809,4.758330441798113,5.111872049148399,4.941671025088357,5.120755124278374
LAPTM5,4.570361012823349,4.611673419668449,4.47968614227909,4.22846212663478,4.214416771315673,4.793065822328939,4.118202164982322,4.63163691742612,4.415261703162589,4.407107701032683
LARGE1,2.9404550728251326,3.068127857068678,3.317435844902774,3.17166908341034,3.1612912649627964,3.253502022470989,3.144775432180289,3.292957526087027,2.9901946947539315,3.1777753905819393
LARGE2,3.2380265407036215,3.0813011678027764,3.265346025215776,2.678450252767823,2.851767384065268,3.1232755518027675,3.2330174440511685,3.0867101813059725,2.787866600651213,3.3974963846337483
LARP1,6.5030143484434,6.429850513859563,6.51759131877219,6.490887318773831,6.332565140951575,5.610216670445496,5.705295793451348,5.585681476826474,5.670564869793115,5.916963727881674
LARP1B,5.732254701855581,5.800659237808486,6.078213325814399,5.765814305060565,6.004259914384506,4.925669414194903,5.210219806353261,5.181680897423511,5.6375960712664535,5.525787904453636
LARP4B,4.717626624929737,4.852221450635696,5.04018282753642,4.871062447893514,4.846346066356945,3.953090351132331,4.441700974437178,4.524266746857909,4.708117147581066,4.83305329529965
LARP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARP7,5.124416145210498,4.813275588954791,5.105599437999548,4.974867525851935,5.134542640958083,4.216912573989744,4.291539459798082,4.551985372854987,4.668605051638259,4.455341859204771
LARS1,6.0194759811493705,5.9000495894125855,5.86780144480159,5.997369978213942,5.7743178094826915,4.812296645191899,5.0191114395293415,5.278609293842273,5.265653643579165,5.420298235469954
LARS2,4.22849852644186,4.129944685328578,4.200400866127623,3.8567678173027087,4.289499641722998,3.3861558425682574,3.70838219716161,3.5780896676458673,3.6580403965107187,3.9718335442135033
LAS1L,4.851797665285191,4.841990319314549,5.063520864726901,4.497383415090494,4.822157478465471,2.3712736819454485,3.870017742022319,3.9186441079034213,4.09924643902877,4.347728249096789
LASP1,7.1731505415095365,6.656137048660099,6.885020526676995,6.8389287581797715,6.777059935210076,6.377405049141241,6.166251787774985,6.430843282331019,6.427776785187786,6.560534593629432
LAT,2.49635791522468,2.2133229120879383,2.70764380144086,1.63121115277472,1.6482291438471377,0.805886517234646,2.2201373583081,0.0,2.2219383514541713,2.504837912478961
LAT2,3.3092334964331553,2.4225333279725487,2.680217962650934,1.8181381703876207,1.846216359173665,2.1005009136259525,1.2875801814455488,2.6240896543564083,1.8238911158958806,2.8333591187952156
LATS1,4.2806647714267605,4.304530069693747,4.801577610700909,4.360149396411671,4.471134992829236,3.468393629033982,3.7912131005097156,4.153363127936443,4.054395638106392,4.294752990397524
LATS2,4.25161797739179,4.185371316161649,4.573748239851353,4.230921010749633,4.60192346646999,3.493169550038809,3.962851960685639,3.907438651690937,3.8354597759833786,4.354089077815373
LAX1,1.2310135022094377,0.7837868406170284,0.7962506711877845,0.4628791155382156,1.0360288394322745,0.4360674042994118,1.5242299849759666,1.5116593210082097,0.47013017470958435,1.0419158361917575
LAYN,1.9486581686418085,2.0058961039446697,2.5247976083353914,2.42207743730714,1.8334238233169369,1.9033508069919538,1.6784178052019543,2.1144521618646737,2.044627592084955,2.3421704273457586
LBH,3.8667065080460974,4.557277964911776,4.176759317420601,4.0218424714356615,3.7007433149114877,4.103090627445037,3.802772048548446,4.4873803448302985,4.776934374932149,4.6884050979433995
LBHD2,0.0,0.0,0.0,1.4306353606361608,0.0,0.0,0.0,0.0,0.0,0.0
LBP,8.639896380291647,7.419480976210633,7.639836329164047,7.377489168782565,7.152083031044904,6.6142590176338985,5.7820239326145835,6.290748991083091,6.03230399095206,6.132895909846619
LBX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCA5,0.0,0.7413852338699415,0.7562734287501394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCA5L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCAT,8.501933865842565,8.005391492834747,8.195616448760498,8.472686908021686,8.47253395809548,9.17074819205727,8.559224721416664,8.80526130014925,8.585161863742131,8.604667520760767
LCE1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCE1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCE1M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCE3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCE6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCK,2.9172468512066794,2.702901849099132,2.643098911450063,2.517292894481647,3.110846292369795,2.774213942425498,2.7443482694826535,2.883331447274023,2.9700191510678957,2.7670331437803375
LCLAT1,4.8896348190624215,4.844862539216984,4.551513008217597,4.8179708773096115,4.917462657256138,4.598476918986867,4.47521463359985,4.845587981074806,4.795301719614604,4.8718650195435185
LCMT1,5.161297167670655,5.104661561438554,5.137321560488446,4.770409440211569,5.192444048949929,5.132455582182795,5.196769696010769,5.585836368946201,5.1961149626396805,5.2866349277588265
LCMT2,4.338059373736398,4.4563973621552755,4.16374038924345,4.213072270016897,4.044423649431344,3.509786635256393,2.957023791709553,3.5382394196610507,3.364450282615013,3.5304351530068305
LCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCN10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCN12,3.5578963376649253,3.753853602719724,4.297660682422003,3.3411331225657688,3.281368009359026,4.184342759542731,4.632179916077373,3.883411666891513,3.9172454216624324,4.6106075715902195
LCN2,8.72388487008011,7.446915944665342,8.423492337208877,3.380071874247515,5.371288385245423,2.083193522613512,0.0,0.0,2.1562212592715393,1.0861020627544706
LCN3,1.7241680620798623,2.943447611139811,2.709940517879987,2.929678186111729,1.7281594945619065,0.0,0.0,0.0,0.0,0.0
LCN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCN6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCN8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCN9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCOR,2.995327672993972,2.6710508915586604,2.837809445209572,2.105017905443808,2.46589540783653,1.647337449268522,1.876070420209498,2.317778225054472,1.9125356861584872,2.3853874470051912
LCORL,1.3894163304135607,1.695931259790857,2.776096954471576,2.404240823507856,1.9449228552446105,0.0,2.1423239296338967,1.9373600007613092,2.7814918963308544,1.9534061176091664
LCP1,4.626076011631928,4.6241558903028075,4.610452933548975,4.234138577931339,4.37973046990324,3.6281909068150022,3.236878547688005,3.6822503746547737,3.882611801108521,3.9129068231263124
LCP2,3.780202055652464,3.47526483346856,3.525697210935496,3.7689966442017795,3.3634985596567852,3.306437845665744,3.018161510977318,2.9256764952127807,3.2494205024931535,3.3280229731792943
LCT,0.4889889541811481,0.1868555778225251,0.19125774057108375,0.18619903588052814,0.0,0.0,0.0,0.0,0.0,0.0
LCTL,0.0,0.0,0.0,0.0,0.0,0.0,0.5259478197685775,0.0,0.0,0.0
LDAH,4.941077474557894,4.865356576560429,4.783778720307821,4.979924550860182,4.929868269041835,4.302503490222337,4.497938706626876,4.796280140061132,4.681161888150285,4.756023409927143
LDB1,5.065303029911756,4.911648336100392,5.061869014823957,4.587692697059184,4.722700778254039,4.534864289666704,4.711993675094606,4.554322791118563,4.522882358743034,5.085850553789859
LDB2,1.7164788705039966,1.7448328114899605,2.335754871070355,1.321464534151405,2.1319052973020294,1.4897784161247325,1.6685311823071536,2.090747808950018,2.1054120159670986,2.324554085114702
LDB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDHA,9.963234229561282,9.801886293058537,10.171743654049825,9.99524205690693,9.892535948908778,9.587545541734803,9.449224177954083,9.93002788596697,9.758957754435558,9.729818065646333
LDHB,4.789606272036836,4.500561486329876,4.184980945576491,4.597602758554573,3.6387732790381953,4.3240454867985365,3.899323465042503,4.2715860787959175,3.9426027069259235,4.118356768529216
LDHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDHD,4.935024945780274,4.028008822345563,4.593290723599177,4.2117789928243505,4.774833129849566,4.985554320198344,5.464220957316335,5.12280620887345,5.368061838518653,5.752987016878569
LDLR,5.2142429488752,5.3644594277342925,5.212997147036408,5.360263054222319,5.988543311916207,6.4287484499608825,6.481028110879784,6.899662794504797,6.329046742441939,6.6493734036396885
LDLRAD1,1.7553353840149446,2.1714348300354023,1.888930251631296,0.5763652907542187,0.0,2.1698554271659627,3.222562863426733,1.5714345683029105,1.5881107119204958,2.9214622207120002
LDLRAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDLRAD3,2.226590482370712,2.5496081567614866,2.3688119493312145,2.9667156863948803,2.4989344973566006,2.1700781830092724,2.030204545811755,2.233565463521605,2.4331477871627167,2.8611779163730295
LDLRAD4,3.2447841064654472,3.456122299158532,3.4059792024912903,3.1300527545907464,3.1254603045389193,3.191839915414307,3.080818793006261,3.3049099855607302,3.557894686282,3.641911683727956
LDLRAP1,5.434115572658064,5.492854257472298,5.700048193170177,5.189422025199326,5.378638370959208,4.791858314083465,4.794359815059051,4.731913860005673,4.874892500447706,5.205150611127915
LEAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LECT2,6.77585724008999,6.377966869556339,6.906964673956634,6.857532210528577,6.898422935739116,7.950774580370614,7.381548680280672,7.821921921115099,7.724451045495144,7.569377350779673
LEF1,0.4242724108065941,0.0,0.7195041549111971,0.4108277759978459,0.0,0.6752146276008336,0.0,0.9330025211885045,0.0,0.9557935365023371
LEFTY1,0.0,0.0,0.6987338359120132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEFTY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEKR1,1.5345823621726442,0.6396674812319022,0.8599085629597527,1.005390219314531,0.8565736728538625,0.6073825747126166,0.0,0.0,0.0,0.37873612051075833
LEMD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEMD3,3.836844447874042,3.7552391343682783,4.0250221673504,3.7359925435517263,3.647010124475345,3.376999062359855,3.5239436770758097,4.028494358461196,3.7310403217799712,4.104960848876362
LENEP,2.634529893221624,2.21102351287849,2.9434500858373305,0.0,1.623992457727355,0.0,0.0,2.1302084796953222,2.1983268618750893,0.0
LENG1,3.188742832940491,3.4893443601614655,4.08119157401969,3.1916832698077156,3.847517181904478,3.096568913977669,3.444392311181882,3.3784957869435988,3.3198088920221913,3.547627272540576
LENG8,5.061342211997814,5.02346582556134,5.013279608402483,3.988085315370601,4.267570587748696,4.239219748295417,5.047185920430724,3.877431994644499,4.288057383356199,5.130365817276414
LENG9,3.9265596789866977,4.108104590718291,3.7500323710269345,3.825533219092684,3.992854650310293,3.4429106695140876,3.5966206942749457,3.760124600981166,3.44417356277305,3.732858212939978
LEO1,4.949899907035776,4.689831697875643,5.017885248550774,4.7187796184839765,4.930939158893275,3.903183449806982,4.327840585492572,4.425332638999535,4.691923482212739,4.634377348408473
LEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEPR,1.1826668144076589,0.0,0.0,0.0,0.0,0.9639658847522687,1.3707949799021648,1.6506667300841587,1.5814095477977446,1.4127051410057703
LEPROT,4.850898083588213,5.002459311410871,4.935122904018819,4.984341509845129,5.053327181536197,4.728017644510205,4.708023590642288,4.818019973812418,5.051023214390362,5.295505576040997
LEPROTL1,5.604861004128143,5.600397785073811,5.765152849360464,5.562658040904402,5.69852435627728,4.77909425824172,4.613448230443168,4.905017345460881,5.336939382466413,5.199572720166925
LETM1,6.254586466991513,6.001833382340185,6.030352300422312,6.185194248057562,6.178621947397275,5.76924474531544,5.82259997557076,6.030349124170737,5.895892402206834,5.984001026561358
LETM2,2.094835579639737,1.6884499385231075,1.771682786351021,1.860239002353689,1.3837317993417118,0.9958599152928549,1.8107484279931345,1.1688056101841193,1.1826738752926964,2.191722043006862
LETMD1,5.063824658901345,4.985725476842027,5.11883446316718,4.762565486244525,4.822053411648377,4.49827660555155,4.397049512208555,4.468769867579572,4.402400539830583,4.706418626879445
LEXM,2.443453879091473,1.2717416399564978,2.9742404131341753,2.079518808356878,2.4429846123624075,0.0,0.0,0.0,0.0,0.0
LFNG,3.426961594105458,3.5739693934922543,3.033833434165437,3.1297556285907864,3.482510458046447,3.2287593888753916,2.6466666507954635,3.029869925985916,3.0842232157041534,3.31550628435248
LGALS1,4.962085147259581,3.5690066558609788,3.3437654780400288,3.126118858124534,3.6104200436611196,4.81425861037248,4.365575106761319,4.339605060053858,4.645434590944811,4.335519836387228
LGALS12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS2,3.8615710077607543,3.9513155569225247,3.997221190740319,3.53476858966889,4.199864673233179,4.59523232681524,4.353495264675889,4.691739716115751,4.0800740070436134,4.651456687665674
LGALS3,0.0,0.0,0.0,1.706430581083534,0.0,0.0,0.0,0.0,0.0,0.0
LGALS3BP,6.703121784386365,6.214600163980714,5.793295508976447,6.983589294137219,6.730262419892276,5.794393259031031,5.10960298302607,5.5728199787855965,5.425626296798194,5.650819193563178
LGALS4,0.0,0.0,0.894845362873467,0.0,0.0,0.0,0.8761622361064876,0.0,0.8773815803460263,0.8902828503052559
LGALS5,1.5603242226129639,2.4834142770899965,1.5657463637267117,3.4651698215244973,2.1407605481340157,3.7592575304139166,3.4703671955584583,4.006878677549351,3.8489839089163564,3.4388643620928785
LGALS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS8,6.721020698454957,6.6731886496866855,6.889969931278728,6.921366195502983,6.761346158153106,5.952148808297101,6.165556707557899,6.103931351986239,6.121023420188655,6.4570137698551155
LGALS9,4.835786622197628,4.72266499293201,4.617719704205026,4.133893744365703,4.752103048381259,3.505214228189043,3.7487739330825045,2.6055651578785017,3.4768824807064838,3.900241111788389
LGALSL,4.6164446865011985,4.257993931223672,4.521350720388762,4.378665976389822,4.837445116417813,4.331192013568686,5.037485749626425,4.628863472075388,4.917360416683567,4.985742361391748
LGI1,0.0,0.0,0.0,0.24795910226424275,0.2566276926962038,0.0,0.0,0.0,0.25952422039857637,0.0
LGI2,0.0,0.6249771826228613,0.8382182482761756,0.1921676385328965,0.1983081405103979,0.0,0.0,0.0,0.0,0.0
LGI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37431364299525055
LGI4,0.0,0.0,0.0,0.0,0.5206648533845764,0.0,0.0,0.0,0.0,0.0
LGMN,7.2481655438009875,7.396706106165993,7.39529534297349,6.926652740624364,6.941005254750995,5.894202784227212,5.881855005686721,6.169957188501306,5.931148967080436,6.329630610318783
LGR4,4.437336245529143,4.813833034470842,5.006185347119265,4.942429068808521,5.418100632789863,4.659941304861163,4.839560043725203,4.990747946353957,5.07108594844027,5.254740828810481
LGR5,0.0,0.0,0.36341575500461387,0.3536765889535744,1.0107253815181414,1.218642296943215,0.8342498896848984,0.6169390889738932,1.4004917029347335,0.8438298032717327
LGR6,0.4267781654656585,0.4174910536648763,0.0,0.0,0.0,0.0,0.0,0.0,0.4195900585898235,0.7333058972699422
LGSN,0.0,0.0,0.0,1.10532763646203,0.8721634889198983,1.9001887768121475,2.4349694895034277,1.7491692057321913,1.9816504804977304,2.172425810742765
LHB,0.2694356803498294,0.0,0.48526399958595995,0.0,0.0,0.0,0.0,0.0,0.0,0.4862457864668039
LHCGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHFPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHFPL2,3.2340887538787557,3.1899093816033224,3.0333259635477976,2.631869077235793,2.880686756518224,3.1166032654908364,3.2028025231704174,3.553528057108967,4.101853896604982,3.6906670277027476
LHFPL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1192811936302411
LHFPL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHFPL6,3.8697870211354273,3.9524358769017796,4.164597391411141,3.929790568774872,3.914239706547983,3.9620433097894856,3.704064302213816,3.9464166466199346,4.177842269795386,4.11681178488363
LHPP,5.758378660146709,5.437424098888765,5.24248277132457,5.654466650527227,5.655232969887216,6.51672388952638,6.255412710001919,6.4829061797366885,6.267943091742004,6.316442033773149
LHX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHX2,1.6517873395393285,1.4743251862986717,1.490122476535187,1.1745238953495671,1.4890065941522233,1.8792712531364864,1.5725943339822406,1.694426046917482,2.151283747601905,2.600374587163289
LHX3,0.5351510987718715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHX6,0.0,0.0,0.8732998375189068,0.0,1.6488488464970046,1.256748523969392,0.0,1.3056940140245936,0.8658226203965511,1.920929466860519
