,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5,liver-mda_1,liver-mda_2,liver-mda_3,liver-mda_4,liver-mda_5
PDXP,1.541251645430964,1.449072309272603,1.6007059340241965,1.535341781946199,1.7280126483437137,1.250026550989493,0.8405418970641614,0.0,0.7875599136184176,1.1523208826437938
PDYN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDZD11,0.0,1.7817458197826024,0.0,1.8734164060076657,2.485510716164664,1.881939493630344,2.460665148584441,2.724950483663073,1.319404527980078,2.233909041843323
PDZD2,1.498415303211521,1.6565483502697704,2.1276290026061457,2.222610950572672,2.3574950526391856,1.5312494481436596,2.416093497202202,2.1767046380964308,2.131108116805433,2.486814734288238
PDZD3,0.0,1.8937957483420556,0.0,0.8811184018344395,1.8042212595613496,0.5413028819693777,0.5633254896032658,0.558551224313208,0.0,0.0
PDZD4,0.0,0.0,0.0,0.5648452850223482,0.0,0.0,0.3431063441640388,0.0,0.0,0.0
PDZD7,0.0,0.0,0.0,0.0,0.3027370905722364,0.0,0.0,0.0,0.0,0.0
PDZD8,3.592727998367307,3.9769817032484633,4.064583935130791,4.20226485263762,4.266188580869038,4.353258264423314,4.422413857759536,4.703185955231678,3.4825802877768246,4.4828309643775786
PDZD9,0.0,0.28222384367566977,0.6739217925336064,0.0,0.0,0.284012535965562,0.5212356056076396,0.8444340556001626,0.0,0.0
PDZK1,5.217479761892063,5.006916302838942,5.2241150236494365,5.140249776592366,5.136678103833057,4.333594017456922,4.713474086385539,4.822894080765681,4.283789917141101,4.422542843754096
PDZK1IP1,1.7193275828870753,1.2495979257597016,2.3753970543550165,2.136413500721834,2.939276101717778,0.0,1.845703225060323,0.0,1.800192894704417,0.0
PDZRN3,2.28513709440397,2.2183549996052476,3.194401190073276,2.6104922684740948,3.3119615058735743,2.8269247575951337,2.4030607756420723,2.674688010393593,2.409025607339035,2.975850724400555
PDZRN4,0.0,0.0,0.0,0.0,0.31990062246256035,0.0,0.0,0.0,0.0,0.0
PEA15,4.373305007449151,4.19127264963965,4.7070407614811085,4.398177792234156,4.6670044102751005,4.975355309394722,4.960055360838344,5.235583353055801,5.071063771234594,5.382935371967629
PEAK1,2.56827037605612,2.786600706345698,3.2568087404202313,3.1070651159358835,3.3568942589686666,4.137890974488047,3.9293981174035846,3.748181625927029,3.4117368859623687,3.950463188876921
PEAR1,3.129872720318195,2.8700674589405493,2.8387115231373556,2.888680186358622,3.0164911126066336,2.6968448125461673,2.832838524350009,2.792560649254411,2.5332056686999946,2.9760873560905052
PEBP1,8.796609293199378,8.48097320931369,8.742767299071652,8.547455302787222,8.615893184832704,8.596935651422061,8.733666155894655,8.756901821023833,8.737851172753818,8.750367328738156
PECR,7.612238069482301,7.645592025945975,7.73345611851215,7.676010188793377,7.8306634457127275,7.97860756308098,8.154874430256635,8.322555155834522,7.7761964543310045,8.12322987954631
PEF1,6.023415198258018,5.812166128858412,6.115750795772728,6.000779636463187,6.01428086845519,6.27364961956242,6.494592145021107,6.4288085209030745,6.310777024531685,6.53503614440561
PEG12,1.641570241374726,0.9984583366742823,1.1721357048858143,1.1876876976587039,1.3686858409146423,1.6200879794535874,1.7715457256582605,1.2253701196770805,1.1775844976521503,1.378921523687116
PEG3,3.2801124571193117,3.6001960043323007,3.185654148711526,3.3304485443028313,3.722717797593917,4.496937039568126,4.546875427091187,4.5622848040197415,3.9984295263729024,4.480786488317627
PELI1,3.2136523333716673,3.6928809593625616,3.963612819544908,4.079919870490548,4.237267285620572,4.52807960741897,4.883011246894865,5.121951926735579,3.8063542375263695,5.1918122918347605
PELI2,2.9226944266076575,3.013963082523476,3.071992998111954,3.1313505109259983,3.949152242923504,3.2832897085335877,3.50157384595389,3.420517705654371,3.015323416924536,3.6847459184965268
PELI3,1.86119935720088,1.9441855884377266,1.4820678434414039,2.3205856356755623,2.4287235576806885,2.64608714404595,2.4617590082885243,2.8588480971960397,2.7998797216999596,2.381121749074574
PELO,4.7732437660144305,4.303110854446053,4.632904855213204,4.768277891636367,4.883512739422828,5.476182452623458,5.534161147437322,5.755758926087922,5.437127018695711,5.793911659663275
PELP1,4.305562590523705,4.255252801473423,4.432143614070211,4.3062704356336114,4.502731540998065,4.635081646897976,4.669583930717842,4.920301437472057,4.639731087159412,4.761797241475444
PEMT,8.878986170897836,8.508484739439695,8.820369838515248,8.516490650222762,8.61098452455182,8.4835869691721,8.874493740462274,8.856786644914552,8.878305827474165,8.87914008443165
PENK,0.38711301532926806,0.3799608519826402,0.37397056211505364,0.0,0.0,1.2917496328643967,0.981989621426528,1.2323054064632568,1.1145303087774796,0.0
PER1,2.7939829941995167,2.427050285869213,2.3328246871758593,1.6524063618687637,2.574269894922635,3.4161788212951696,3.77252008433768,4.633188688510768,4.383339665287538,4.371534772649049
PER2,3.196253624253508,3.615755262722753,3.0647702209180583,2.583408367486321,3.1948572696561017,4.4341686555256965,4.889146724452552,4.796725538178097,4.202217523804601,4.440408347904399
PER3,0.0,0.0,0.0,0.0,0.0,1.3746879649946073,0.0,0.0,0.0,0.0
PERM1,0.26928575041955055,0.0,0.5086671496825119,0.2911282966745107,0.5249591898890438,1.2237583371433,1.1632822198222657,1.7830354175446514,0.8492936636491346,1.1292749667922521
PERP,6.131499609438335,6.291072884143809,6.575358129128573,6.485676850581963,6.391443576271872,7.017345871430328,6.943619230190747,7.09741615178056,6.825945274138145,7.171672991408024
PES1,5.284143052830821,5.1989301161551795,5.5203944182405795,5.318299436283591,5.379594445502516,5.732414450659211,5.876249582461702,5.978851248409728,5.7830562554303535,5.794121747161265
PET100,5.628007233075291,5.474331198595344,5.605621563332292,5.744179133860179,5.674447211380163,5.818800776749326,5.9170682852631,5.825822298377033,5.5714468044369925,6.099483046697877
PEX1,4.546107820240609,5.047629757980105,4.595840051966646,4.741237741381538,5.1105181851573,5.021743820928465,5.065885431625593,5.281893218817936,4.66218903107332,5.131124159314716
PEX10,4.406661155274947,4.6628405615905955,4.327532820526762,4.558726774649161,4.583174762698489,4.421145351131275,4.712783336059232,5.132203067480702,4.424309013036974,4.702151145405393
PEX11A,4.611885566237424,4.73484070847571,4.401204690222413,4.610874565043118,4.704409866604974,4.689562397287119,4.609419101496212,4.7447442402712054,4.131540675549497,4.56587476240582
PEX11B,4.541970975250656,4.673716878783687,4.759137144160945,4.724073418429278,4.761693048025159,4.692666803026704,5.059485772595098,5.117047498362463,5.045766929582339,5.1936934393897705
PEX11G,4.313964203978441,4.733672778277322,4.792285184503142,4.622168182988395,4.7517052232046515,5.21291268080765,5.2435110936089355,5.492492659186325,5.2242411116772836,5.261513827254069
PEX12,3.38319707129963,3.428267646071448,3.281037835268465,3.4831423843583798,3.5833354283476098,3.568826148837224,3.5702860575553057,3.571540662582942,3.011911943390172,3.822791118305962
PEX13,5.011936670601774,5.143613036318523,5.402540928389675,5.509763917457298,5.530770515340721,5.666812813916324,5.865781657044483,6.053466570039036,5.262181952314931,5.863009070987892
PEX14,5.652434886013007,5.7569410005875365,5.960638001721152,5.665339296004124,5.812492914034141,5.5744648957231435,5.5630590450351765,5.903080359163981,5.450499421769419,5.894216276157289
PEX16,0.0,0.0,0.0,0.0,0.0,1.3554078212765701,0.0,1.428891275169797,0.0,0.0
PEX2,4.991045309008609,5.225051846214533,5.337466000518787,5.3548344389431985,5.538608715990216,5.653182888239305,5.711953801664488,5.948656161457015,5.214914876044358,5.7838918955950165
PEX26,3.5366161718698317,3.6348972070588417,3.7143871743466175,3.814420349940248,3.991046223401703,4.413100248289054,4.4433528804225215,4.475398660634468,4.052746732050014,4.450690521027229
PEX3,4.44767915661941,4.593812279201863,4.664124868116417,4.680464018584162,4.659414673027457,4.623620144063012,4.786579168232068,5.004153610597714,4.360164599738445,4.95343048428929
PEX5L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEX6,5.220541696992611,5.085171361566906,4.968019617964439,5.139711207888009,5.253139943770153,4.974302626577206,5.131701454481284,5.058499348253574,5.077570467697731,5.131893187598136
PEX7,4.249832833270986,4.2958747253723955,4.396357367988766,4.590084327717065,4.799024498139832,4.889358399625633,5.08278440943922,5.029775994909031,4.489494137946972,5.224866833095771
PF4,5.952974229459427,4.533422802676227,5.688099131248353,5.111937426691271,4.370129075106513,3.4957632320291383,3.3915676157822348,4.187826251280628,4.394873233870538,3.496774898519464
PFAS,3.4206079512694814,3.640012578536577,3.3747005184563297,3.102693570406193,3.9668546469624273,4.027514972707396,4.261975425055744,4.029797634894089,3.946229732330218,3.900294812360038
PFDN1,5.683411423606109,5.940211207407462,6.012749125155866,6.065874096684973,6.155021288420257,6.407655352090247,6.502605198096938,6.528643525906453,5.9010026333794965,6.498311638284218
PFDN2,5.410389103222237,5.5253801594536185,5.604424951582599,5.469585470426727,5.549606284007783,5.6777824342420935,5.76536096221415,5.968046539758523,5.475720282884643,5.813222985154359
PFDN4,4.417713216656571,4.784073133435445,4.350965395886149,4.707944713948446,4.747213022923163,5.190361416299738,5.312566803721033,5.552268629339818,4.855815306971097,5.55266906749283
PFDN5,6.9517956834947086,6.848862595744722,6.871349627773394,6.831686281987757,6.981544459523898,7.245440531488882,7.363015749179453,7.464424889358722,7.1602955773071,7.288361272176166
PFDN6,5.05054142543233,4.827383127849261,5.01212622072518,4.987262206815862,4.910793771477495,4.9955058267230035,5.299521403224664,5.6558418420764385,5.229973976906661,5.173596400760143
PFKFB1,0.0,0.0,0.0,2.584739555552767,2.978151665599866,3.619553670473019,3.503692321894269,2.982567289096666,1.6698935618688333,2.7922978303335197
PFKFB2,0.9493438224409135,1.881505436928288,0.4659696140003514,0.0,0.0,0.0,2.2071774885997324,0.0,0.0,1.6837622800947598
PFKFB3,0.4170228374065868,0.0,0.3410797557001427,0.0,0.5491574910043454,1.448385978414309,0.0,1.3427070548739637,0.672545105416323,0.5870005849899839
PFKFB4,0.0,0.0,0.0,0.0,0.0,2.4731818723569954,2.226842116970255,0.0,0.0,0.0
PFKL,5.32899571097226,5.347735166208472,5.393887544567368,5.2659837896338155,5.440370575060154,5.972646847020639,6.002070927172493,6.118611535901801,5.940681390496495,5.927330610024372
PFKM,2.7230830411418077,2.4398653972241986,2.6123056677161403,2.261887530556334,2.1482757055969937,2.373451590529623,2.1398873450152873,2.3104039320124907,2.2200505130650785,2.5257693216510972
PFKP,2.856724136675893,2.460630472251349,2.9272780967923677,2.245069228468286,2.4790691460238343,2.318155838575738,2.526315552631986,3.227111440278056,3.0444723827537272,3.1939441060787095
PFN1,8.479047672095167,8.286177036784535,8.400914849550349,8.253275850815218,8.457635417584587,9.153828083897759,9.278083816479237,9.413522523467845,9.201508919445041,9.26791754169235
PFN2,1.3310578479919386,2.0042978459331473,1.9805523711698247,1.3843606179111132,2.2129866399663443,2.7606065145261622,3.0229145146111707,2.870978750252266,2.2028109079596083,2.5214284616411264
PFN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFN4,0.0,0.0,0.0,0.0,0.5888684558503032,0.0,0.0,0.9709297354469272,0.0,0.0
PFPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGAM1,7.53428926247673,7.353772779111619,7.675672756848464,7.416277652321621,7.580581593696895,7.975022421321245,8.067864506135033,8.3166893793227,8.096787567224572,8.047799623112661
PGAM2,0.0,0.0,0.0,1.890100701013619,0.0,0.0,0.0,0.0,0.0,0.0
PGAM5,4.457628265154852,4.665623580792992,4.612021665336011,4.560621081938407,4.769147170543347,4.972571080026067,5.193034215631459,5.460720149400746,5.062230748677144,5.210079492408779
PGAP1,2.893821796770859,2.6858301568827176,2.7768382085875154,2.847658658139775,3.3693676801015604,3.259133433986774,3.0490942229654676,3.239174194730205,2.871754375390865,3.2377664860114033
PGAP2,0.0,0.0,0.0,0.0,1.7028631857192142,2.6822585227825586,3.3724415837142425,3.2214744795951518,2.365866515828387,1.6947908331348807
PGAP3,4.123007206613172,3.9918832519527676,4.1161729874169355,3.9523870008869935,4.319570149334464,4.503480059346256,4.392668941280089,4.121519146260557,4.211943381486777,4.584007486031436
PGAP4,1.9012018641693724,2.197310597593164,2.0780554381153333,1.6990333108181577,1.0396774696039743,1.864647856608896,2.1629322651423903,0.6651800520515538,2.5240237345615415,2.2377261269447377
PGBD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176066020986755,0.0,0.0
PGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGF,0.0,0.0,0.0,0.0,0.0,1.534293045244925,0.0,1.0575443140191365,0.0,1.8860523588352567
PGGHG,2.570050222881474,2.6622244965328528,2.6838287939548064,2.5746495999335672,3.207327690162556,3.0965121815396386,3.0018435071276692,2.8444272035212452,3.0035511747919577,2.360776878972474
PGGT1B,3.5091349801588185,3.7410759151066486,3.8687622991968986,3.6822772410507842,4.33017373326625,4.265132460920401,4.276026201725552,4.496172509697349,3.771161103146974,4.279596013994942
PGK1,7.536214970366604,7.290309609135614,7.548673238053933,7.318840979761094,7.308517472958948,7.512762353040789,7.466738325016165,7.7175812570247455,7.60374474958234,7.530574165434848
PGK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGLS,5.909578365797479,5.4908544139915785,5.793333127232282,5.451106258107955,5.5280393166536586,5.815492086739587,5.778922554595883,5.956228781130945,5.911855363616916,5.90374140539006
PGLYRP1,1.5791931398621164,0.0,0.0,0.0,0.0,1.6694063663041796,0.0,0.0,0.0,1.6903752097584503
PGLYRP2,7.517217780751883,7.215147900791731,7.3695730855328145,7.538250929547608,7.621574403260367,7.277751732876998,7.301150441783942,7.19771162914955,7.304912535824228,7.413475250124947
PGLYRP3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGLYRP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGM1,7.213761662747872,6.99683509315922,7.260045240848689,7.019506396060219,6.998126553138076,6.854825254218845,6.990616703710224,7.09064670497739,6.972580134207949,7.03537592041145
PGM2,2.782232465388241,2.810908760336591,3.33982776293586,3.406253236763864,3.359524893560007,3.827641628181089,3.935304303950188,3.89245992685061,3.1416664504634766,3.9591054772710534
PGM2L1,1.9494430367411766,1.9826608211366457,2.090374763655525,2.1474496311083153,2.5660076040810114,2.409745139965206,2.030899319944328,2.6053490960039607,1.6149746893594334,2.4884559477218486
PGM3,3.2304576009330197,3.5187251757888958,3.480672564282433,3.6303007965454537,3.9011684670707374,3.942818864523048,3.570239285943158,3.804359854803665,3.263806595976817,3.782189240989663
PGM5,3.7527437565916135,3.560560455184835,3.6521515904249005,3.9813605436851818,3.605366928777259,3.398849318705998,3.7228201403805294,3.742995638474687,3.308076941054558,3.623413112233623
PGP,4.53151863580286,4.295710144894934,4.615188491501979,4.466505449441156,4.70577752017142,4.931245323526458,4.988148072509442,5.483690387213638,5.291960018373311,5.258842177202569
PGPEP1,6.460291766212326,6.902091406628253,6.784941005728906,6.944583694275871,7.014063491274669,6.817235140608158,7.305605373220281,7.413195319757837,6.796324757521131,7.120075389257327
PGPEP1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGR15L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGRMC1,7.539934364266146,8.089599060178903,7.778110691188074,8.416225122728518,8.475944698444017,9.07799519739206,9.221306860790804,9.382014303560704,8.244501715823212,9.293401294364365
PGRMC2,7.146065588432437,7.1634065164495135,7.3405872320133145,7.220964759076762,7.285126343927557,6.92685006322047,6.955749780955321,7.198365145677409,6.913077963835575,7.303758088458871
PGS1,4.120154828771895,3.9159327045725436,4.220215033398752,4.095189751993233,4.299342296296976,4.52175375801608,4.775661867280692,5.037182240747755,4.7265699180185985,4.915750272530261
PHACTR2,1.6197559311584184,1.642297872764078,1.6831263368135767,2.133298540289384,2.1468211491708975,1.8613881638068357,1.4994690844138858,2.055738775699957,1.4413490118109904,2.322904838842548
PHACTR3,0.2556415347089481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHACTR4,3.724437561034641,3.900350848040648,3.7863363293837904,3.930013457317859,4.221160196104848,4.173597465804948,4.572858099861659,4.586829729080878,4.216602858264176,4.25082076360253
PHAX,3.922918387924447,4.055138922348698,4.248956785580808,4.118497665791543,4.701697870446636,4.458199789345982,4.816639090282227,4.951452899606589,4.529042726051409,5.170277185169357
PHB,7.069403093965109,6.9168174841456205,6.955070710853008,7.0016885538221345,7.134087752159844,7.467889317363642,7.614853686799066,7.727039057516737,7.511869913892885,7.652458510252687
PHB2,7.0604099757474295,6.779216311721949,7.067061355655145,7.258876090992139,6.9799218352359365,6.7794401267333875,7.111418404776078,7.168897184796551,6.968808343311407,7.055211470751861
PHC1,2.386759881979137,2.759610276010116,2.4856044039845293,2.412668629243349,2.890348743080037,3.349486534776784,3.8210358040189316,3.827945868080839,3.202139865543046,3.6772059615609827
PHC2,4.364370017893779,4.358320301124427,4.384459585323138,4.307344942220171,4.7463639194996485,5.063097844351151,5.381177241156358,5.411544819831475,5.231941698129308,5.315154871318772
PHC3,2.828362014551193,3.1333871801186657,3.2120978923531713,2.8792608918673266,3.3242673734814208,3.168122198983003,3.5226329886010244,3.469639151478157,2.8847134776486794,3.44758122082517
PHETA1,3.1576228683148773,3.8008180759692216,3.774170050334482,3.4622783079670794,4.186487192436867,4.210576427337888,3.824621300788031,3.862210473133558,4.380940240072472,4.270583756152204
PHETA2,0.0,0.7351658845485274,0.0,0.4337614096846012,0.7481711738485114,1.1643121062812898,1.6320595472576036,0.761507494480218,1.557329923039184,1.4770228466827149
PHEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHF1,1.338351165267484,1.6377747280106938,0.0,2.321714591227314,2.961890849980255,3.065191796669847,2.395236472043521,3.2727041798248653,1.4671386553207313,1.1703194892144577
PHF10,5.216755128544698,5.457750895509654,5.182780307342404,5.239085163079175,5.618407337402437,5.585174461889473,5.588500838143551,5.9689063925165025,5.398488268118412,5.696235136445682
PHF12,3.1492091590021802,3.36359502697568,2.7620221389545,2.660022575386746,3.3201225554002205,2.730511671509256,3.0733423682918213,3.6894546553481313,3.164967622485578,3.179782845138525
PHF13,3.469462967100636,3.717993102207627,3.670572003886757,3.668939118921159,4.035337630820887,3.768142855899788,3.9866860983219197,4.193133924178942,3.8962811186132593,4.05909817308931
PHF14,0.947144202032766,1.3054612438518525,1.7069969748717682,1.3165444907447101,2.1138688479247083,1.9012992902381753,2.789349675658956,2.976610545317637,1.4464792276671539,2.2623693926391866
PHF19,2.702993752861775,2.791228326148617,2.6423915726838403,2.27740201466765,2.8789925638832314,2.7704018983713277,4.022964482143477,3.6937383521831832,3.1516651943521095,3.0688640631711595
PHF2,3.50569460291332,3.668305015780483,3.6333493432510786,3.533845164959455,3.8326044619496997,4.1029733015424465,4.399715620110922,4.389169663262261,4.186016716636461,4.323804747668914
PHF20,3.4915949247420985,3.308354161515035,4.066104046566578,3.917070042690386,3.9831141904623864,4.41620695486054,4.686306075988068,4.862846776335411,4.446393411855523,4.610117104130911
PHF20L1,1.9988091240812955,3.485777629413884,3.177901399014726,3.4545293570921474,3.0623686325364012,3.7912479452449506,3.6232006335886773,3.9073394990247916,2.2764112799522036,3.4385026652293478
PHF21A,2.7249193699440335,3.463477298715043,3.479194053448976,3.391608408085373,3.939476594760856,3.766477420189064,3.9526390194062415,3.946308909918554,3.3254046722206847,3.6811708851335596
PHF21B,0.0,2.006043363909833,1.319552144170836,0.529502548630686,0.5525242291099779,1.90447864766061,1.5664991851660492,1.5574400455520865,0.8704020991722871,1.9400462492354311
PHF23,4.585235906143996,4.5021758885085985,4.798178959270934,4.590854202104643,5.010983992135534,4.820652034854676,5.2288835075357065,5.469572264316339,5.057769456427115,5.330410153658733
PHF24,0.0,0.0,0.0,0.0,0.0,1.5608967244869936,0.9521463479791122,0.0,0.5484740570074192,1.5884106914709533
PHF3,3.1609121251919263,3.588152690127023,3.7919008443070514,3.8630388804318874,3.968945182557784,4.28824552581768,4.2554996320711105,4.652204085934219,3.5516271396484043,4.4173031064615005
PHF5A,5.243484038574947,5.057074964831527,5.205679962790393,5.1396362277278245,5.420466968857356,5.340910341429265,5.74908801228733,5.820820846899966,5.481920655323923,5.533642980188472
PHF7,3.981114243766391,4.164603554424513,3.392794476259156,4.031560599716219,4.4074159037352105,4.140763916941192,4.15894120635721,4.238931722434165,3.8272835511888443,4.086065434928835
PHF8,0.0,2.1842535084292987,1.7538001833570014,1.4547510626672322,0.8430551079398066,1.9844491384440361,1.0386887828723212,0.0,1.8978525521151348,1.8716836886186858
PHGDH,2.0217797204431944,2.435302843151802,3.453725973698315,2.9659808690664917,4.143169545311342,5.00457686806825,5.478405027730684,5.1314598658188535,5.207644652034939,4.437416118922676
PHIP,1.8251233284149677,2.2525439816808492,2.266941220442469,2.758029614866451,2.7683969379448192,3.0999944204268495,2.410164136703483,3.302377985421722,1.7501307781263618,2.8762271770385417
PHKA1,0.0,0.0,0.0,0.0,0.5818091299111405,0.0,1.7863163980356136,0.0,0.0,0.0
PHKB,3.37267162768193,4.048008511854534,3.825401432869554,3.860454723107649,4.01021302391064,4.080153128073373,4.081901246582207,4.1841132474209735,3.1292990311117883,4.019820487384564
PHKG1,0.0,0.0,1.0103349345284605,0.0,0.0,0.6429950914829703,0.0,0.0,0.0,0.0
PHKG2,4.495615279595418,4.325204487619503,4.397493684451802,4.111731507618616,4.595818415525107,4.827653312254354,5.0973477580369115,5.235227788302924,4.887953673263367,4.976741665429103
PHLDA1,2.964860865623613,2.4078269979222333,2.9038240675084714,2.7769425369465415,3.4727482914970347,4.594548951977223,4.863398676804985,4.787541292051078,3.854883806106711,4.588788904093783
PHLDA2,1.8405483233237971,2.799314725569645,2.6502970716042786,2.1634254220253237,3.130944179577147,3.536517742777478,4.168476452346782,3.9120626269956333,3.3225606965346355,4.184718575517187
PHLDA3,6.155636755218633,5.5668961447655265,6.123531017268774,5.669137103845757,5.578492416165342,6.6986958105938035,7.062038189195615,7.016989286923504,6.791703187553686,6.854188566571257
PHLDB1,0.9181248996907925,0.8802967121320838,0.0,1.6535249625846846,1.786573326415716,1.724149830932779,2.3090373902450443,2.119020238520348,1.8556673699535526,1.7791351738209868
PHLDB2,2.6073456437680704,2.808298163193022,3.0635319261434906,3.535348227570997,3.570564468785326,4.000133137892374,3.9319539752944204,4.255871810059327,3.1671344639346155,3.8885093487672586
PHLDB3,3.14197327726841,3.4579430169142253,3.1886073097349086,2.778598342933415,3.0951191968618996,4.546806129666385,5.1448777746139385,4.598459120445642,4.444839713242553,4.927994014116682
PHLPP1,4.177138925779899,4.22655860786912,4.33928164788712,4.1476810888816855,4.509878015823018,4.546181227755913,4.616913994391821,4.703055741611316,4.456703924204793,4.5194502904172404
PHLPP2,2.938892818047009,3.071916360259796,2.839172403845492,3.203813742923729,3.4280105024436893,3.7880152988353233,3.63414596158368,4.191823721552022,3.220067155883719,3.6550952307638154
PHOSPHO1,3.421642813832419,3.2408462515631293,3.662376192753343,3.0367860044118014,3.2719793294777024,3.4464161664356467,4.18138308690906,4.193097402962958,4.082530111107916,3.6644530514204128
PHOSPHO2,3.717892666636741,4.009465100860684,3.98618076931591,3.9930802143108384,4.160491245950317,4.252128011528545,4.51354573687377,4.583570327364087,3.4462199851251136,4.565342733037854
PHOX2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHOX2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHPT1,6.8887111293501375,6.738619831855003,6.731639747489437,6.603745154335741,6.697464558639759,6.902644376117074,7.0948403170131655,6.980276465277794,6.937603175569428,7.038353389227303
PHRF1,3.481176034763037,3.349168959335742,3.302061214124001,3.336707998562829,3.6632459520048934,3.7144374657375603,3.812091382620454,4.007151238650096,3.7003586278255574,3.921976989468526
PHTF1,3.9967167504451613,4.640370542550527,4.520090525321129,4.698882505820886,5.067340465492496,4.915101258388405,4.8638429221402175,5.139053618192134,3.99160168276745,4.720202042569365
PHTF2,3.317075289305448,4.051294920527785,3.6766684114737824,3.8988236410082227,4.320490254184079,4.62402564361823,4.677435571793463,4.897372180989526,4.014104271639293,4.729673228869374
PHYH,8.827134183516932,8.91111581229098,8.621364249647797,8.781225403883743,8.740339854221363,8.870696246952921,8.401292437747554,8.37972926450234,8.108585894053672,8.61169941544094
PHYHD1,7.315226728786501,7.238265004564677,7.159919923789619,7.029627566936462,7.124895809468656,7.514205227260963,7.673203213180049,7.636319858520178,7.422174829614227,7.561415451894119
PHYHIPL,0.0,0.0,0.4959183143408951,0.0,0.0,0.3820565723881753,0.0,0.0,0.0,0.5133667489400648
PI15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI4K2A,5.169363528110727,5.262306692591019,5.244071711148302,5.387659001527862,5.550667746071682,5.654580822293315,5.692471173378365,5.64935539075268,5.440000494462598,5.7538943974283985
PI4K2B,4.288518328968257,4.673335964154605,4.742547061518042,5.171295044491068,5.185645433139444,5.223882008370333,5.5502108123703024,5.8123559937059674,4.283728285091758,5.536734077114404
PI4KA,3.9908043813253,4.022668268282321,4.0498676173030175,4.010234162611093,4.303339993172755,5.194007801100348,5.337540639454955,5.319502969179157,5.084560448039966,5.228369954359179
PI4KB,3.7091614704534472,3.9551818318697416,3.7398463360520022,3.8833294921092127,4.163141885003846,4.478250775474272,4.753083998324508,4.860941756911682,4.418215450307113,4.7534684684447175
PIANP,3.2207005113747678,2.459327535971389,2.9959928068256816,2.7319098368780637,3.247952566771649,2.67808654052547,2.2527407115146225,2.8633736644851546,3.2038628706913554,2.938919822091967
PIAS1,3.657617703801543,3.9366264093426695,4.0970258237729675,4.032250635561816,4.309179960140482,4.38648870609576,4.406513846081387,4.732459241684908,3.958236290597639,4.575922771555886
PIAS2,4.575424211070277,4.847053919120004,4.827934627482573,4.975006155425213,4.986986377730926,5.269887699881754,5.318261832982232,5.579231763145847,4.97794266711649,5.3884086387431855
PIAS3,2.844201338198645,2.907813056650614,2.829527180151906,2.5373525276472635,3.2951152679569145,3.021513131402616,3.3178835839479146,3.6578642590490147,3.177704627043143,3.4247503905371444
PIAS4,4.021430553338292,4.383311462826799,4.431857296928123,4.115778639183741,4.477382153861268,4.712626963207803,4.8937489260578415,5.159919985399971,4.836791868685966,4.894963005765983
PIBF1,2.084463523481887,2.371780113822872,2.039862879242918,2.7363695719208345,2.7322970661366046,3.3267879310573547,2.6616579498527475,3.463609007420292,1.8036647059798734,2.9953483362856548
PICALM,3.054815310859104,3.5437919015658434,3.8093334332395568,3.8403044025247293,3.9408630953335897,3.9862688315233394,4.34419408865887,4.305784927062709,3.307123812602176,4.030693227429495
PICK1,4.2477660863242175,4.532774978343645,4.531606091466014,4.449727305321599,4.905047264460635,4.786429505738061,5.017879066600413,5.43400893320275,4.751171970689072,5.14447259389602
PID1,5.45087809144128,5.73162562046643,5.72935433502707,6.044161776555643,6.076953905301078,5.75152372552597,5.49665323354423,5.824408586617142,5.094785011187832,5.957443572217252
PIEZO1,2.8556687665552394,2.9257262189369153,2.852693966485708,2.998986555762883,3.212580637066234,3.8498719293734442,3.9497249183092467,3.820059484546445,3.81816496614076,3.8842589889038295
